
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
54.0409,µm,Spot,Distance from Origin,1,1000000003,3,
53.0266,µm,Spot,Distance from Origin,2,1000000003,13,
53.2339,µm,Spot,Distance from Origin,3,1000000003,20,
52.945,µm,Spot,Distance from Origin,4,1000000003,28,
53.4412,µm,Spot,Distance from Origin,5,1000000003,40,
53.3782,µm,Spot,Distance from Origin,6,1000000003,53,
53.8998,µm,Spot,Distance from Origin,7,1000000003,65,
54.036,µm,Spot,Distance from Origin,8,1000000003,75,
54.3944,µm,Spot,Distance from Origin,9,1000000003,86,
54.5714,µm,Spot,Distance from Origin,10,1000000003,96,
54.7758,µm,Spot,Distance from Origin,11,1000000003,106,
54.9358,µm,Spot,Distance from Origin,12,1000000003,116,
55.2366,µm,Spot,Distance from Origin,13,1000000003,126,
55.4421,µm,Spot,Distance from Origin,14,1000000003,136,
55.3006,µm,Spot,Distance from Origin,15,1000000003,146,
55.4558,µm,Spot,Distance from Origin,16,1000000003,156,
55.2103,µm,Spot,Distance from Origin,17,1000000003,166,
55.0815,µm,Spot,Distance from Origin,18,1000000003,176,
55.4863,µm,Spot,Distance from Origin,19,1000000003,187,
55.5314,µm,Spot,Distance from Origin,20,1000000003,198,
55.6873,µm,Spot,Distance from Origin,21,1000000003,209,
55.6938,µm,Spot,Distance from Origin,22,1000000003,219,
55.6454,µm,Spot,Distance from Origin,23,1000000003,229,
55.4739,µm,Spot,Distance from Origin,24,1000000003,239,
55.2569,µm,Spot,Distance from Origin,25,1000000003,249,
55.2406,µm,Spot,Distance from Origin,26,1000000003,259,
55.5739,µm,Spot,Distance from Origin,27,1000000003,269,
55.4968,µm,Spot,Distance from Origin,28,1000000003,278,
55.7499,µm,Spot,Distance from Origin,29,1000000003,287,
55.7365,µm,Spot,Distance from Origin,30,1000000003,296,
55.86,µm,Spot,Distance from Origin,31,1000000003,305,
55.9535,µm,Spot,Distance from Origin,32,1000000003,315,
55.8207,µm,Spot,Distance from Origin,33,1000000003,324,
55.9016,µm,Spot,Distance from Origin,34,1000000003,333,
55.511,µm,Spot,Distance from Origin,35,1000000003,342,
55.5147,µm,Spot,Distance from Origin,36,1000000003,351,
55.4593,µm,Spot,Distance from Origin,37,1000000003,360,
55.7353,µm,Spot,Distance from Origin,38,1000000003,370,
55.6399,µm,Spot,Distance from Origin,39,1000000003,379,
55.7967,µm,Spot,Distance from Origin,40,1000000003,388,
55.8159,µm,Spot,Distance from Origin,41,1000000003,397,
55.919,µm,Spot,Distance from Origin,42,1000000003,406,
56.0541,µm,Spot,Distance from Origin,43,1000000003,415,
55.9579,µm,Spot,Distance from Origin,44,1000000003,423,
55.8564,µm,Spot,Distance from Origin,45,1000000003,431,
55.7899,µm,Spot,Distance from Origin,46,1000000003,439,
55.623,µm,Spot,Distance from Origin,47,1000000003,447,
57.0606,µm,Spot,Distance from Origin,48,1000000003,455,
56.9112,µm,Spot,Distance from Origin,49,1000000003,463,
56.6,µm,Spot,Distance from Origin,50,1000000003,471,
56.6072,µm,Spot,Distance from Origin,51,1000000003,479,
56.8005,µm,Spot,Distance from Origin,52,1000000003,488,
56.6925,µm,Spot,Distance from Origin,53,1000000003,496,
56.3753,µm,Spot,Distance from Origin,54,1000000003,504,
56.6785,µm,Spot,Distance from Origin,55,1000000003,512,
56.9297,µm,Spot,Distance from Origin,56,1000000003,519,
56.9205,µm,Spot,Distance from Origin,57,1000000003,526,
57.0325,µm,Spot,Distance from Origin,58,1000000003,534,
57.099,µm,Spot,Distance from Origin,59,1000000003,542,
56.8984,µm,Spot,Distance from Origin,60,1000000003,549,
57.0826,µm,Spot,Distance from Origin,61,1000000003,556,
57.2187,µm,Spot,Distance from Origin,62,1000000003,563,
57.4385,µm,Spot,Distance from Origin,63,1000000003,570,
57.5891,µm,Spot,Distance from Origin,64,1000000003,577,
57.5147,µm,Spot,Distance from Origin,65,1000000003,584,
57.2489,µm,Spot,Distance from Origin,66,1000000003,592,
57.2857,µm,Spot,Distance from Origin,67,1000000003,599,
57.1935,µm,Spot,Distance from Origin,68,1000000003,607,
57.3682,µm,Spot,Distance from Origin,69,1000000003,616,
57.3535,µm,Spot,Distance from Origin,70,1000000003,626,
56.4225,µm,Spot,Distance from Origin,71,1000000003,635,
56.2109,µm,Spot,Distance from Origin,72,1000000003,643,
56.236,µm,Spot,Distance from Origin,73,1000000003,651,
56.0472,µm,Spot,Distance from Origin,74,1000000003,658,
56.2006,µm,Spot,Distance from Origin,75,1000000003,666,
56.0828,µm,Spot,Distance from Origin,76,1000000003,676,
55.8431,µm,Spot,Distance from Origin,77,1000000003,685,
56.0676,µm,Spot,Distance from Origin,78,1000000003,694,
56.0015,µm,Spot,Distance from Origin,79,1000000003,703,
56.1085,µm,Spot,Distance from Origin,80,1000000003,713,
56.2211,µm,Spot,Distance from Origin,81,1000000003,723,
56.1135,µm,Spot,Distance from Origin,82,1000000003,734,
56.2568,µm,Spot,Distance from Origin,83,1000000003,745,
55.9486,µm,Spot,Distance from Origin,84,1000000003,753,
56.5011,µm,Spot,Distance from Origin,85,1000000003,767,
56.8563,µm,Spot,Distance from Origin,86,1000000003,780,
56.555,µm,Spot,Distance from Origin,87,1000000003,789,
56.192,µm,Spot,Distance from Origin,88,1000000003,800,
56.172,µm,Spot,Distance from Origin,89,1000000003,808,
56.0114,µm,Spot,Distance from Origin,90,1000000003,817,
56.3201,µm,Spot,Distance from Origin,91,1000000003,830,
56.4116,µm,Spot,Distance from Origin,92,1000000003,839,
56.5251,µm,Spot,Distance from Origin,93,1000000003,848,
56.5364,µm,Spot,Distance from Origin,94,1000000003,857,
56.7423,µm,Spot,Distance from Origin,95,1000000003,866,
56.4481,µm,Spot,Distance from Origin,96,1000000003,875,
55.0288,µm,Spot,Distance from Origin,97,1000000003,884,
54.3674,µm,Spot,Distance from Origin,98,1000000003,892,
54.6808,µm,Spot,Distance from Origin,99,1000000003,900,
54.487,µm,Spot,Distance from Origin,100,1000000003,909,
54.8479,µm,Spot,Distance from Origin,101,1000000003,916,
55.4684,µm,Spot,Distance from Origin,102,1000000003,923,
55.5174,µm,Spot,Distance from Origin,103,1000000003,930,
55.737,µm,Spot,Distance from Origin,104,1000000003,938,
56.1094,µm,Spot,Distance from Origin,105,1000000003,947,
55.9728,µm,Spot,Distance from Origin,106,1000000003,955,
55.8072,µm,Spot,Distance from Origin,107,1000000003,962,
55.5937,µm,Spot,Distance from Origin,108,1000000003,968,
55.4809,µm,Spot,Distance from Origin,109,1000000003,976,
55.4532,µm,Spot,Distance from Origin,110,1000000003,984,
55.5349,µm,Spot,Distance from Origin,111,1000000003,990,
55.8608,µm,Spot,Distance from Origin,112,1000000003,998,
55.7197,µm,Spot,Distance from Origin,113,1000000003,1005,
55.5321,µm,Spot,Distance from Origin,114,1000000003,1013,
55.7918,µm,Spot,Distance from Origin,115,1000000003,1020,
55.935,µm,Spot,Distance from Origin,116,1000000003,1028,
55.3872,µm,Spot,Distance from Origin,117,1000000003,1036,
55.7839,µm,Spot,Distance from Origin,118,1000000003,1043,
55.7151,µm,Spot,Distance from Origin,119,1000000003,3302,
55.6791,µm,Spot,Distance from Origin,120,1000000003,3303,
56.2381,µm,Spot,Distance from Origin,121,1000000003,3304,
56.3175,µm,Spot,Distance from Origin,122,1000000003,3305,
56.1432,µm,Spot,Distance from Origin,123,1000000003,3306,
55.8999,µm,Spot,Distance from Origin,124,1000000003,3308,
55.5016,µm,Spot,Distance from Origin,125,1000000003,3309,
56.2899,µm,Spot,Distance from Origin,126,1000000003,3310,
56.279,µm,Spot,Distance from Origin,127,1000000003,3311,
56.5486,µm,Spot,Distance from Origin,128,1000000003,3312,
56.3535,µm,Spot,Distance from Origin,129,1000000003,3313,
56.2971,µm,Spot,Distance from Origin,130,1000000003,3314,
56.1622,µm,Spot,Distance from Origin,131,1000000003,3315,
56.0369,µm,Spot,Distance from Origin,132,1000000003,3316,
56.4874,µm,Spot,Distance from Origin,133,1000000003,3317,
56.0334,µm,Spot,Distance from Origin,134,1000000003,3318,
56.4272,µm,Spot,Distance from Origin,135,1000000003,3319,
56.684,µm,Spot,Distance from Origin,136,1000000003,3320,
56.218,µm,Spot,Distance from Origin,137,1000000003,3321,
56.6244,µm,Spot,Distance from Origin,138,1000000003,3322,
56.418,µm,Spot,Distance from Origin,139,1000000003,3323,
56.5442,µm,Spot,Distance from Origin,140,1000000003,3324,
56.6546,µm,Spot,Distance from Origin,141,1000000003,3325,
56.9065,µm,Spot,Distance from Origin,142,1000000003,3326,
56.7065,µm,Spot,Distance from Origin,143,1000000003,3327,
57.2092,µm,Spot,Distance from Origin,144,1000000003,3328,
57.0283,µm,Spot,Distance from Origin,145,1000000003,3329,
57.5353,µm,Spot,Distance from Origin,146,1000000003,3330,
57.408,µm,Spot,Distance from Origin,147,1000000003,3331,
56.9017,µm,Spot,Distance from Origin,148,1000000003,3332,
57.0249,µm,Spot,Distance from Origin,149,1000000003,3333,
56.9892,µm,Spot,Distance from Origin,150,1000000003,3334,
57.16,µm,Spot,Distance from Origin,151,1000000003,3335,
56.9411,µm,Spot,Distance from Origin,152,1000000003,3336,
56.9733,µm,Spot,Distance from Origin,153,1000000003,3337,
56.4936,µm,Spot,Distance from Origin,154,1000000003,3338,
56.9162,µm,Spot,Distance from Origin,155,1000000003,3339,
56.7965,µm,Spot,Distance from Origin,156,1000000003,3340,
56.612,µm,Spot,Distance from Origin,157,1000000003,3341,
57.0456,µm,Spot,Distance from Origin,158,1000000003,3342,
