
Generation
 ==================== 
Generation,Unit,Category,Time,TrackID,ID,
0,,Spot,1,1000000003,3,
0,,Spot,2,1000000003,13,
0,,Spot,3,1000000003,20,
0,,Spot,4,1000000003,28,
0,,Spot,5,1000000003,40,
0,,Spot,6,1000000003,53,
0,,Spot,7,1000000003,65,
0,,Spot,8,1000000003,75,
0,,Spot,9,1000000003,86,
0,,Spot,10,1000000003,96,
0,,Spot,11,1000000003,106,
0,,Spot,12,1000000003,116,
0,,Spot,13,1000000003,126,
0,,Spot,14,1000000003,136,
0,,Spot,15,1000000003,146,
0,,Spot,16,1000000003,156,
0,,Spot,17,1000000003,166,
0,,Spot,18,1000000003,176,
0,,Spot,19,1000000003,187,
0,,Spot,20,1000000003,198,
0,,Spot,21,1000000003,209,
0,,Spot,22,1000000003,219,
0,,Spot,23,1000000003,229,
0,,Spot,24,1000000003,239,
0,,Spot,25,1000000003,249,
0,,Spot,26,1000000003,259,
0,,Spot,27,1000000003,269,
0,,Spot,28,1000000003,278,
0,,Spot,29,1000000003,287,
0,,Spot,30,1000000003,296,
0,,Spot,31,1000000003,305,
0,,Spot,32,1000000003,315,
0,,Spot,33,1000000003,324,
0,,Spot,34,1000000003,333,
0,,Spot,35,1000000003,342,
0,,Spot,36,1000000003,351,
0,,Spot,37,1000000003,360,
0,,Spot,38,1000000003,370,
0,,Spot,39,1000000003,379,
0,,Spot,40,1000000003,388,
0,,Spot,41,1000000003,397,
0,,Spot,42,1000000003,406,
0,,Spot,43,1000000003,415,
0,,Spot,44,1000000003,423,
0,,Spot,45,1000000003,431,
0,,Spot,46,1000000003,439,
0,,Spot,47,1000000003,447,
0,,Spot,48,1000000003,455,
0,,Spot,49,1000000003,463,
0,,Spot,50,1000000003,471,
0,,Spot,51,1000000003,479,
0,,Spot,52,1000000003,488,
0,,Spot,53,1000000003,496,
0,,Spot,54,1000000003,504,
0,,Spot,55,1000000003,512,
0,,Spot,56,1000000003,519,
0,,Spot,57,1000000003,526,
0,,Spot,58,1000000003,534,
0,,Spot,59,1000000003,542,
0,,Spot,60,1000000003,549,
0,,Spot,61,1000000003,556,
0,,Spot,62,1000000003,563,
0,,Spot,63,1000000003,570,
0,,Spot,64,1000000003,577,
0,,Spot,65,1000000003,584,
0,,Spot,66,1000000003,592,
0,,Spot,67,1000000003,599,
0,,Spot,68,1000000003,607,
0,,Spot,69,1000000003,616,
0,,Spot,70,1000000003,626,
0,,Spot,71,1000000003,635,
0,,Spot,72,1000000003,643,
0,,Spot,73,1000000003,651,
0,,Spot,74,1000000003,658,
0,,Spot,75,1000000003,666,
0,,Spot,76,1000000003,676,
0,,Spot,77,1000000003,685,
0,,Spot,78,1000000003,694,
0,,Spot,79,1000000003,703,
0,,Spot,80,1000000003,713,
0,,Spot,81,1000000003,723,
0,,Spot,82,1000000003,734,
0,,Spot,83,1000000003,745,
0,,Spot,84,1000000003,753,
0,,Spot,85,1000000003,767,
0,,Spot,86,1000000003,780,
0,,Spot,87,1000000003,789,
0,,Spot,88,1000000003,800,
0,,Spot,89,1000000003,808,
0,,Spot,90,1000000003,817,
0,,Spot,91,1000000003,830,
0,,Spot,92,1000000003,839,
0,,Spot,93,1000000003,848,
0,,Spot,94,1000000003,857,
0,,Spot,95,1000000003,866,
0,,Spot,96,1000000003,875,
0,,Spot,97,1000000003,884,
0,,Spot,98,1000000003,892,
0,,Spot,99,1000000003,900,
0,,Spot,100,1000000003,909,
0,,Spot,101,1000000003,916,
0,,Spot,102,1000000003,923,
0,,Spot,103,1000000003,930,
0,,Spot,104,1000000003,938,
0,,Spot,105,1000000003,947,
0,,Spot,106,1000000003,955,
