
Shortest Distance to Spots Spots=Centrosome
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,TrackID,ID,
22.8545,µm,Spot,Centrosome,1,1000000003,3,
23.6445,µm,Spot,Centrosome,2,1000000003,13,
25.6557,µm,Spot,Centrosome,3,1000000003,20,
25.9367,µm,Spot,Centrosome,4,1000000003,28,
25.1965,µm,Spot,Centrosome,5,1000000003,40,
24.4396,µm,Spot,Centrosome,6,1000000003,53,
23.5031,µm,Spot,Centrosome,7,1000000003,65,
22.804,µm,Spot,Centrosome,8,1000000003,75,
22.252,µm,Spot,Centrosome,9,1000000003,86,
23.3704,µm,Spot,Centrosome,10,1000000003,96,
22.3395,µm,Spot,Centrosome,11,1000000003,106,
19.5834,µm,Spot,Centrosome,12,1000000003,116,
16.4121,µm,Spot,Centrosome,13,1000000003,126,
14.6711,µm,Spot,Centrosome,14,1000000003,136,
15.0354,µm,Spot,Centrosome,15,1000000003,146,
15.4499,µm,Spot,Centrosome,16,1000000003,156,
14.1526,µm,Spot,Centrosome,17,1000000003,166,
13.2579,µm,Spot,Centrosome,18,1000000003,176,
14.4504,µm,Spot,Centrosome,19,1000000003,187,
13.8672,µm,Spot,Centrosome,20,1000000003,198,
11.1023,µm,Spot,Centrosome,21,1000000003,209,
8.60835,µm,Spot,Centrosome,22,1000000003,219,
9.0109,µm,Spot,Centrosome,23,1000000003,229,
8.72574,µm,Spot,Centrosome,24,1000000003,239,
8.28862,µm,Spot,Centrosome,25,1000000003,249,
7.61667,µm,Spot,Centrosome,26,1000000003,259,
8.48439,µm,Spot,Centrosome,27,1000000003,269,
7.5625,µm,Spot,Centrosome,28,1000000003,278,
6.33572,µm,Spot,Centrosome,29,1000000003,287,
5.29248,µm,Spot,Centrosome,30,1000000003,296,
4.903,µm,Spot,Centrosome,31,1000000003,305,
5.25082,µm,Spot,Centrosome,32,1000000003,315,
4.30435,µm,Spot,Centrosome,33,1000000003,324,
3.1088,µm,Spot,Centrosome,34,1000000003,333,
3.39351,µm,Spot,Centrosome,35,1000000003,342,
4.72538,µm,Spot,Centrosome,36,1000000003,351,
5.9509,µm,Spot,Centrosome,37,1000000003,360,
5.56461,µm,Spot,Centrosome,38,1000000003,370,
5.68573,µm,Spot,Centrosome,39,1000000003,379,
5.11993,µm,Spot,Centrosome,40,1000000003,388,
6.58967,µm,Spot,Centrosome,41,1000000003,397,
5.14008,µm,Spot,Centrosome,42,1000000003,406,
5.30006,µm,Spot,Centrosome,43,1000000003,415,
4.89841,µm,Spot,Centrosome,44,1000000003,423,
5.91865,µm,Spot,Centrosome,45,1000000003,431,
5.54365,µm,Spot,Centrosome,46,1000000003,439,
4.29795,µm,Spot,Centrosome,47,1000000003,447,
3.8729,µm,Spot,Centrosome,48,1000000003,455,
4.74098,µm,Spot,Centrosome,49,1000000003,463,
5.73245,µm,Spot,Centrosome,50,1000000003,471,
