
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
3053.63,µm^3,Spot,1,1000000003,3,
3053.63,µm^3,Spot,2,1000000003,13,
3053.63,µm^3,Spot,3,1000000003,20,
3053.63,µm^3,Spot,4,1000000003,28,
3053.63,µm^3,Spot,5,1000000003,40,
3053.63,µm^3,Spot,6,1000000003,53,
3053.63,µm^3,Spot,7,1000000003,65,
3053.63,µm^3,Spot,8,1000000003,75,
3053.63,µm^3,Spot,9,1000000003,86,
3053.63,µm^3,Spot,10,1000000003,96,
3053.63,µm^3,Spot,11,1000000003,106,
3053.63,µm^3,Spot,12,1000000003,116,
3053.63,µm^3,Spot,13,1000000003,126,
3053.63,µm^3,Spot,14,1000000003,136,
3053.63,µm^3,Spot,15,1000000003,146,
3053.63,µm^3,Spot,16,1000000003,156,
3053.63,µm^3,Spot,17,1000000003,166,
3053.63,µm^3,Spot,18,1000000003,176,
3053.63,µm^3,Spot,19,1000000003,187,
3053.63,µm^3,Spot,20,1000000003,198,
3053.63,µm^3,Spot,21,1000000003,209,
3053.63,µm^3,Spot,22,1000000003,219,
3053.63,µm^3,Spot,23,1000000003,229,
3053.63,µm^3,Spot,24,1000000003,239,
3053.63,µm^3,Spot,25,1000000003,249,
3053.63,µm^3,Spot,26,1000000003,259,
3053.63,µm^3,Spot,27,1000000003,269,
3053.63,µm^3,Spot,28,1000000003,278,
3053.63,µm^3,Spot,29,1000000003,287,
3053.63,µm^3,Spot,30,1000000003,296,
3053.63,µm^3,Spot,31,1000000003,305,
3053.63,µm^3,Spot,32,1000000003,315,
3053.63,µm^3,Spot,33,1000000003,324,
3053.63,µm^3,Spot,34,1000000003,333,
3053.63,µm^3,Spot,35,1000000003,342,
3053.63,µm^3,Spot,36,1000000003,351,
3053.63,µm^3,Spot,37,1000000003,360,
3053.63,µm^3,Spot,38,1000000003,370,
3053.63,µm^3,Spot,39,1000000003,379,
3053.63,µm^3,Spot,40,1000000003,388,
3053.63,µm^3,Spot,41,1000000003,397,
3053.63,µm^3,Spot,42,1000000003,406,
3053.63,µm^3,Spot,43,1000000003,415,
3053.63,µm^3,Spot,44,1000000003,423,
3053.63,µm^3,Spot,45,1000000003,431,
3053.63,µm^3,Spot,46,1000000003,439,
3053.63,µm^3,Spot,47,1000000003,447,
3053.63,µm^3,Spot,48,1000000003,455,
3053.63,µm^3,Spot,49,1000000003,463,
3053.63,µm^3,Spot,50,1000000003,471,
3053.63,µm^3,Spot,51,1000000003,479,
3053.63,µm^3,Spot,52,1000000003,488,
3053.63,µm^3,Spot,53,1000000003,496,
3053.63,µm^3,Spot,54,1000000003,504,
3053.63,µm^3,Spot,55,1000000003,512,
3053.63,µm^3,Spot,56,1000000003,519,
3053.63,µm^3,Spot,57,1000000003,526,
3053.63,µm^3,Spot,58,1000000003,534,
3053.63,µm^3,Spot,59,1000000003,542,
3053.63,µm^3,Spot,60,1000000003,549,
3053.63,µm^3,Spot,61,1000000003,556,
3053.63,µm^3,Spot,62,1000000003,563,
3053.63,µm^3,Spot,63,1000000003,570,
3053.63,µm^3,Spot,64,1000000003,577,
3053.63,µm^3,Spot,65,1000000003,584,
3053.63,µm^3,Spot,66,1000000003,592,
3053.63,µm^3,Spot,67,1000000003,599,
3053.63,µm^3,Spot,68,1000000003,607,
3053.63,µm^3,Spot,69,1000000003,616,
3053.63,µm^3,Spot,70,1000000003,626,
3053.63,µm^3,Spot,71,1000000003,635,
3053.63,µm^3,Spot,72,1000000003,643,
3053.63,µm^3,Spot,73,1000000003,651,
3053.63,µm^3,Spot,74,1000000003,658,
3053.63,µm^3,Spot,75,1000000003,666,
3053.63,µm^3,Spot,76,1000000003,676,
3053.63,µm^3,Spot,77,1000000003,685,
3053.63,µm^3,Spot,78,1000000003,694,
