
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
18,18,18,µm,Spot,Diameter,1,1000000003,3,
18,18,18,µm,Spot,Diameter,2,1000000003,13,
18,18,18,µm,Spot,Diameter,3,1000000003,20,
18,18,18,µm,Spot,Diameter,4,1000000003,28,
18,18,18,µm,Spot,Diameter,5,1000000003,40,
18,18,18,µm,Spot,Diameter,6,1000000003,53,
18,18,18,µm,Spot,Diameter,7,1000000003,65,
18,18,18,µm,Spot,Diameter,8,1000000003,75,
18,18,18,µm,Spot,Diameter,9,1000000003,86,
18,18,18,µm,Spot,Diameter,10,1000000003,96,
18,18,18,µm,Spot,Diameter,11,1000000003,106,
18,18,18,µm,Spot,Diameter,12,1000000003,116,
18,18,18,µm,Spot,Diameter,13,1000000003,126,
18,18,18,µm,Spot,Diameter,14,1000000003,136,
18,18,18,µm,Spot,Diameter,15,1000000003,146,
18,18,18,µm,Spot,Diameter,16,1000000003,156,
18,18,18,µm,Spot,Diameter,17,1000000003,166,
18,18,18,µm,Spot,Diameter,18,1000000003,176,
18,18,18,µm,Spot,Diameter,19,1000000003,187,
18,18,18,µm,Spot,Diameter,20,1000000003,198,
18,18,18,µm,Spot,Diameter,21,1000000003,209,
18,18,18,µm,Spot,Diameter,22,1000000003,219,
18,18,18,µm,Spot,Diameter,23,1000000003,229,
18,18,18,µm,Spot,Diameter,24,1000000003,239,
18,18,18,µm,Spot,Diameter,25,1000000003,249,
18,18,18,µm,Spot,Diameter,26,1000000003,259,
18,18,18,µm,Spot,Diameter,27,1000000003,269,
18,18,18,µm,Spot,Diameter,28,1000000003,278,
18,18,18,µm,Spot,Diameter,29,1000000003,287,
18,18,18,µm,Spot,Diameter,30,1000000003,296,
18,18,18,µm,Spot,Diameter,31,1000000003,305,
18,18,18,µm,Spot,Diameter,32,1000000003,315,
18,18,18,µm,Spot,Diameter,33,1000000003,324,
18,18,18,µm,Spot,Diameter,34,1000000003,333,
18,18,18,µm,Spot,Diameter,35,1000000003,342,
18,18,18,µm,Spot,Diameter,36,1000000003,351,
18,18,18,µm,Spot,Diameter,37,1000000003,360,
18,18,18,µm,Spot,Diameter,38,1000000003,370,
18,18,18,µm,Spot,Diameter,39,1000000003,379,
18,18,18,µm,Spot,Diameter,40,1000000003,388,
18,18,18,µm,Spot,Diameter,41,1000000003,397,
18,18,18,µm,Spot,Diameter,42,1000000003,406,
18,18,18,µm,Spot,Diameter,43,1000000003,415,
18,18,18,µm,Spot,Diameter,44,1000000003,423,
18,18,18,µm,Spot,Diameter,45,1000000003,431,
18,18,18,µm,Spot,Diameter,46,1000000003,439,
18,18,18,µm,Spot,Diameter,47,1000000003,447,
18,18,18,µm,Spot,Diameter,48,1000000003,455,
18,18,18,µm,Spot,Diameter,49,1000000003,463,
18,18,18,µm,Spot,Diameter,50,1000000003,471,
18,18,18,µm,Spot,Diameter,51,1000000003,479,
18,18,18,µm,Spot,Diameter,52,1000000003,488,
18,18,18,µm,Spot,Diameter,53,1000000003,496,
18,18,18,µm,Spot,Diameter,54,1000000003,504,
18,18,18,µm,Spot,Diameter,55,1000000003,512,
18,18,18,µm,Spot,Diameter,56,1000000003,519,
18,18,18,µm,Spot,Diameter,57,1000000003,526,
18,18,18,µm,Spot,Diameter,58,1000000003,534,
18,18,18,µm,Spot,Diameter,59,1000000003,542,
18,18,18,µm,Spot,Diameter,60,1000000003,549,
18,18,18,µm,Spot,Diameter,61,1000000003,556,
18,18,18,µm,Spot,Diameter,62,1000000003,563,
18,18,18,µm,Spot,Diameter,63,1000000003,570,
18,18,18,µm,Spot,Diameter,64,1000000003,577,
18,18,18,µm,Spot,Diameter,65,1000000003,584,
18,18,18,µm,Spot,Diameter,66,1000000003,592,
18,18,18,µm,Spot,Diameter,67,1000000003,599,
18,18,18,µm,Spot,Diameter,68,1000000003,607,
18,18,18,µm,Spot,Diameter,69,1000000003,616,
18,18,18,µm,Spot,Diameter,70,1000000003,626,
18,18,18,µm,Spot,Diameter,71,1000000003,635,
18,18,18,µm,Spot,Diameter,72,1000000003,643,
18,18,18,µm,Spot,Diameter,73,1000000003,651,
18,18,18,µm,Spot,Diameter,74,1000000003,658,
18,18,18,µm,Spot,Diameter,75,1000000003,666,
18,18,18,µm,Spot,Diameter,76,1000000003,676,
18,18,18,µm,Spot,Diameter,77,1000000003,685,
18,18,18,µm,Spot,Diameter,78,1000000003,694,
18,18,18,µm,Spot,Diameter,79,1000000003,703,
18,18,18,µm,Spot,Diameter,80,1000000003,713,
18,18,18,µm,Spot,Diameter,81,1000000003,723,
18,18,18,µm,Spot,Diameter,82,1000000003,734,
18,18,18,µm,Spot,Diameter,83,1000000003,745,
18,18,18,µm,Spot,Diameter,84,1000000003,753,
18,18,18,µm,Spot,Diameter,85,1000000003,767,
18,18,18,µm,Spot,Diameter,86,1000000003,780,
18,18,18,µm,Spot,Diameter,87,1000000003,789,
18,18,18,µm,Spot,Diameter,88,1000000003,800,
18,18,18,µm,Spot,Diameter,89,1000000003,808,
18,18,18,µm,Spot,Diameter,90,1000000003,817,
18,18,18,µm,Spot,Diameter,91,1000000003,830,
18,18,18,µm,Spot,Diameter,92,1000000003,839,
18,18,18,µm,Spot,Diameter,93,1000000003,848,
18,18,18,µm,Spot,Diameter,94,1000000003,857,
18,18,18,µm,Spot,Diameter,95,1000000003,866,
18,18,18,µm,Spot,Diameter,96,1000000003,875,
18,18,18,µm,Spot,Diameter,97,1000000003,884,
18,18,18,µm,Spot,Diameter,98,1000000003,892,
18,18,18,µm,Spot,Diameter,99,1000000003,900,
18,18,18,µm,Spot,Diameter,100,1000000003,909,
18,18,18,µm,Spot,Diameter,101,1000000003,916,
18,18,18,µm,Spot,Diameter,102,1000000003,923,
18,18,18,µm,Spot,Diameter,103,1000000003,930,
18,18,18,µm,Spot,Diameter,104,1000000003,938,
18,18,18,µm,Spot,Diameter,105,1000000003,947,
18,18,18,µm,Spot,Diameter,106,1000000003,955,
18,18,18,µm,Spot,Diameter,107,1000000003,962,
18,18,18,µm,Spot,Diameter,108,1000000003,968,
18,18,18,µm,Spot,Diameter,109,1000000003,976,
18,18,18,µm,Spot,Diameter,110,1000000003,984,
18,18,18,µm,Spot,Diameter,111,1000000003,990,
18,18,18,µm,Spot,Diameter,112,1000000003,998,
18,18,18,µm,Spot,Diameter,113,1000000003,1005,
18,18,18,µm,Spot,Diameter,114,1000000003,1013,
18,18,18,µm,Spot,Diameter,115,1000000003,1020,
18,18,18,µm,Spot,Diameter,116,1000000003,1028,
18,18,18,µm,Spot,Diameter,117,1000000003,1036,
18,18,18,µm,Spot,Diameter,118,1000000003,1043,
18,18,18,µm,Spot,Diameter,119,1000000003,3302,
18,18,18,µm,Spot,Diameter,120,1000000003,3303,
