
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,TrackID,ID,
20.9728,µm,Spot,200,1000180364,180364,
22.206,µm,Spot,201,1000180364,180365,
21.1371,µm,Spot,202,1000180364,180366,
20.9728,µm,Spot,200,1000180367,180372,
22.206,µm,Spot,201,1000180367,180373,
21.1371,µm,Spot,202,1000180367,180374,
