
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
328,,Spot,1,Image 1,126,1000180357,180357,
330,,Spot,1,Image 1,127,1000180357,180358,
298,,Spot,1,Image 1,128,1000180357,180359,
326,,Spot,1,Image 1,200,1000180364,180364,
288,,Spot,1,Image 1,201,1000180364,180365,
372,,Spot,1,Image 1,202,1000180364,180366,
288,,Spot,1,Image 1,195,1000180367,180367,
254,,Spot,1,Image 1,196,1000180367,180368,
320,,Spot,1,Image 1,197,1000180367,180369,
294,,Spot,1,Image 1,198,1000180367,180370,
328,,Spot,1,Image 1,199,1000180367,180371,
242,,Spot,1,Image 1,200,1000180367,180372,
292,,Spot,1,Image 1,201,1000180367,180373,
422,,Spot,1,Image 1,202,1000180367,180374,
280,,Spot,1,Image 1,237,1000180375,180375,
228,,Spot,1,Image 1,238,1000180375,180376,
330,,Spot,1,Image 1,241,1000180377,180377,
316,,Spot,1,Image 1,242,1000180377,180378,
328,,Spot,1,Image 1,243,1000180377,180379,
296,,Spot,1,Image 1,302,1000180380,180380,
330,,Spot,1,Image 1,303,1000180380,180381,
334,,Spot,1,Image 1,304,1000180380,180382,
358,,Spot,1,Image 1,305,1000180380,180383,
420,,Spot,1,Image 1,306,1000180380,180384,
412,,Spot,1,Image 1,307,1000180380,180385,
348,,Spot,1,Image 1,308,1000180380,180386,
346,,Spot,1,Image 1,309,1000180380,180387,
344,,Spot,1,Image 1,310,1000180380,180388,
