
Average Distance To 9 Nearest Neighbours
 ==================== 
Average Distance To 9 Nearest Neighbours,Unit,Category,Time,TrackID,ID,
0,µm,Spot,200,1000180364,180364,
0,µm,Spot,201,1000180364,180365,
0,µm,Spot,202,1000180364,180366,
0,µm,Spot,200,1000180367,180372,
0,µm,Spot,201,1000180367,180373,
0,µm,Spot,202,1000180367,180374,
