
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
3.39257e+08,,Spot,2,Image 1,126,1000180357,180357,
3.28534e+08,,Spot,2,Image 1,127,1000180357,180358,
3.38251e+08,,Spot,2,Image 1,128,1000180357,180359,
3.44694e+08,,Spot,2,Image 1,200,1000180364,180364,
3.4378e+08,,Spot,2,Image 1,201,1000180364,180365,
3.43162e+08,,Spot,2,Image 1,202,1000180364,180366,
3.40079e+08,,Spot,2,Image 1,195,1000180367,180367,
3.36558e+08,,Spot,2,Image 1,196,1000180367,180368,
3.40957e+08,,Spot,2,Image 1,197,1000180367,180369,
3.41047e+08,,Spot,2,Image 1,198,1000180367,180370,
3.47513e+08,,Spot,2,Image 1,199,1000180367,180371,
3.48499e+08,,Spot,2,Image 1,200,1000180367,180372,
3.4946e+08,,Spot,2,Image 1,201,1000180367,180373,
3.52588e+08,,Spot,2,Image 1,202,1000180367,180374,
3.45884e+08,,Spot,2,Image 1,237,1000180375,180375,
3.36588e+08,,Spot,2,Image 1,238,1000180375,180376,
3.35635e+08,,Spot,2,Image 1,241,1000180377,180377,
3.42416e+08,,Spot,2,Image 1,242,1000180377,180378,
3.44517e+08,,Spot,2,Image 1,243,1000180377,180379,
3.33622e+08,,Spot,2,Image 1,302,1000180380,180380,
3.4672e+08,,Spot,2,Image 1,303,1000180380,180381,
3.44794e+08,,Spot,2,Image 1,304,1000180380,180382,
3.4415e+08,,Spot,2,Image 1,305,1000180380,180383,
3.38877e+08,,Spot,2,Image 1,306,1000180380,180384,
3.35189e+08,,Spot,2,Image 1,307,1000180380,180385,
3.49341e+08,,Spot,2,Image 1,308,1000180380,180386,
3.47705e+08,,Spot,2,Image 1,309,1000180380,180387,
3.33e+08,,Spot,2,Image 1,310,1000180380,180388,
