
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,,Spot,126,1000180357,180357,
0.07282,,Spot,127,1000180357,180358,
1.70513,,Spot,128,1000180357,180359,
0,,Spot,200,1000180364,180364,
1.65909,,Spot,201,1000180364,180365,
1.25046,,Spot,202,1000180364,180366,
0,,Spot,195,1000180367,180367,
0.187437,,Spot,196,1000180367,180368,
1.08897,,Spot,197,1000180367,180369,
0.574321,,Spot,198,1000180367,180370,
0.937377,,Spot,199,1000180367,180371,
0.79663,,Spot,200,1000180367,180372,
0.469268,,Spot,201,1000180367,180373,
1.3796,,Spot,202,1000180367,180374,
0,,Spot,237,1000180375,180375,
0.552277,,Spot,238,1000180375,180376,
0,,Spot,241,1000180377,180377,
0.994276,,Spot,242,1000180377,180378,
1.08566,,Spot,243,1000180377,180379,
0,,Spot,302,1000180380,180380,
1.44071,,Spot,303,1000180380,180381,
0.916552,,Spot,304,1000180380,180382,
0.731692,,Spot,305,1000180380,180383,
0.829379,,Spot,306,1000180380,180384,
1.15091,,Spot,307,1000180380,180385,
1.74045,,Spot,308,1000180380,180386,
1.3703,,Spot,309,1000180380,180387,
2.03821,,Spot,310,1000180380,180388,
