
Track Position Start
 ==================== 
Track Position X Start,Track Position Y Start,Track Position Z Start,Unit,Category,Collection,ID,
32.824,17.9207,28.35,µm,Track,Track Position Start,1000180357,
45.9364,34.4203,27.27,µm,Track,Track Position Start,1000180364,
29.9088,24.18,36.0777,µm,Track,Track Position Start,1000180367,
27.9,22.8347,27.9414,µm,Track,Track Position Start,1000180375,
29.34,18.4577,24.7162,µm,Track,Track Position Start,1000180377,
42.1903,46.86,31.9893,µm,Track,Track Position Start,1000180380,
