
Track Diameter Mean
 ==================== 
Track Diameter Mean,Unit,Category,ID,
4.77946,,Track,1000180357,
4.77946,,Track,1000180364,
4.77946,,Track,1000180367,
4.77946,,Track,1000180375,
4.77946,,Track,1000180377,
4.77946,,Track,1000180380,
