
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
47.8692,,Spot,1,Image 1,126,1000180357,180357,
37.4541,,Spot,1,Image 1,127,1000180357,180358,
39.7789,,Spot,1,Image 1,128,1000180357,180359,
64.6608,,Spot,1,Image 1,200,1000180364,180364,
80.1246,,Spot,1,Image 1,201,1000180364,180365,
51.1803,,Spot,1,Image 1,202,1000180364,180366,
44.2005,,Spot,1,Image 1,195,1000180367,180367,
35.5581,,Spot,1,Image 1,196,1000180367,180368,
35.2838,,Spot,1,Image 1,197,1000180367,180369,
41.1788,,Spot,1,Image 1,198,1000180367,180370,
34.2316,,Spot,1,Image 1,199,1000180367,180371,
35.5096,,Spot,1,Image 1,200,1000180367,180372,
31.2154,,Spot,1,Image 1,201,1000180367,180373,
39.5967,,Spot,1,Image 1,202,1000180367,180374,
32.3378,,Spot,1,Image 1,237,1000180375,180375,
32.7667,,Spot,1,Image 1,238,1000180375,180376,
35.4332,,Spot,1,Image 1,241,1000180377,180377,
40.8255,,Spot,1,Image 1,242,1000180377,180378,
47.4382,,Spot,1,Image 1,243,1000180377,180379,
40.2795,,Spot,1,Image 1,302,1000180380,180380,
37.8535,,Spot,1,Image 1,303,1000180380,180381,
40.6146,,Spot,1,Image 1,304,1000180380,180382,
37.8847,,Spot,1,Image 1,305,1000180380,180383,
35.0976,,Spot,1,Image 1,306,1000180380,180384,
36.1258,,Spot,1,Image 1,307,1000180380,180385,
43.2381,,Spot,1,Image 1,308,1000180380,180386,
42.3648,,Spot,1,Image 1,309,1000180380,180387,
35.1453,,Spot,1,Image 1,310,1000180380,180388,
