
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
252,,Spot,2,Image 1,126,1000180357,180357,
254,,Spot,2,Image 1,127,1000180357,180358,
252,,Spot,2,Image 1,128,1000180357,180359,
262,,Spot,2,Image 1,200,1000180364,180364,
256,,Spot,2,Image 1,201,1000180364,180365,
256,,Spot,2,Image 1,202,1000180364,180366,
262,,Spot,2,Image 1,195,1000180367,180367,
262,,Spot,2,Image 1,196,1000180367,180368,
260,,Spot,2,Image 1,197,1000180367,180369,
264,,Spot,2,Image 1,198,1000180367,180370,
270,,Spot,2,Image 1,199,1000180367,180371,
262,,Spot,2,Image 1,200,1000180367,180372,
308,,Spot,2,Image 1,201,1000180367,180373,
272,,Spot,2,Image 1,202,1000180367,180374,
274,,Spot,2,Image 1,237,1000180375,180375,
254,,Spot,2,Image 1,238,1000180375,180376,
256,,Spot,2,Image 1,241,1000180377,180377,
268,,Spot,2,Image 1,242,1000180377,180378,
278,,Spot,2,Image 1,243,1000180377,180379,
260,,Spot,2,Image 1,302,1000180380,180380,
270,,Spot,2,Image 1,303,1000180380,180381,
260,,Spot,2,Image 1,304,1000180380,180382,
262,,Spot,2,Image 1,305,1000180380,180383,
254,,Spot,2,Image 1,306,1000180380,180384,
266,,Spot,2,Image 1,307,1000180380,180385,
276,,Spot,2,Image 1,308,1000180380,180386,
260,,Spot,2,Image 1,309,1000180380,180387,
260,,Spot,2,Image 1,310,1000180380,180388,
