
Track Speed StdDev
 ==================== 
Track Speed StdDev,Unit,Category,ID,
0.582282,,Track,1000180357,
0.375593,,Track,1000180364,
0.213733,,Track,1000180367,
0,,Track,1000180375,
0.0340378,,Track,1000180377,
0.470302,,Track,1000180380,
