
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
2.71716,µm^2,Spot,1,1000022515,22515,
2.71716,µm^2,Spot,2,1000022515,13148968,
2.71716,µm^2,Spot,3,1000022515,13148969,
2.71716,µm^2,Spot,4,1000022515,13148970,
2.71716,µm^2,Spot,5,1000022515,13148971,
2.71716,µm^2,Spot,6,1000022515,13148972,
2.71716,µm^2,Spot,7,1000022515,13148973,
2.71716,µm^2,Spot,8,1000022515,13148974,
2.71716,µm^2,Spot,9,1000022515,13148975,
2.71716,µm^2,Spot,10,1000022515,13148976,
2.71716,µm^2,Spot,11,1000022515,13148977,
2.71716,µm^2,Spot,12,1000022515,13148978,
2.71716,µm^2,Spot,13,1000022515,13148979,
2.71716,µm^2,Spot,14,1000022515,13148980,
2.71716,µm^2,Spot,15,1000022515,13148981,
2.71716,µm^2,Spot,16,1000022515,13148982,
2.71716,µm^2,Spot,17,1000022515,13148983,
2.71716,µm^2,Spot,18,1000022515,13148984,
2.71716,µm^2,Spot,19,1000022515,13148985,
2.71716,µm^2,Spot,20,1000022515,13148986,
2.71716,µm^2,Spot,21,1000022515,13148987,
2.71716,µm^2,Spot,22,1000022515,13148988,
2.71716,µm^2,Spot,23,1000022515,13148989,
2.71716,µm^2,Spot,25,1000022515,13148990,
2.71716,µm^2,Spot,26,1000022515,13148991,
2.71716,µm^2,Spot,27,1000022515,13148992,
2.71716,µm^2,Spot,28,1000022515,13148993,
2.71716,µm^2,Spot,29,1000022515,13148994,
2.71716,µm^2,Spot,30,1000022515,13148995,
2.71716,µm^2,Spot,31,1000022515,13148996,
2.71716,µm^2,Spot,32,1000022515,13148997,
2.71716,µm^2,Spot,33,1000022515,13148998,
2.71716,µm^2,Spot,34,1000022515,13148999,
2.71716,µm^2,Spot,35,1000022515,13149000,
2.71716,µm^2,Spot,36,1000022515,13149001,
2.71716,µm^2,Spot,37,1000022515,13149002,
2.71716,µm^2,Spot,38,1000022515,13149003,
2.71716,µm^2,Spot,39,1000022515,13149004,
2.71716,µm^2,Spot,40,1000022515,13149005,
2.71716,µm^2,Spot,41,1000022515,13149006,
2.71716,µm^2,Spot,42,1000022515,13149007,
2.71716,µm^2,Spot,43,1000022515,13149008,
2.71716,µm^2,Spot,44,1000022515,13149009,
2.71716,µm^2,Spot,45,1000022515,13149010,
2.71716,µm^2,Spot,46,1000022515,13149011,
2.71716,µm^2,Spot,47,1000022515,13149012,
2.71716,µm^2,Spot,48,1000022515,13149013,
2.71716,µm^2,Spot,49,1000022515,13149014,
2.71716,µm^2,Spot,50,1000022515,13149015,
2.71716,µm^2,Spot,51,1000022515,13149016,
2.71716,µm^2,Spot,52,1000022515,13149017,
2.71716,µm^2,Spot,53,1000022515,13149018,
2.71716,µm^2,Spot,54,1000022515,13149019,
2.71716,µm^2,Spot,55,1000022515,13149020,
2.71716,µm^2,Spot,56,1000022515,13149021,
2.71716,µm^2,Spot,57,1000022515,13149022,
2.71716,µm^2,Spot,58,1000022515,13149023,
2.71716,µm^2,Spot,59,1000022515,13149024,
2.71716,µm^2,Spot,60,1000022515,13149025,
2.71716,µm^2,Spot,61,1000022515,13149026,
2.71716,µm^2,Spot,62,1000022515,13149027,
2.71716,µm^2,Spot,63,1000022515,13149028,
2.71716,µm^2,Spot,64,1000022515,13149029,
2.71716,µm^2,Spot,65,1000022515,13149030,
2.71716,µm^2,Spot,66,1000022515,13149031,
2.71716,µm^2,Spot,67,1000022515,13149032,
2.71716,µm^2,Spot,68,1000022515,13149033,
2.71716,µm^2,Spot,69,1000022515,13149034,
2.71716,µm^2,Spot,70,1000022515,13149035,
2.71716,µm^2,Spot,71,1000022515,13149036,
2.71716,µm^2,Spot,72,1000022515,13149037,
2.71716,µm^2,Spot,73,1000022515,13149038,
2.71716,µm^2,Spot,74,1000022515,13149039,
2.71716,µm^2,Spot,75,1000022515,13149040,
2.71716,µm^2,Spot,76,1000022515,13149041,
2.71716,µm^2,Spot,77,1000022515,13149042,
2.71716,µm^2,Spot,78,1000022515,13149043,
2.71716,µm^2,Spot,79,1000022515,13149044,
2.71716,µm^2,Spot,80,1000022515,13149045,
2.71716,µm^2,Spot,81,1000022515,13149046,
2.71716,µm^2,Spot,82,1000022515,13149047,
2.71716,µm^2,Spot,83,1000022515,13149048,
2.71716,µm^2,Spot,84,1000022515,13149049,
2.71716,µm^2,Spot,85,1000022515,13149050,
2.71716,µm^2,Spot,86,1000022515,13149051,
2.71716,µm^2,Spot,87,1000022515,13149052,
2.71716,µm^2,Spot,88,1000022515,13149053,
2.71716,µm^2,Spot,89,1000022515,13149054,
2.71716,µm^2,Spot,90,1000022515,13149055,
2.71716,µm^2,Spot,91,1000022515,13149056,
2.71716,µm^2,Spot,92,1000022515,13149057,
2.71716,µm^2,Spot,93,1000022515,13149058,
2.71716,µm^2,Spot,94,1000022515,13149059,
2.71716,µm^2,Spot,95,1000022515,13149060,
2.71716,µm^2,Spot,96,1000022515,13149061,
2.71716,µm^2,Spot,97,1000022515,13149062,
2.71716,µm^2,Spot,98,1000022515,13149063,
2.71716,µm^2,Spot,99,1000022515,13149064,
2.71716,µm^2,Spot,100,1000022515,13149065,
2.71716,µm^2,Spot,101,1000022515,13149066,
2.71716,µm^2,Spot,102,1000022515,13149067,
2.71716,µm^2,Spot,103,1000022515,13149068,
2.71716,µm^2,Spot,104,1000022515,13149069,
2.71716,µm^2,Spot,105,1000022515,13149070,
2.71716,µm^2,Spot,106,1000022515,13149071,
2.71716,µm^2,Spot,107,1000022515,13149072,
2.71716,µm^2,Spot,108,1000022515,13149073,
2.71716,µm^2,Spot,109,1000022515,13149074,
2.71716,µm^2,Spot,110,1000022515,13149075,
2.71716,µm^2,Spot,111,1000022515,13149076,
2.71716,µm^2,Spot,112,1000022515,13149077,
2.71716,µm^2,Spot,113,1000022515,13149078,
2.71716,µm^2,Spot,114,1000022515,13149079,
2.71716,µm^2,Spot,115,1000022515,13149080,
2.71716,µm^2,Spot,116,1000022515,13149081,
2.71716,µm^2,Spot,117,1000022515,13149082,
2.71716,µm^2,Spot,118,1000022515,13149083,
2.71716,µm^2,Spot,119,1000022515,13149084,
2.71716,µm^2,Spot,120,1000022515,13149085,
2.71716,µm^2,Spot,121,1000022515,13149086,
