
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
236,,Spot,3,Image 1,1,1000022515,22515,
238,,Spot,3,Image 1,2,1000022515,13148968,
232,,Spot,3,Image 1,3,1000022515,13148969,
246,,Spot,3,Image 1,4,1000022515,13148970,
212,,Spot,3,Image 1,5,1000022515,13148971,
244,,Spot,3,Image 1,6,1000022515,13148972,
234,,Spot,3,Image 1,7,1000022515,13148973,
252,,Spot,3,Image 1,8,1000022515,13148974,
230,,Spot,3,Image 1,9,1000022515,13148975,
240,,Spot,3,Image 1,10,1000022515,13148976,
224,,Spot,3,Image 1,11,1000022515,13148977,
238,,Spot,3,Image 1,12,1000022515,13148978,
222,,Spot,3,Image 1,13,1000022515,13148979,
232,,Spot,3,Image 1,14,1000022515,13148980,
220,,Spot,3,Image 1,15,1000022515,13148981,
228,,Spot,3,Image 1,16,1000022515,13148982,
228,,Spot,3,Image 1,17,1000022515,13148983,
228,,Spot,3,Image 1,18,1000022515,13148984,
212,,Spot,3,Image 1,19,1000022515,13148985,
222,,Spot,3,Image 1,20,1000022515,13148986,
218,,Spot,3,Image 1,21,1000022515,13148987,
216,,Spot,3,Image 1,22,1000022515,13148988,
224,,Spot,3,Image 1,23,1000022515,13148989,
232,,Spot,3,Image 1,25,1000022515,13148990,
224,,Spot,3,Image 1,26,1000022515,13148991,
216,,Spot,3,Image 1,27,1000022515,13148992,
216,,Spot,3,Image 1,28,1000022515,13148993,
220,,Spot,3,Image 1,29,1000022515,13148994,
218,,Spot,3,Image 1,30,1000022515,13148995,
216,,Spot,3,Image 1,31,1000022515,13148996,
232,,Spot,3,Image 1,32,1000022515,13148997,
190,,Spot,3,Image 1,33,1000022515,13148998,
224,,Spot,3,Image 1,34,1000022515,13148999,
222,,Spot,3,Image 1,35,1000022515,13149000,
224,,Spot,3,Image 1,36,1000022515,13149001,
212,,Spot,3,Image 1,37,1000022515,13149002,
230,,Spot,3,Image 1,38,1000022515,13149003,
234,,Spot,3,Image 1,39,1000022515,13149004,
216,,Spot,3,Image 1,40,1000022515,13149005,
232,,Spot,3,Image 1,41,1000022515,13149006,
