
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
20372,,Spot,1,Image 1,1,1000022515,22515,
24288,,Spot,1,Image 1,2,1000022515,13148968,
18820,,Spot,1,Image 1,3,1000022515,13148969,
16966,,Spot,1,Image 1,4,1000022515,13148970,
16806,,Spot,1,Image 1,5,1000022515,13148971,
22810,,Spot,1,Image 1,6,1000022515,13148972,
18698,,Spot,1,Image 1,7,1000022515,13148973,
24260,,Spot,1,Image 1,8,1000022515,13148974,
24268,,Spot,1,Image 1,9,1000022515,13148975,
22326,,Spot,1,Image 1,10,1000022515,13148976,
24080,,Spot,1,Image 1,11,1000022515,13148977,
20224,,Spot,1,Image 1,12,1000022515,13148978,
20796,,Spot,1,Image 1,13,1000022515,13148979,
17328,,Spot,1,Image 1,14,1000022515,13148980,
19038,,Spot,1,Image 1,15,1000022515,13148981,
19030,,Spot,1,Image 1,16,1000022515,13148982,
20684,,Spot,1,Image 1,17,1000022515,13148983,
17610,,Spot,1,Image 1,18,1000022515,13148984,
16884,,Spot,1,Image 1,19,1000022515,13148985,
17264,,Spot,1,Image 1,20,1000022515,13148986,
23950,,Spot,1,Image 1,21,1000022515,13148987,
16996,,Spot,1,Image 1,22,1000022515,13148988,
17906,,Spot,1,Image 1,23,1000022515,13148989,
19202,,Spot,1,Image 1,25,1000022515,13148990,
17416,,Spot,1,Image 1,26,1000022515,13148991,
17898,,Spot,1,Image 1,27,1000022515,13148992,
17622,,Spot,1,Image 1,28,1000022515,13148993,
18096,,Spot,1,Image 1,29,1000022515,13148994,
24690,,Spot,1,Image 1,30,1000022515,13148995,
16280,,Spot,1,Image 1,31,1000022515,13148996,
17316,,Spot,1,Image 1,32,1000022515,13148997,
18858,,Spot,1,Image 1,33,1000022515,13148998,
24764,,Spot,1,Image 1,34,1000022515,13148999,
17862,,Spot,1,Image 1,35,1000022515,13149000,
21944,,Spot,1,Image 1,36,1000022515,13149001,
23730,,Spot,1,Image 1,37,1000022515,13149002,
24234,,Spot,1,Image 1,38,1000022515,13149003,
17472,,Spot,1,Image 1,39,1000022515,13149004,
24204,,Spot,1,Image 1,40,1000022515,13149005,
21394,,Spot,1,Image 1,41,1000022515,13149006,
17884,,Spot,1,Image 1,42,1000022515,13149007,
22792,,Spot,1,Image 1,43,1000022515,13149008,
21310,,Spot,1,Image 1,44,1000022515,13149009,
17080,,Spot,1,Image 1,45,1000022515,13149010,
22670,,Spot,1,Image 1,46,1000022515,13149011,
17052,,Spot,1,Image 1,47,1000022515,13149012,
22712,,Spot,1,Image 1,48,1000022515,13149013,
23428,,Spot,1,Image 1,49,1000022515,13149014,
20168,,Spot,1,Image 1,50,1000022515,13149015,
17668,,Spot,1,Image 1,51,1000022515,13149016,
17262,,Spot,1,Image 1,52,1000022515,13149017,
22344,,Spot,1,Image 1,53,1000022515,13149018,
18062,,Spot,1,Image 1,54,1000022515,13149019,
17848,,Spot,1,Image 1,55,1000022515,13149020,
24056,,Spot,1,Image 1,56,1000022515,13149021,
20270,,Spot,1,Image 1,57,1000022515,13149022,
17258,,Spot,1,Image 1,58,1000022515,13149023,
17134,,Spot,1,Image 1,59,1000022515,13149024,
22520,,Spot,1,Image 1,60,1000022515,13149025,
17968,,Spot,1,Image 1,61,1000022515,13149026,
18946,,Spot,1,Image 1,62,1000022515,13149027,
20498,,Spot,1,Image 1,63,1000022515,13149028,
18688,,Spot,1,Image 1,64,1000022515,13149029,
16918,,Spot,1,Image 1,65,1000022515,13149030,
25408,,Spot,1,Image 1,66,1000022515,13149031,
16560,,Spot,1,Image 1,67,1000022515,13149032,
17258,,Spot,1,Image 1,68,1000022515,13149033,
17008,,Spot,1,Image 1,69,1000022515,13149034,
16800,,Spot,1,Image 1,70,1000022515,13149035,
16910,,Spot,1,Image 1,71,1000022515,13149036,
16774,,Spot,1,Image 1,72,1000022515,13149037,
17620,,Spot,1,Image 1,73,1000022515,13149038,
20750,,Spot,1,Image 1,74,1000022515,13149039,
19892,,Spot,1,Image 1,75,1000022515,13149040,
17604,,Spot,1,Image 1,76,1000022515,13149041,
16088,,Spot,1,Image 1,77,1000022515,13149042,
22808,,Spot,1,Image 1,78,1000022515,13149043,
16832,,Spot,1,Image 1,79,1000022515,13149044,
