
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
296,,Spot,1,Image 1,1,1000022515,22515,
260,,Spot,1,Image 1,2,1000022515,13148968,
246,,Spot,1,Image 1,3,1000022515,13148969,
250,,Spot,1,Image 1,4,1000022515,13148970,
252,,Spot,1,Image 1,5,1000022515,13148971,
256,,Spot,1,Image 1,6,1000022515,13148972,
252,,Spot,1,Image 1,7,1000022515,13148973,
262,,Spot,1,Image 1,8,1000022515,13148974,
260,,Spot,1,Image 1,9,1000022515,13148975,
250,,Spot,1,Image 1,10,1000022515,13148976,
252,,Spot,1,Image 1,11,1000022515,13148977,
292,,Spot,1,Image 1,12,1000022515,13148978,
236,,Spot,1,Image 1,13,1000022515,13148979,
264,,Spot,1,Image 1,14,1000022515,13148980,
256,,Spot,1,Image 1,15,1000022515,13148981,
238,,Spot,1,Image 1,16,1000022515,13148982,
278,,Spot,1,Image 1,17,1000022515,13148983,
260,,Spot,1,Image 1,18,1000022515,13148984,
238,,Spot,1,Image 1,19,1000022515,13148985,
246,,Spot,1,Image 1,20,1000022515,13148986,
250,,Spot,1,Image 1,21,1000022515,13148987,
238,,Spot,1,Image 1,22,1000022515,13148988,
264,,Spot,1,Image 1,23,1000022515,13148989,
274,,Spot,1,Image 1,25,1000022515,13148990,
254,,Spot,1,Image 1,26,1000022515,13148991,
254,,Spot,1,Image 1,27,1000022515,13148992,
258,,Spot,1,Image 1,28,1000022515,13148993,
268,,Spot,1,Image 1,29,1000022515,13148994,
254,,Spot,1,Image 1,30,1000022515,13148995,
240,,Spot,1,Image 1,31,1000022515,13148996,
252,,Spot,1,Image 1,32,1000022515,13148997,
246,,Spot,1,Image 1,33,1000022515,13148998,
272,,Spot,1,Image 1,34,1000022515,13148999,
278,,Spot,1,Image 1,35,1000022515,13149000,
280,,Spot,1,Image 1,36,1000022515,13149001,
278,,Spot,1,Image 1,37,1000022515,13149002,
274,,Spot,1,Image 1,38,1000022515,13149003,
266,,Spot,1,Image 1,39,1000022515,13149004,
256,,Spot,1,Image 1,40,1000022515,13149005,
310,,Spot,1,Image 1,41,1000022515,13149006,
264,,Spot,1,Image 1,42,1000022515,13149007,
316,,Spot,1,Image 1,43,1000022515,13149008,
252,,Spot,1,Image 1,44,1000022515,13149009,
260,,Spot,1,Image 1,45,1000022515,13149010,
266,,Spot,1,Image 1,46,1000022515,13149011,
252,,Spot,1,Image 1,47,1000022515,13149012,
270,,Spot,1,Image 1,48,1000022515,13149013,
268,,Spot,1,Image 1,49,1000022515,13149014,
274,,Spot,1,Image 1,50,1000022515,13149015,
258,,Spot,1,Image 1,51,1000022515,13149016,
262,,Spot,1,Image 1,52,1000022515,13149017,
250,,Spot,1,Image 1,53,1000022515,13149018,
262,,Spot,1,Image 1,54,1000022515,13149019,
254,,Spot,1,Image 1,55,1000022515,13149020,
264,,Spot,1,Image 1,56,1000022515,13149021,
268,,Spot,1,Image 1,57,1000022515,13149022,
266,,Spot,1,Image 1,58,1000022515,13149023,
268,,Spot,1,Image 1,59,1000022515,13149024,
250,,Spot,1,Image 1,60,1000022515,13149025,
272,,Spot,1,Image 1,61,1000022515,13149026,
258,,Spot,1,Image 1,62,1000022515,13149027,
260,,Spot,1,Image 1,63,1000022515,13149028,
262,,Spot,1,Image 1,64,1000022515,13149029,
256,,Spot,1,Image 1,65,1000022515,13149030,
264,,Spot,1,Image 1,66,1000022515,13149031,
238,,Spot,1,Image 1,67,1000022515,13149032,
236,,Spot,1,Image 1,68,1000022515,13149033,
248,,Spot,1,Image 1,69,1000022515,13149034,
254,,Spot,1,Image 1,70,1000022515,13149035,
258,,Spot,1,Image 1,71,1000022515,13149036,
252,,Spot,1,Image 1,72,1000022515,13149037,
246,,Spot,1,Image 1,73,1000022515,13149038,
240,,Spot,1,Image 1,74,1000022515,13149039,
238,,Spot,1,Image 1,75,1000022515,13149040,
258,,Spot,1,Image 1,76,1000022515,13149041,
232,,Spot,1,Image 1,77,1000022515,13149042,
244,,Spot,1,Image 1,78,1000022515,13149043,
250,,Spot,1,Image 1,79,1000022515,13149044,
254,,Spot,1,Image 1,80,1000022515,13149045,
268,,Spot,1,Image 1,81,1000022515,13149046,
248,,Spot,1,Image 1,82,1000022515,13149047,
248,,Spot,1,Image 1,83,1000022515,13149048,
252,,Spot,1,Image 1,84,1000022515,13149049,
230,,Spot,1,Image 1,85,1000022515,13149050,
258,,Spot,1,Image 1,86,1000022515,13149051,
254,,Spot,1,Image 1,87,1000022515,13149052,
252,,Spot,1,Image 1,88,1000022515,13149053,
246,,Spot,1,Image 1,89,1000022515,13149054,
276,,Spot,1,Image 1,90,1000022515,13149055,
244,,Spot,1,Image 1,91,1000022515,13149056,
248,,Spot,1,Image 1,92,1000022515,13149057,
240,,Spot,1,Image 1,93,1000022515,13149058,
234,,Spot,1,Image 1,94,1000022515,13149059,
242,,Spot,1,Image 1,95,1000022515,13149060,
250,,Spot,1,Image 1,96,1000022515,13149061,
254,,Spot,1,Image 1,97,1000022515,13149062,
228,,Spot,1,Image 1,98,1000022515,13149063,
252,,Spot,1,Image 1,99,1000022515,13149064,
246,,Spot,1,Image 1,100,1000022515,13149065,
274,,Spot,1,Image 1,101,1000022515,13149066,
260,,Spot,1,Image 1,102,1000022515,13149067,
242,,Spot,1,Image 1,103,1000022515,13149068,
270,,Spot,1,Image 1,104,1000022515,13149069,
244,,Spot,1,Image 1,105,1000022515,13149070,
232,,Spot,1,Image 1,106,1000022515,13149071,
238,,Spot,1,Image 1,107,1000022515,13149072,
256,,Spot,1,Image 1,108,1000022515,13149073,
244,,Spot,1,Image 1,109,1000022515,13149074,
264,,Spot,1,Image 1,110,1000022515,13149075,
248,,Spot,1,Image 1,111,1000022515,13149076,
266,,Spot,1,Image 1,112,1000022515,13149077,
266,,Spot,1,Image 1,113,1000022515,13149078,
256,,Spot,1,Image 1,114,1000022515,13149079,
260,,Spot,1,Image 1,115,1000022515,13149080,
274,,Spot,1,Image 1,116,1000022515,13149081,
258,,Spot,1,Image 1,117,1000022515,13149082,
264,,Spot,1,Image 1,118,1000022515,13149083,
248,,Spot,1,Image 1,119,1000022515,13149084,
248,,Spot,1,Image 1,120,1000022515,13149085,
274,,Spot,1,Image 1,121,1000022515,13149086,
274,,Spot,1,Image 1,122,1000022515,13149087,
274,,Spot,1,Image 1,123,1000022515,13149088,
282,,Spot,1,Image 1,124,1000022515,13149089,
260,,Spot,1,Image 1,125,1000022515,13149090,
256,,Spot,1,Image 1,126,1000022515,13149091,
238,,Spot,1,Image 1,127,1000022515,13149092,
236,,Spot,1,Image 1,128,1000022515,13149093,
270,,Spot,1,Image 1,129,1000022515,13149094,
242,,Spot,1,Image 1,130,1000022515,13149095,
260,,Spot,1,Image 1,131,1000022515,13149096,
250,,Spot,1,Image 1,132,1000022515,13149097,
244,,Spot,1,Image 1,133,1000022515,13149098,
262,,Spot,1,Image 1,134,1000022515,13149099,
230,,Spot,1,Image 1,135,1000022515,13149100,
