
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
0.93,0.93,0.93,µm,Spot,Diameter,1,1000022515,22515,
0.93,0.93,0.93,µm,Spot,Diameter,2,1000022515,13148968,
0.93,0.93,0.93,µm,Spot,Diameter,3,1000022515,13148969,
0.93,0.93,0.93,µm,Spot,Diameter,4,1000022515,13148970,
0.93,0.93,0.93,µm,Spot,Diameter,5,1000022515,13148971,
0.93,0.93,0.93,µm,Spot,Diameter,6,1000022515,13148972,
0.93,0.93,0.93,µm,Spot,Diameter,7,1000022515,13148973,
0.93,0.93,0.93,µm,Spot,Diameter,8,1000022515,13148974,
0.93,0.93,0.93,µm,Spot,Diameter,9,1000022515,13148975,
0.93,0.93,0.93,µm,Spot,Diameter,10,1000022515,13148976,
0.93,0.93,0.93,µm,Spot,Diameter,11,1000022515,13148977,
0.93,0.93,0.93,µm,Spot,Diameter,12,1000022515,13148978,
0.93,0.93,0.93,µm,Spot,Diameter,13,1000022515,13148979,
0.93,0.93,0.93,µm,Spot,Diameter,14,1000022515,13148980,
0.93,0.93,0.93,µm,Spot,Diameter,15,1000022515,13148981,
0.93,0.93,0.93,µm,Spot,Diameter,16,1000022515,13148982,
0.93,0.93,0.93,µm,Spot,Diameter,17,1000022515,13148983,
0.93,0.93,0.93,µm,Spot,Diameter,18,1000022515,13148984,
0.93,0.93,0.93,µm,Spot,Diameter,19,1000022515,13148985,
0.93,0.93,0.93,µm,Spot,Diameter,20,1000022515,13148986,
0.93,0.93,0.93,µm,Spot,Diameter,21,1000022515,13148987,
0.93,0.93,0.93,µm,Spot,Diameter,22,1000022515,13148988,
0.93,0.93,0.93,µm,Spot,Diameter,23,1000022515,13148989,
0.93,0.93,0.93,µm,Spot,Diameter,25,1000022515,13148990,
0.93,0.93,0.93,µm,Spot,Diameter,26,1000022515,13148991,
0.93,0.93,0.93,µm,Spot,Diameter,27,1000022515,13148992,
0.93,0.93,0.93,µm,Spot,Diameter,28,1000022515,13148993,
0.93,0.93,0.93,µm,Spot,Diameter,29,1000022515,13148994,
0.93,0.93,0.93,µm,Spot,Diameter,30,1000022515,13148995,
0.93,0.93,0.93,µm,Spot,Diameter,31,1000022515,13148996,
0.93,0.93,0.93,µm,Spot,Diameter,32,1000022515,13148997,
0.93,0.93,0.93,µm,Spot,Diameter,33,1000022515,13148998,
0.93,0.93,0.93,µm,Spot,Diameter,34,1000022515,13148999,
0.93,0.93,0.93,µm,Spot,Diameter,35,1000022515,13149000,
0.93,0.93,0.93,µm,Spot,Diameter,36,1000022515,13149001,
0.93,0.93,0.93,µm,Spot,Diameter,37,1000022515,13149002,
