
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
0,s,Spot,1,1000022515,22515,
1,s,Spot,2,1000022515,13148968,
2,s,Spot,3,1000022515,13148969,
3,s,Spot,4,1000022515,13148970,
4,s,Spot,5,1000022515,13148971,
5,s,Spot,6,1000022515,13148972,
6,s,Spot,7,1000022515,13148973,
7,s,Spot,8,1000022515,13148974,
8,s,Spot,9,1000022515,13148975,
9,s,Spot,10,1000022515,13148976,
10,s,Spot,11,1000022515,13148977,
11,s,Spot,12,1000022515,13148978,
12,s,Spot,13,1000022515,13148979,
13,s,Spot,14,1000022515,13148980,
14,s,Spot,15,1000022515,13148981,
15,s,Spot,16,1000022515,13148982,
16,s,Spot,17,1000022515,13148983,
17,s,Spot,18,1000022515,13148984,
18,s,Spot,19,1000022515,13148985,
19,s,Spot,20,1000022515,13148986,
20,s,Spot,21,1000022515,13148987,
21,s,Spot,22,1000022515,13148988,
22,s,Spot,23,1000022515,13148989,
24,s,Spot,25,1000022515,13148990,
25,s,Spot,26,1000022515,13148991,
26,s,Spot,27,1000022515,13148992,
27,s,Spot,28,1000022515,13148993,
28,s,Spot,29,1000022515,13148994,
29,s,Spot,30,1000022515,13148995,
30,s,Spot,31,1000022515,13148996,
31,s,Spot,32,1000022515,13148997,
32,s,Spot,33,1000022515,13148998,
33,s,Spot,34,1000022515,13148999,
34,s,Spot,35,1000022515,13149000,
35,s,Spot,36,1000022515,13149001,
36,s,Spot,37,1000022515,13149002,
37,s,Spot,38,1000022515,13149003,
38,s,Spot,39,1000022515,13149004,
39,s,Spot,40,1000022515,13149005,
40,s,Spot,41,1000022515,13149006,
41,s,Spot,42,1000022515,13149007,
42,s,Spot,43,1000022515,13149008,
43,s,Spot,44,1000022515,13149009,
44,s,Spot,45,1000022515,13149010,
45,s,Spot,46,1000022515,13149011,
46,s,Spot,47,1000022515,13149012,
47,s,Spot,48,1000022515,13149013,
48,s,Spot,49,1000022515,13149014,
49,s,Spot,50,1000022515,13149015,
50,s,Spot,51,1000022515,13149016,
51,s,Spot,52,1000022515,13149017,
52,s,Spot,53,1000022515,13149018,
53,s,Spot,54,1000022515,13149019,
54,s,Spot,55,1000022515,13149020,
55,s,Spot,56,1000022515,13149021,
56,s,Spot,57,1000022515,13149022,
57,s,Spot,58,1000022515,13149023,
58,s,Spot,59,1000022515,13149024,
59,s,Spot,60,1000022515,13149025,
60,s,Spot,61,1000022515,13149026,
61,s,Spot,62,1000022515,13149027,
62,s,Spot,63,1000022515,13149028,
