
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
212,,Spot,2,Image 1,22,1000000397,397,
210,,Spot,2,Image 1,23,1000000397,399,
218,,Spot,2,Image 1,24,1000000397,401,
210,,Spot,2,Image 1,25,1000000397,403,
208,,Spot,2,Image 1,26,1000000397,405,
218,,Spot,2,Image 1,27,1000000397,407,
224,,Spot,2,Image 1,28,1000000397,409,
240,,Spot,2,Image 1,29,1000000397,411,
232,,Spot,2,Image 1,30,1000000397,413,
212,,Spot,2,Image 1,31,1000000397,415,
226,,Spot,2,Image 1,32,1000000397,417,
220,,Spot,2,Image 1,33,1000000397,419,
218,,Spot,2,Image 1,34,1000000397,421,
222,,Spot,2,Image 1,35,1000000397,423,
228,,Spot,2,Image 1,36,1000000397,425,
208,,Spot,2,Image 1,37,1000000397,427,
212,,Spot,2,Image 1,38,1000000397,429,
220,,Spot,2,Image 1,39,1000000397,431,
220,,Spot,2,Image 1,40,1000000397,433,
222,,Spot,2,Image 1,41,1000000397,435,
226,,Spot,2,Image 1,42,1000000397,437,
216,,Spot,2,Image 1,43,1000000397,439,
214,,Spot,2,Image 1,44,1000000397,441,
238,,Spot,2,Image 1,45,1000000397,443,
208,,Spot,2,Image 1,46,1000000397,445,
214,,Spot,2,Image 1,47,1000000397,447,
204,,Spot,2,Image 1,48,1000000397,449,
220,,Spot,2,Image 1,49,1000000397,451,
216,,Spot,2,Image 1,50,1000000397,453,
212,,Spot,2,Image 1,51,1000000397,455,
206,,Spot,2,Image 1,52,1000000397,457,
222,,Spot,2,Image 1,53,1000000397,459,
222,,Spot,2,Image 1,54,1000000397,461,
228,,Spot,2,Image 1,55,1000000397,463,
220,,Spot,2,Image 1,56,1000000397,465,
216,,Spot,2,Image 1,57,1000000397,467,
198,,Spot,2,Image 1,58,1000000397,469,
202,,Spot,2,Image 1,59,1000000397,471,
218,,Spot,2,Image 1,60,1000000397,473,
0,,Spot,2,Image 1,60,1000000474,474,
226,,Spot,2,Image 1,61,1000000397,475,
212,,Spot,2,Image 1,61,1000000474,476,
218,,Spot,2,Image 1,62,1000000397,477,
226,,Spot,2,Image 1,62,1000000474,478,
212,,Spot,2,Image 1,63,1000000397,479,
226,,Spot,2,Image 1,63,1000000474,480,
206,,Spot,2,Image 1,64,1000000397,481,
212,,Spot,2,Image 1,64,1000000474,482,
200,,Spot,2,Image 1,65,1000000397,483,
218,,Spot,2,Image 1,65,1000000474,484,
208,,Spot,2,Image 1,66,1000000397,485,
212,,Spot,2,Image 1,66,1000000474,486,
216,,Spot,2,Image 1,67,1000000397,487,
218,,Spot,2,Image 1,67,1000000474,488,
222,,Spot,2,Image 1,68,1000000397,489,
220,,Spot,2,Image 1,68,1000000474,490,
220,,Spot,2,Image 1,69,1000000397,491,
204,,Spot,2,Image 1,69,1000000474,492,
220,,Spot,2,Image 1,70,1000000397,493,
214,,Spot,2,Image 1,70,1000000474,494,
218,,Spot,2,Image 1,71,1000000397,495,
224,,Spot,2,Image 1,71,1000000474,496,
224,,Spot,2,Image 1,72,1000000397,497,
222,,Spot,2,Image 1,72,1000000474,498,
210,,Spot,2,Image 1,73,1000000397,499,
210,,Spot,2,Image 1,73,1000000474,500,
220,,Spot,2,Image 1,74,1000000397,501,
212,,Spot,2,Image 1,74,1000000474,502,
226,,Spot,2,Image 1,75,1000000397,503,
222,,Spot,2,Image 1,75,1000000474,504,
220,,Spot,2,Image 1,76,1000000397,505,
224,,Spot,2,Image 1,76,1000000474,506,
212,,Spot,2,Image 1,77,1000000397,507,
214,,Spot,2,Image 1,77,1000000474,508,
242,,Spot,2,Image 1,78,1000000397,509,
214,,Spot,2,Image 1,78,1000000474,510,
204,,Spot,2,Image 1,79,1000000397,511,
220,,Spot,2,Image 1,79,1000000474,512,
218,,Spot,2,Image 1,80,1000000397,513,
222,,Spot,2,Image 1,80,1000000474,514,
208,,Spot,2,Image 1,81,1000000397,515,
226,,Spot,2,Image 1,81,1000000474,516,
222,,Spot,2,Image 1,82,1000000397,517,
220,,Spot,2,Image 1,82,1000000474,518,
212,,Spot,2,Image 1,83,1000000397,519,
214,,Spot,2,Image 1,83,1000000474,520,
222,,Spot,2,Image 1,84,1000000397,521,
220,,Spot,2,Image 1,84,1000000474,522,
216,,Spot,2,Image 1,85,1000000397,523,
212,,Spot,2,Image 1,85,1000000474,524,
224,,Spot,2,Image 1,86,1000000397,525,
218,,Spot,2,Image 1,86,1000000474,526,
224,,Spot,2,Image 1,87,1000000397,527,
224,,Spot,2,Image 1,87,1000000474,528,
204,,Spot,2,Image 1,88,1000000397,529,
204,,Spot,2,Image 1,88,1000000474,530,
228,,Spot,2,Image 1,89,1000000397,531,
214,,Spot,2,Image 1,89,1000000474,532,
212,,Spot,2,Image 1,90,1000000397,533,
206,,Spot,2,Image 1,90,1000000474,534,
230,,Spot,2,Image 1,91,1000000397,535,
218,,Spot,2,Image 1,91,1000000474,536,
210,,Spot,2,Image 1,92,1000000397,537,
214,,Spot,2,Image 1,92,1000000474,538,
208,,Spot,2,Image 1,93,1000000397,539,
228,,Spot,2,Image 1,93,1000000474,540,
218,,Spot,2,Image 1,94,1000000397,541,
228,,Spot,2,Image 1,94,1000000474,542,
212,,Spot,2,Image 1,95,1000000397,543,
220,,Spot,2,Image 1,95,1000000474,544,
236,,Spot,2,Image 1,96,1000000397,545,
216,,Spot,2,Image 1,96,1000000474,546,
214,,Spot,2,Image 1,97,1000000397,547,
232,,Spot,2,Image 1,97,1000000474,548,
208,,Spot,2,Image 1,98,1000000397,549,
214,,Spot,2,Image 1,98,1000000474,550,
242,,Spot,2,Image 1,99,1000000397,551,
208,,Spot,2,Image 1,99,1000000474,552,
210,,Spot,2,Image 1,100,1000000397,553,
214,,Spot,2,Image 1,100,1000000474,554,
220,,Spot,2,Image 1,101,1000000397,555,
210,,Spot,2,Image 1,101,1000000474,556,
216,,Spot,2,Image 1,102,1000000397,557,
218,,Spot,2,Image 1,102,1000000474,558,
232,,Spot,2,Image 1,103,1000000397,559,
224,,Spot,2,Image 1,103,1000000474,560,
230,,Spot,2,Image 1,104,1000000397,561,
226,,Spot,2,Image 1,104,1000000474,562,
224,,Spot,2,Image 1,105,1000000397,563,
212,,Spot,2,Image 1,105,1000000474,564,
214,,Spot,2,Image 1,106,1000000397,565,
204,,Spot,2,Image 1,106,1000000474,566,
214,,Spot,2,Image 1,107,1000000397,567,
220,,Spot,2,Image 1,107,1000000474,568,
208,,Spot,2,Image 1,108,1000000397,569,
234,,Spot,2,Image 1,108,1000000474,570,
208,,Spot,2,Image 1,109,1000000397,571,
218,,Spot,2,Image 1,109,1000000474,572,
204,,Spot,2,Image 1,110,1000000397,573,
224,,Spot,2,Image 1,110,1000000474,574,
220,,Spot,2,Image 1,111,1000000397,575,
224,,Spot,2,Image 1,111,1000000474,576,
222,,Spot,2,Image 1,112,1000000397,577,
260,,Spot,2,Image 1,112,1000000474,578,
234,,Spot,2,Image 1,113,1000000397,579,
226,,Spot,2,Image 1,113,1000000474,580,
202,,Spot,2,Image 1,114,1000000397,581,
228,,Spot,2,Image 1,114,1000000474,582,
216,,Spot,2,Image 1,115,1000000397,583,
216,,Spot,2,Image 1,115,1000000474,584,
242,,Spot,2,Image 1,116,1000000397,585,
216,,Spot,2,Image 1,116,1000000474,586,
220,,Spot,2,Image 1,117,1000000397,587,
212,,Spot,2,Image 1,117,1000000474,588,
224,,Spot,2,Image 1,118,1000000397,589,
206,,Spot,2,Image 1,118,1000000474,590,
206,,Spot,2,Image 1,119,1000000397,591,
222,,Spot,2,Image 1,119,1000000474,592,
220,,Spot,2,Image 1,120,1000000474,593,
220,,Spot,2,Image 1,121,1000000474,594,
218,,Spot,2,Image 1,122,1000000474,595,
