
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
0.472764,,Spot,22,1000000397,397,
0.267485,,Spot,23,1000000397,399,
0.6001,,Spot,24,1000000397,401,
0.922808,,Spot,25,1000000397,403,
0.376164,,Spot,26,1000000397,405,
0.585441,,Spot,27,1000000397,407,
0.300057,,Spot,28,1000000397,409,
0.697405,,Spot,29,1000000397,411,
0.578381,,Spot,30,1000000397,413,
0.282361,,Spot,31,1000000397,415,
0.404737,,Spot,32,1000000397,417,
0.585676,,Spot,33,1000000397,419,
0.310187,,Spot,34,1000000397,421,
0.267904,,Spot,35,1000000397,423,
0.368984,,Spot,36,1000000397,425,
0.610704,,Spot,37,1000000397,427,
0.271729,,Spot,38,1000000397,429,
0.0677758,,Spot,39,1000000397,431,
0.293852,,Spot,40,1000000397,433,
0.211263,,Spot,41,1000000397,435,
0.267723,,Spot,42,1000000397,437,
0.373296,,Spot,43,1000000397,439,
0.300502,,Spot,44,1000000397,441,
0.210114,,Spot,45,1000000397,443,
0.274215,,Spot,46,1000000397,445,
0.30343,,Spot,47,1000000397,447,
0.282572,,Spot,48,1000000397,449,
0.271486,,Spot,49,1000000397,451,
0.440176,,Spot,50,1000000397,453,
0.0663409,,Spot,51,1000000397,455,
0.322808,,Spot,52,1000000397,457,
0.608341,,Spot,53,1000000397,459,
0.264049,,Spot,54,1000000397,461,
0.552334,,Spot,55,1000000397,463,
0.188331,,Spot,56,1000000397,465,
0.640061,,Spot,57,1000000397,467,
0.240568,,Spot,58,1000000397,469,
0.65903,,Spot,59,1000000397,471,
0.389365,,Spot,60,1000000397,473,
1.5482,,Spot,60,1000000474,474,
0.148827,,Spot,61,1000000397,475,
0.914024,,Spot,61,1000000474,476,
0.334439,,Spot,62,1000000397,477,
0.289064,,Spot,62,1000000474,478,
0.321914,,Spot,63,1000000397,479,
0.289946,,Spot,63,1000000474,480,
0.926981,,Spot,64,1000000397,481,
0.69964,,Spot,64,1000000474,482,
0.426969,,Spot,65,1000000397,483,
0.827235,,Spot,65,1000000474,484,
0.427271,,Spot,66,1000000397,485,
0.608244,,Spot,66,1000000474,486,
0.376587,,Spot,67,1000000397,487,
0.173439,,Spot,67,1000000474,488,
0.277983,,Spot,68,1000000397,489,
0.58469,,Spot,68,1000000474,490,
0.256907,,Spot,69,1000000397,491,
0.413244,,Spot,69,1000000474,492,
0.180573,,Spot,70,1000000397,493,
0.333746,,Spot,70,1000000474,494,
0.258202,,Spot,71,1000000397,495,
0.196114,,Spot,71,1000000474,496,
0.775038,,Spot,72,1000000397,497,
0.130043,,Spot,72,1000000474,498,
0.554362,,Spot,73,1000000397,499,
0.139189,,Spot,73,1000000474,500,
0.246978,,Spot,74,1000000397,501,
0.498287,,Spot,74,1000000474,502,
0.176982,,Spot,75,1000000397,503,
0.497951,,Spot,75,1000000474,504,
0.466481,,Spot,76,1000000397,505,
0.557368,,Spot,76,1000000474,506,
0.0581598,,Spot,77,1000000397,507,
0.559814,,Spot,77,1000000474,508,
0.531847,,Spot,78,1000000397,509,
0.250022,,Spot,78,1000000474,510,
0.569652,,Spot,79,1000000397,511,
0.120225,,Spot,79,1000000474,512,
0.765897,,Spot,80,1000000397,513,
0.225141,,Spot,80,1000000474,514,
0.254136,,Spot,81,1000000397,515,
0.0614523,,Spot,81,1000000474,516,
0.625416,,Spot,82,1000000397,517,
0.0614267,,Spot,82,1000000474,518,
0.186416,,Spot,83,1000000397,519,
0.243593,,Spot,83,1000000474,520,
0.652379,,Spot,84,1000000397,521,
