
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
364,,Spot,1,Image 1,22,1000000397,397,
312,,Spot,1,Image 1,23,1000000397,399,
310,,Spot,1,Image 1,24,1000000397,401,
418,,Spot,1,Image 1,25,1000000397,403,
390,,Spot,1,Image 1,26,1000000397,405,
372,,Spot,1,Image 1,27,1000000397,407,
420,,Spot,1,Image 1,28,1000000397,409,
392,,Spot,1,Image 1,29,1000000397,411,
364,,Spot,1,Image 1,30,1000000397,413,
398,,Spot,1,Image 1,31,1000000397,415,
352,,Spot,1,Image 1,32,1000000397,417,
410,,Spot,1,Image 1,33,1000000397,419,
376,,Spot,1,Image 1,34,1000000397,421,
338,,Spot,1,Image 1,35,1000000397,423,
406,,Spot,1,Image 1,36,1000000397,425,
324,,Spot,1,Image 1,37,1000000397,427,
308,,Spot,1,Image 1,38,1000000397,429,
412,,Spot,1,Image 1,39,1000000397,431,
334,,Spot,1,Image 1,40,1000000397,433,
394,,Spot,1,Image 1,41,1000000397,435,
336,,Spot,1,Image 1,42,1000000397,437,
310,,Spot,1,Image 1,43,1000000397,439,
334,,Spot,1,Image 1,44,1000000397,441,
354,,Spot,1,Image 1,45,1000000397,443,
366,,Spot,1,Image 1,46,1000000397,445,
364,,Spot,1,Image 1,47,1000000397,447,
374,,Spot,1,Image 1,48,1000000397,449,
358,,Spot,1,Image 1,49,1000000397,451,
354,,Spot,1,Image 1,50,1000000397,453,
336,,Spot,1,Image 1,51,1000000397,455,
344,,Spot,1,Image 1,52,1000000397,457,
376,,Spot,1,Image 1,53,1000000397,459,
284,,Spot,1,Image 1,54,1000000397,461,
338,,Spot,1,Image 1,55,1000000397,463,
348,,Spot,1,Image 1,56,1000000397,465,
346,,Spot,1,Image 1,57,1000000397,467,
290,,Spot,1,Image 1,58,1000000397,469,
332,,Spot,1,Image 1,59,1000000397,471,
304,,Spot,1,Image 1,60,1000000397,473,
0,,Spot,1,Image 1,60,1000000474,474,
312,,Spot,1,Image 1,61,1000000397,475,
0,,Spot,1,Image 1,61,1000000474,476,
318,,Spot,1,Image 1,62,1000000397,477,
0,,Spot,1,Image 1,62,1000000474,478,
242,,Spot,1,Image 1,63,1000000397,479,
0,,Spot,1,Image 1,63,1000000474,480,
288,,Spot,1,Image 1,64,1000000397,481,
0,,Spot,1,Image 1,64,1000000474,482,
352,,Spot,1,Image 1,65,1000000397,483,
0,,Spot,1,Image 1,65,1000000474,484,
356,,Spot,1,Image 1,66,1000000397,485,
0,,Spot,1,Image 1,66,1000000474,486,
358,,Spot,1,Image 1,67,1000000397,487,
0,,Spot,1,Image 1,67,1000000474,488,
346,,Spot,1,Image 1,68,1000000397,489,
0,,Spot,1,Image 1,68,1000000474,490,
330,,Spot,1,Image 1,69,1000000397,491,
0,,Spot,1,Image 1,69,1000000474,492,
352,,Spot,1,Image 1,70,1000000397,493,
0,,Spot,1,Image 1,70,1000000474,494,
332,,Spot,1,Image 1,71,1000000397,495,
0,,Spot,1,Image 1,71,1000000474,496,
358,,Spot,1,Image 1,72,1000000397,497,
0,,Spot,1,Image 1,72,1000000474,498,
330,,Spot,1,Image 1,73,1000000397,499,
0,,Spot,1,Image 1,73,1000000474,500,
322,,Spot,1,Image 1,74,1000000397,501,
0,,Spot,1,Image 1,74,1000000474,502,
336,,Spot,1,Image 1,75,1000000397,503,
0,,Spot,1,Image 1,75,1000000474,504,
308,,Spot,1,Image 1,76,1000000397,505,
0,,Spot,1,Image 1,76,1000000474,506,
308,,Spot,1,Image 1,77,1000000397,507,
0,,Spot,1,Image 1,77,1000000474,508,
318,,Spot,1,Image 1,78,1000000397,509,
0,,Spot,1,Image 1,78,1000000474,510,
334,,Spot,1,Image 1,79,1000000397,511,
0,,Spot,1,Image 1,79,1000000474,512,
274,,Spot,1,Image 1,80,1000000397,513,
0,,Spot,1,Image 1,80,1000000474,514,
300,,Spot,1,Image 1,81,1000000397,515,
0,,Spot,1,Image 1,81,1000000474,516,
292,,Spot,1,Image 1,82,1000000397,517,
0,,Spot,1,Image 1,82,1000000474,518,
328,,Spot,1,Image 1,83,1000000397,519,
0,,Spot,1,Image 1,83,1000000474,520,
338,,Spot,1,Image 1,84,1000000397,521,
0,,Spot,1,Image 1,84,1000000474,522,
354,,Spot,1,Image 1,85,1000000397,523,
0,,Spot,1,Image 1,85,1000000474,524,
334,,Spot,1,Image 1,86,1000000397,525,
0,,Spot,1,Image 1,86,1000000474,526,
362,,Spot,1,Image 1,87,1000000397,527,
264,,Spot,1,Image 1,87,1000000474,528,
376,,Spot,1,Image 1,88,1000000397,529,
270,,Spot,1,Image 1,88,1000000474,530,
368,,Spot,1,Image 1,89,1000000397,531,
258,,Spot,1,Image 1,89,1000000474,532,
362,,Spot,1,Image 1,90,1000000397,533,
274,,Spot,1,Image 1,90,1000000474,534,
338,,Spot,1,Image 1,91,1000000397,535,
268,,Spot,1,Image 1,91,1000000474,536,
334,,Spot,1,Image 1,92,1000000397,537,
262,,Spot,1,Image 1,92,1000000474,538,
314,,Spot,1,Image 1,93,1000000397,539,
278,,Spot,1,Image 1,93,1000000474,540,
326,,Spot,1,Image 1,94,1000000397,541,
236,,Spot,1,Image 1,94,1000000474,542,
334,,Spot,1,Image 1,95,1000000397,543,
240,,Spot,1,Image 1,95,1000000474,544,
318,,Spot,1,Image 1,96,1000000397,545,
254,,Spot,1,Image 1,96,1000000474,546,
302,,Spot,1,Image 1,97,1000000397,547,
242,,Spot,1,Image 1,97,1000000474,548,
314,,Spot,1,Image 1,98,1000000397,549,
256,,Spot,1,Image 1,98,1000000474,550,
306,,Spot,1,Image 1,99,1000000397,551,
254,,Spot,1,Image 1,99,1000000474,552,
320,,Spot,1,Image 1,100,1000000397,553,
220,,Spot,1,Image 1,100,1000000474,554,
306,,Spot,1,Image 1,101,1000000397,555,
234,,Spot,1,Image 1,101,1000000474,556,
318,,Spot,1,Image 1,102,1000000397,557,
238,,Spot,1,Image 1,102,1000000474,558,
298,,Spot,1,Image 1,103,1000000397,559,
234,,Spot,1,Image 1,103,1000000474,560,
348,,Spot,1,Image 1,104,1000000397,561,
234,,Spot,1,Image 1,104,1000000474,562,
280,,Spot,1,Image 1,105,1000000397,563,
336,,Spot,1,Image 1,105,1000000474,564,
256,,Spot,1,Image 1,106,1000000397,565,
306,,Spot,1,Image 1,106,1000000474,566,
256,,Spot,1,Image 1,107,1000000397,567,
322,,Spot,1,Image 1,107,1000000474,568,
270,,Spot,1,Image 1,108,1000000397,569,
330,,Spot,1,Image 1,108,1000000474,570,
344,,Spot,1,Image 1,109,1000000397,571,
260,,Spot,1,Image 1,109,1000000474,572,
342,,Spot,1,Image 1,110,1000000397,573,
246,,Spot,1,Image 1,110,1000000474,574,
330,,Spot,1,Image 1,111,1000000397,575,
276,,Spot,1,Image 1,111,1000000474,576,
362,,Spot,1,Image 1,112,1000000397,577,
246,,Spot,1,Image 1,112,1000000474,578,
380,,Spot,1,Image 1,113,1000000397,579,
304,,Spot,1,Image 1,113,1000000474,580,
344,,Spot,1,Image 1,114,1000000397,581,
280,,Spot,1,Image 1,114,1000000474,582,
332,,Spot,1,Image 1,115,1000000397,583,
276,,Spot,1,Image 1,115,1000000474,584,
394,,Spot,1,Image 1,116,1000000397,585,
270,,Spot,1,Image 1,116,1000000474,586,
388,,Spot,1,Image 1,117,1000000397,587,
312,,Spot,1,Image 1,117,1000000474,588,
362,,Spot,1,Image 1,118,1000000397,589,
290,,Spot,1,Image 1,118,1000000474,590,
380,,Spot,1,Image 1,119,1000000397,591,
336,,Spot,1,Image 1,119,1000000474,592,
276,,Spot,1,Image 1,120,1000000474,593,
310,,Spot,1,Image 1,121,1000000474,594,
326,,Spot,1,Image 1,122,1000000474,595,
272,,Spot,1,Image 1,123,1000000474,596,
244,,Spot,1,Image 1,124,1000000474,597,
290,,Spot,1,Image 1,125,1000000474,598,
234,,Spot,1,Image 1,131,1000000599,599,
250,,Spot,1,Image 1,132,1000000599,600,
280,,Spot,1,Image 1,133,1000000599,601,
270,,Spot,1,Image 1,134,1000000599,602,
332,,Spot,1,Image 1,135,1000000599,603,
312,,Spot,1,Image 1,136,1000000599,604,
336,,Spot,1,Image 1,137,1000000599,605,
350,,Spot,1,Image 1,138,1000000599,606,
390,,Spot,1,Image 1,139,1000000599,607,
338,,Spot,1,Image 1,140,1000000599,608,
322,,Spot,1,Image 1,141,1000000599,609,
362,,Spot,1,Image 1,142,1000000599,610,
328,,Spot,1,Image 1,143,1000000599,611,
366,,Spot,1,Image 1,144,1000000599,612,
344,,Spot,1,Image 1,145,1000000599,613,
332,,Spot,1,Image 1,146,1000000599,614,
414,,Spot,1,Image 1,147,1000000599,615,
330,,Spot,1,Image 1,148,1000000599,616,
322,,Spot,1,Image 1,149,1000000599,617,
296,,Spot,1,Image 1,150,1000000599,618,
260,,Spot,1,Image 1,151,1000000599,619,
234,,Spot,1,Image 1,152,1000000599,620,
338,,Spot,1,Image 1,152,1000000621,621,
186,,Spot,1,Image 1,153,1000000599,622,
330,,Spot,1,Image 1,153,1000000621,623,
206,,Spot,1,Image 1,154,1000000599,624,
360,,Spot,1,Image 1,154,1000000621,625,
186,,Spot,1,Image 1,155,1000000599,626,
352,,Spot,1,Image 1,155,1000000621,627,
172,,Spot,1,Image 1,156,1000000599,628,
342,,Spot,1,Image 1,156,1000000621,629,
196,,Spot,1,Image 1,157,1000000599,630,
346,,Spot,1,Image 1,157,1000000621,631,
286,,Spot,1,Image 1,157,1000000632,632,
336,,Spot,1,Image 1,158,1000000621,633,
270,,Spot,1,Image 1,158,1000000632,634,
348,,Spot,1,Image 1,159,1000000621,635,
292,,Spot,1,Image 1,159,1000000632,636,
304,,Spot,1,Image 1,160,1000000621,637,
306,,Spot,1,Image 1,160,1000000632,638,
338,,Spot,1,Image 1,161,1000000621,639,
318,,Spot,1,Image 1,161,1000000632,640,
368,,Spot,1,Image 1,162,1000000621,641,
290,,Spot,1,Image 1,162,1000000632,642,
358,,Spot,1,Image 1,163,1000000621,643,
280,,Spot,1,Image 1,163,1000000632,644,
380,,Spot,1,Image 1,164,1000000621,645,
260,,Spot,1,Image 1,164,1000000632,646,
358,,Spot,1,Image 1,165,1000000621,647,
