
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,,Spot,22,1000000397,397,
0.472764,,Spot,23,1000000397,399,
0.534969,,Spot,24,1000000397,401,
0.963779,,Spot,25,1000000397,403,
1.72656,,Spot,26,1000000397,405,
1.46992,,Spot,27,1000000397,407,
1.90814,,Spot,28,1000000397,409,
1.57906,,Spot,29,1000000397,411,
1.6611,,Spot,30,1000000397,413,
2.25924,,Spot,31,1000000397,415,
1.89172,,Spot,32,1000000397,417,
2.09226,,Spot,33,1000000397,419,
2.91828,,Spot,34,1000000397,421,
2.37594,,Spot,35,1000000397,423,
2.41574,,Spot,36,1000000397,425,
2.73252,,Spot,37,1000000397,427,
2.69465,,Spot,38,1000000397,429,
2.20874,,Spot,39,1000000397,431,
2.70844,,Spot,40,1000000397,433,
2.70665,,Spot,41,1000000397,435,
2.67083,,Spot,42,1000000397,437,
2.17724,,Spot,43,1000000397,439,
2.2465,,Spot,44,1000000397,441,
2.34551,,Spot,45,1000000397,443,
2.30472,,Spot,46,1000000397,445,
1.93183,,Spot,47,1000000397,447,
1.79853,,Spot,48,1000000397,449,
1.83963,,Spot,49,1000000397,451,
2.27898,,Spot,50,1000000397,453,
2.34144,,Spot,51,1000000397,455,
2.25924,,Spot,52,1000000397,457,
1.88284,,Spot,53,1000000397,459,
1.55855,,Spot,54,1000000397,461,
2.05237,,Spot,55,1000000397,463,
2.43505,,Spot,56,1000000397,465,
2.09226,,Spot,57,1000000397,467,
1.16828,,Spot,58,1000000397,469,
1.8206,,Spot,59,1000000397,471,
2.47203,,Spot,60,1000000397,473,
0,,Spot,60,1000000474,474,
2.47203,,Spot,61,1000000397,475,
1.5482,,Spot,61,1000000474,476,
2.43505,,Spot,62,1000000397,477,
1.82805,,Spot,62,1000000474,478,
2.90796,,Spot,63,1000000397,479,
1.83385,,Spot,63,1000000474,480,
1.94854,,Spot,64,1000000397,481,
2.29812,,Spot,64,1000000474,482,
2.25301,,Spot,65,1000000397,483,
2.91294,,Spot,65,1000000474,484,
2.5326,,Spot,66,1000000397,485,
3.28563,,Spot,66,1000000474,486,
2.13082,,Spot,67,1000000397,487,
3.6208,,Spot,67,1000000474,488,
2.46295,,Spot,68,1000000397,489,
3.15917,,Spot,68,1000000474,490,
1.94854,,Spot,69,1000000397,491,
2.50294,,Spot,69,1000000474,492,
2.13087,,Spot,70,1000000397,493,
2.45889,,Spot,70,1000000474,494,
1.69438,,Spot,71,1000000397,495,
2.5265,,Spot,71,1000000474,496,
2.37351,,Spot,72,1000000397,497,
2.28979,,Spot,72,1000000474,498,
2.86534,,Spot,73,1000000397,499,
2.35606,,Spot,73,1000000474,500,
3.27636,,Spot,74,1000000397,501,
2.48042,,Spot,74,1000000474,502,
2.86155,,Spot,75,1000000397,503,
1.72933,,Spot,75,1000000474,504,
3.05175,,Spot,76,1000000397,505,
1.89702,,Spot,76,1000000474,506,
3.41323,,Spot,77,1000000397,507,
2.75242,,Spot,77,1000000474,508,
3.13971,,Spot,78,1000000397,509,
2.88428,,Spot,78,1000000474,510,
4.05715,,Spot,79,1000000397,511,
3.02385,,Spot,79,1000000474,512,
2.65261,,Spot,80,1000000397,513,
3.10485,,Spot,80,1000000474,514,
2.90246,,Spot,81,1000000397,515,
3.27005,,Spot,81,1000000474,516,
2.8691,,Spot,82,1000000397,517,
3.18828,,Spot,82,1000000474,518,
2.9228,,Spot,83,1000000397,519,
3.35245,,Spot,83,1000000474,520,
2.84085,,Spot,84,1000000397,521,
3.22539,,Spot,84,1000000474,522,
3.98018,,Spot,85,1000000397,523,
3.18922,,Spot,85,1000000474,524,
3.08911,,Spot,86,1000000397,525,
3.47637,,Spot,86,1000000474,526,
2.71198,,Spot,87,1000000397,527,
6.57346,,Spot,87,1000000474,528,
3.0279,,Spot,88,1000000397,529,
6.76925,,Spot,88,1000000474,530,
2.32257,,Spot,89,1000000397,531,
6.96952,,Spot,89,1000000474,532,
1.45648,,Spot,90,1000000397,533,
7.71624,,Spot,90,1000000474,534,
1.9018,,Spot,91,1000000397,535,
8.16503,,Spot,91,1000000474,536,
2.37446,,Spot,92,1000000397,537,
9.67961,,Spot,92,1000000474,538,
3.14652,,Spot,93,1000000397,539,
9.5513,,Spot,93,1000000474,540,
2.96017,,Spot,94,1000000397,541,
8.79956,,Spot,94,1000000474,542,
3.42076,,Spot,95,1000000397,543,
9.0504,,Spot,95,1000000474,544,
3.84408,,Spot,96,1000000397,545,
9.19504,,Spot,96,1000000474,546,
3.77567,,Spot,97,1000000397,547,
10.0269,,Spot,97,1000000474,548,
3.75258,,Spot,98,1000000397,549,
9.79229,,Spot,98,1000000474,550,
2.93176,,Spot,99,1000000397,551,
10.375,,Spot,99,1000000474,552,
3.95185,,Spot,100,1000000397,553,
10.6306,,Spot,100,1000000474,554,
4.22897,,Spot,101,1000000397,555,
11.2734,,Spot,101,1000000474,556,
5.50067,,Spot,102,1000000397,557,
12.1025,,Spot,102,1000000474,558,
5.83313,,Spot,103,1000000397,559,
12.2692,,Spot,103,1000000474,560,
5.20294,,Spot,104,1000000397,561,
12.3654,,Spot,104,1000000474,562,
6.77834,,Spot,105,1000000397,563,
13.9594,,Spot,105,1000000474,564,
7.85012,,Spot,106,1000000397,565,
14.0544,,Spot,106,1000000474,566,
8.47119,,Spot,107,1000000397,567,
14.2814,,Spot,107,1000000474,568,
8.26051,,Spot,108,1000000397,569,
14.6115,,Spot,108,1000000474,570,
7.89054,,Spot,109,1000000397,571,
14.4986,,Spot,109,1000000474,572,
8.71064,,Spot,110,1000000397,573,
15.0016,,Spot,110,1000000474,574,
8.9292,,Spot,111,1000000397,575,
16.7849,,Spot,111,1000000474,576,
11.4363,,Spot,112,1000000397,577,
