
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
98.7823,µm^3,Spot,22,1000000397,397,
98.7823,µm^3,Spot,23,1000000397,399,
98.7823,µm^3,Spot,24,1000000397,401,
98.7823,µm^3,Spot,25,1000000397,403,
98.7823,µm^3,Spot,26,1000000397,405,
98.7823,µm^3,Spot,27,1000000397,407,
98.7823,µm^3,Spot,28,1000000397,409,
98.7823,µm^3,Spot,29,1000000397,411,
98.7823,µm^3,Spot,30,1000000397,413,
98.7823,µm^3,Spot,31,1000000397,415,
98.7823,µm^3,Spot,32,1000000397,417,
98.7823,µm^3,Spot,33,1000000397,419,
98.7823,µm^3,Spot,34,1000000397,421,
98.7823,µm^3,Spot,35,1000000397,423,
98.7823,µm^3,Spot,36,1000000397,425,
98.7823,µm^3,Spot,37,1000000397,427,
98.7823,µm^3,Spot,38,1000000397,429,
98.7823,µm^3,Spot,39,1000000397,431,
98.7823,µm^3,Spot,40,1000000397,433,
98.7823,µm^3,Spot,41,1000000397,435,
98.7823,µm^3,Spot,42,1000000397,437,
98.7823,µm^3,Spot,43,1000000397,439,
98.7823,µm^3,Spot,44,1000000397,441,
98.7823,µm^3,Spot,45,1000000397,443,
98.7823,µm^3,Spot,46,1000000397,445,
98.7823,µm^3,Spot,47,1000000397,447,
98.7823,µm^3,Spot,48,1000000397,449,
98.7823,µm^3,Spot,49,1000000397,451,
98.7823,µm^3,Spot,50,1000000397,453,
98.7823,µm^3,Spot,51,1000000397,455,
98.7823,µm^3,Spot,52,1000000397,457,
98.7823,µm^3,Spot,53,1000000397,459,
98.7823,µm^3,Spot,54,1000000397,461,
98.7823,µm^3,Spot,55,1000000397,463,
98.7823,µm^3,Spot,56,1000000397,465,
98.7823,µm^3,Spot,57,1000000397,467,
98.7823,µm^3,Spot,58,1000000397,469,
98.7823,µm^3,Spot,59,1000000397,471,
98.7823,µm^3,Spot,60,1000000397,473,
98.7823,µm^3,Spot,60,1000000474,474,
98.7823,µm^3,Spot,61,1000000397,475,
98.7823,µm^3,Spot,61,1000000474,476,
98.7823,µm^3,Spot,62,1000000397,477,
98.7823,µm^3,Spot,62,1000000474,478,
98.7823,µm^3,Spot,63,1000000397,479,
98.7823,µm^3,Spot,63,1000000474,480,
98.7823,µm^3,Spot,64,1000000397,481,
98.7823,µm^3,Spot,64,1000000474,482,
98.7823,µm^3,Spot,65,1000000397,483,
98.7823,µm^3,Spot,65,1000000474,484,
98.7823,µm^3,Spot,66,1000000397,485,
98.7823,µm^3,Spot,66,1000000474,486,
98.7823,µm^3,Spot,67,1000000397,487,
98.7823,µm^3,Spot,67,1000000474,488,
98.7823,µm^3,Spot,68,1000000397,489,
98.7823,µm^3,Spot,68,1000000474,490,
98.7823,µm^3,Spot,69,1000000397,491,
