
Track Position Start
 ==================== 
Track Position X Start,Track Position Y Start,Track Position Z Start,Unit,Category,Collection,ID,
44.4773,25.6309,17.8387,µm,Track,Track Position Start,1000000397,
47.7836,21.7345,5.89871,µm,Track,Track Position Start,1000000474,
5.12868,35.842,22.0987,µm,Track,Track Position Start,1000000599,
42.6717,25.2241,18.3713,µm,Track,Track Position Start,1000000621,
52.2863,24.9196,14.6437,µm,Track,Track Position Start,1000000632,
