
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
147.117,122.891,90.0027,°,Spot,Velocity Angle,22,1000000397,397,
93.8146,93.9694,5.50565,°,Spot,Velocity Angle,23,1000000397,399,
82.5153,7.48738,90.0027,°,Spot,Velocity Angle,24,1000000397,401,
83.6913,17.9847,106.773,°,Spot,Velocity Angle,25,1000000397,403,
66.0948,54.6491,135.06,°,Spot,Velocity Angle,26,1000000397,405,
113.069,97.9659,155.451,°,Spot,Velocity Angle,27,1000000397,407,
74.3978,112,152.544,°,Spot,Velocity Angle,28,1000000397,409,
67.3957,147.2,112.447,°,Spot,Velocity Angle,29,1000000397,411,
86.9739,112.755,157.03,°,Spot,Velocity Angle,30,1000000397,413,
44.2182,45.7845,90.0027,°,Spot,Velocity Angle,31,1000000397,415,
62.7079,53.3121,48.8665,°,Spot,Velocity Angle,32,1000000397,417,
105.736,71.5847,155.401,°,Spot,Velocity Angle,33,1000000397,419,
112.042,110.485,149.137,°,Spot,Velocity Angle,34,1000000397,421,
93.8945,95.0381,6.37025,°,Spot,Velocity Angle,35,1000000397,423,
120.232,118.379,136.189,°,Spot,Velocity Angle,36,1000000397,425,
122.192,136.503,115.851,°,Spot,Velocity Angle,37,1000000397,427,
79.6623,95.0381,11.5256,°,Spot,Velocity Angle,38,1000000397,429,
88.7464,1.2562,90.0027,°,Spot,Velocity Angle,39,1000000397,431,
113.444,98.2952,154.972,°,Spot,Velocity Angle,40,1000000397,433,
19.9852,109.988,90.0027,°,Spot,Velocity Angle,41,1000000397,435,
93.7024,94.7353,6.01234,°,Spot,Velocity Angle,42,1000000397,437,
102.073,48.0115,44.502,°,Spot,Velocity Angle,43,1000000397,439,
62.5512,27.4515,90.0027,°,Spot,Velocity Angle,44,1000000397,441,
17.4306,72.5721,90.0027,°,Spot,Velocity Angle,45,1000000397,443,
79.5828,80.99,13.8435,°,Spot,Velocity Angle,46,1000000397,445,
68.2493,107.73,28.6625,°,Spot,Velocity Angle,47,1000000397,447,
46.7149,136.718,90.0027,°,Spot,Velocity Angle,48,1000000397,449,
100.095,85.0354,168.734,°,Spot,Velocity Angle,49,1000000397,451,
134.713,68.0949,127.223,°,Spot,Velocity Angle,50,1000000397,453,
178.722,88.7193,90.0027,°,Spot,Velocity Angle,51,1000000397,455,
56.0034,94.8183,34.4334,°,Spot,Velocity Angle,52,1000000397,457,
61.133,88.4971,28.9164,°,Spot,Velocity Angle,53,1000000397,459,
1.28759,91.2902,90.0027,°,Spot,Velocity Angle,54,1000000397,461,
99.582,78.0577,164.604,°,Spot,Velocity Angle,55,1000000397,463,
133.293,43.2906,90.0027,°,Spot,Velocity Angle,56,1000000397,465,
105.89,118.86,33.7011,°,Spot,Velocity Angle,57,1000000397,467,
124.51,145.498,90.0027,°,Spot,Velocity Angle,58,1000000397,469,
62.3005,68.7803,143.906,°,Spot,Velocity Angle,59,1000000397,471,
43.2444,87.5936,133.146,°,Spot,Velocity Angle,60,1000000397,473,
94.1224,61.845,28.5115,°,Spot,Velocity Angle,60,1000000474,474,
151.794,61.7917,90.0027,°,Spot,Velocity Angle,61,1000000397,475,
117.545,57.8027,44.8726,°,Spot,Velocity Angle,61,1000000474,476,
122.298,73.4917,142.764,°,Spot,Velocity Angle,62,1000000397,477,
161.078,90.0027,71.0754,°,Spot,Velocity Angle,62,1000000474,478,
105.274,77.5446,19.9046,°,Spot,Velocity Angle,63,1000000397,479,
158.393,77.8814,72.3888,°,Spot,Velocity Angle,63,1000000474,480,
100.33,59.4702,32.5971,°,Spot,Velocity Angle,64,1000000397,481,
