
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
4.60521e+09,,Spot,1,Image 1,22,1000000397,397,
4.54697e+09,,Spot,1,Image 1,23,1000000397,399,
5.22938e+09,,Spot,1,Image 1,24,1000000397,401,
5.59732e+09,,Spot,1,Image 1,25,1000000397,403,
5.75589e+09,,Spot,1,Image 1,26,1000000397,405,
5.24379e+09,,Spot,1,Image 1,27,1000000397,407,
5.7881e+09,,Spot,1,Image 1,28,1000000397,409,
5.10613e+09,,Spot,1,Image 1,29,1000000397,411,
5.0206e+09,,Spot,1,Image 1,30,1000000397,413,
5.20146e+09,,Spot,1,Image 1,31,1000000397,415,
5.16358e+09,,Spot,1,Image 1,32,1000000397,417,
5.27224e+09,,Spot,1,Image 1,33,1000000397,419,
5.09614e+09,,Spot,1,Image 1,34,1000000397,421,
5.02601e+09,,Spot,1,Image 1,35,1000000397,423,
5.19081e+09,,Spot,1,Image 1,36,1000000397,425,
4.92328e+09,,Spot,1,Image 1,37,1000000397,427,
5.1342e+09,,Spot,1,Image 1,38,1000000397,429,
5.03417e+09,,Spot,1,Image 1,39,1000000397,431,
4.90773e+09,,Spot,1,Image 1,40,1000000397,433,
5.06502e+09,,Spot,1,Image 1,41,1000000397,435,
4.82888e+09,,Spot,1,Image 1,42,1000000397,437,
4.45584e+09,,Spot,1,Image 1,43,1000000397,439,
4.41371e+09,,Spot,1,Image 1,44,1000000397,441,
4.57614e+09,,Spot,1,Image 1,45,1000000397,443,
4.49843e+09,,Spot,1,Image 1,46,1000000397,445,
4.55057e+09,,Spot,1,Image 1,47,1000000397,447,
4.70994e+09,,Spot,1,Image 1,48,1000000397,449,
4.61129e+09,,Spot,1,Image 1,49,1000000397,451,
4.47186e+09,,Spot,1,Image 1,50,1000000397,453,
4.3862e+09,,Spot,1,Image 1,51,1000000397,455,
4.47632e+09,,Spot,1,Image 1,52,1000000397,457,
4.36451e+09,,Spot,1,Image 1,53,1000000397,459,
4.3803e+09,,Spot,1,Image 1,54,1000000397,461,
4.67317e+09,,Spot,1,Image 1,55,1000000397,463,
4.30119e+09,,Spot,1,Image 1,56,1000000397,465,
4.34968e+09,,Spot,1,Image 1,57,1000000397,467,
3.43121e+09,,Spot,1,Image 1,58,1000000397,469,
3.4029e+09,,Spot,1,Image 1,59,1000000397,471,
3.26127e+09,,Spot,1,Image 1,60,1000000397,473,
8.63845e+08,,Spot,1,Image 1,60,1000000474,474,
3.16979e+09,,Spot,1,Image 1,61,1000000397,475,
1.66271e+09,,Spot,1,Image 1,61,1000000474,476,
3.3311e+09,,Spot,1,Image 1,62,1000000397,477,
1.88346e+09,,Spot,1,Image 1,62,1000000474,478,
3.28495e+09,,Spot,1,Image 1,63,1000000397,479,
2.05686e+09,,Spot,1,Image 1,63,1000000474,480,
3.49767e+09,,Spot,1,Image 1,64,1000000397,481,
2.1252e+09,,Spot,1,Image 1,64,1000000474,482,
3.44894e+09,,Spot,1,Image 1,65,1000000397,483,
2.69788e+09,,Spot,1,Image 1,65,1000000474,484,
3.86256e+09,,Spot,1,Image 1,66,1000000397,485,
3.10048e+09,,Spot,1,Image 1,66,1000000474,486,
3.99526e+09,,Spot,1,Image 1,67,1000000397,487,
3.03257e+09,,Spot,1,Image 1,67,1000000474,488,
4.04574e+09,,Spot,1,Image 1,68,1000000397,489,
3.29097e+09,,Spot,1,Image 1,68,1000000474,490,
3.73292e+09,,Spot,1,Image 1,69,1000000397,491,
2.88397e+09,,Spot,1,Image 1,69,1000000474,492,
3.84539e+09,,Spot,1,Image 1,70,1000000397,493,
2.22293e+09,,Spot,1,Image 1,70,1000000474,494,
3.56795e+09,,Spot,1,Image 1,71,1000000397,495,
2.05555e+09,,Spot,1,Image 1,71,1000000474,496,
3.56871e+09,,Spot,1,Image 1,72,1000000397,497,
1.9281e+09,,Spot,1,Image 1,72,1000000474,498,
3.25652e+09,,Spot,1,Image 1,73,1000000397,499,
2.04438e+09,,Spot,1,Image 1,73,1000000474,500,
3.18539e+09,,Spot,1,Image 1,74,1000000397,501,
2.14847e+09,,Spot,1,Image 1,74,1000000474,502,
3.07357e+09,,Spot,1,Image 1,75,1000000397,503,
1.83684e+09,,Spot,1,Image 1,75,1000000474,504,
3.17613e+09,,Spot,1,Image 1,76,1000000397,505,
1.86492e+09,,Spot,1,Image 1,76,1000000474,506,
3.15337e+09,,Spot,1,Image 1,77,1000000397,507,
2.22631e+09,,Spot,1,Image 1,77,1000000474,508,
3.25217e+09,,Spot,1,Image 1,78,1000000397,509,
2.4736e+09,,Spot,1,Image 1,78,1000000474,510,
3.51186e+09,,Spot,1,Image 1,79,1000000397,511,
2.70205e+09,,Spot,1,Image 1,79,1000000474,512,
3.4811e+09,,Spot,1,Image 1,80,1000000397,513,
2.53879e+09,,Spot,1,Image 1,80,1000000474,514,
3.31886e+09,,Spot,1,Image 1,81,1000000397,515,
2.69928e+09,,Spot,1,Image 1,81,1000000474,516,
3.21206e+09,,Spot,1,Image 1,82,1000000397,517,
2.53323e+09,,Spot,1,Image 1,82,1000000474,518,
3.06665e+09,,Spot,1,Image 1,83,1000000397,519,
2.96814e+09,,Spot,1,Image 1,83,1000000474,520,
3.2787e+09,,Spot,1,Image 1,84,1000000397,521,
2.8319e+09,,Spot,1,Image 1,84,1000000474,522,
3.59464e+09,,Spot,1,Image 1,85,1000000397,523,
3.032e+09,,Spot,1,Image 1,85,1000000474,524,
3.54946e+09,,Spot,1,Image 1,86,1000000397,525,
3.10317e+09,,Spot,1,Image 1,86,1000000474,526,
3.95611e+09,,Spot,1,Image 1,87,1000000397,527,
3.31076e+09,,Spot,1,Image 1,87,1000000474,528,
3.99727e+09,,Spot,1,Image 1,88,1000000397,529,
3.22274e+09,,Spot,1,Image 1,88,1000000474,530,
3.95733e+09,,Spot,1,Image 1,89,1000000397,531,
2.90186e+09,,Spot,1,Image 1,89,1000000474,532,
3.65156e+09,,Spot,1,Image 1,90,1000000397,533,
3.14747e+09,,Spot,1,Image 1,90,1000000474,534,
3.75344e+09,,Spot,1,Image 1,91,1000000397,535,
3.18888e+09,,Spot,1,Image 1,91,1000000474,536,
