
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
602,,Spot,1,Image 1,22,1000000397,397,
648,,Spot,1,Image 1,23,1000000397,399,
792,,Spot,1,Image 1,24,1000000397,401,
612,,Spot,1,Image 1,25,1000000397,403,
522,,Spot,1,Image 1,26,1000000397,405,
510,,Spot,1,Image 1,27,1000000397,407,
636,,Spot,1,Image 1,28,1000000397,409,
622,,Spot,1,Image 1,29,1000000397,411,
626,,Spot,1,Image 1,30,1000000397,413,
624,,Spot,1,Image 1,31,1000000397,415,
686,,Spot,1,Image 1,32,1000000397,417,
650,,Spot,1,Image 1,33,1000000397,419,
572,,Spot,1,Image 1,34,1000000397,421,
666,,Spot,1,Image 1,35,1000000397,423,
682,,Spot,1,Image 1,36,1000000397,425,
720,,Spot,1,Image 1,37,1000000397,427,
664,,Spot,1,Image 1,38,1000000397,429,
650,,Spot,1,Image 1,39,1000000397,431,
646,,Spot,1,Image 1,40,1000000397,433,
626,,Spot,1,Image 1,41,1000000397,435,
664,,Spot,1,Image 1,42,1000000397,437,
606,,Spot,1,Image 1,43,1000000397,439,
644,,Spot,1,Image 1,44,1000000397,441,
610,,Spot,1,Image 1,45,1000000397,443,
652,,Spot,1,Image 1,46,1000000397,445,
504,,Spot,1,Image 1,47,1000000397,447,
610,,Spot,1,Image 1,48,1000000397,449,
602,,Spot,1,Image 1,49,1000000397,451,
626,,Spot,1,Image 1,50,1000000397,453,
614,,Spot,1,Image 1,51,1000000397,455,
556,,Spot,1,Image 1,52,1000000397,457,
612,,Spot,1,Image 1,53,1000000397,459,
578,,Spot,1,Image 1,54,1000000397,461,
614,,Spot,1,Image 1,55,1000000397,463,
626,,Spot,1,Image 1,56,1000000397,465,
606,,Spot,1,Image 1,57,1000000397,467,
482,,Spot,1,Image 1,58,1000000397,469,
418,,Spot,1,Image 1,59,1000000397,471,
510,,Spot,1,Image 1,60,1000000397,473,
0,,Spot,1,Image 1,60,1000000474,474,
526,,Spot,1,Image 1,61,1000000397,475,
656,,Spot,1,Image 1,61,1000000474,476,
544,,Spot,1,Image 1,62,1000000397,477,
692,,Spot,1,Image 1,62,1000000474,478,
508,,Spot,1,Image 1,63,1000000397,479,
634,,Spot,1,Image 1,63,1000000474,480,
