
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
21,s,Spot,22,1000000397,397,
22,s,Spot,23,1000000397,399,
23,s,Spot,24,1000000397,401,
24,s,Spot,25,1000000397,403,
25,s,Spot,26,1000000397,405,
26,s,Spot,27,1000000397,407,
27,s,Spot,28,1000000397,409,
28,s,Spot,29,1000000397,411,
29,s,Spot,30,1000000397,413,
30,s,Spot,31,1000000397,415,
31,s,Spot,32,1000000397,417,
32,s,Spot,33,1000000397,419,
33,s,Spot,34,1000000397,421,
34,s,Spot,35,1000000397,423,
35,s,Spot,36,1000000397,425,
36,s,Spot,37,1000000397,427,
37,s,Spot,38,1000000397,429,
38,s,Spot,39,1000000397,431,
39,s,Spot,40,1000000397,433,
40,s,Spot,41,1000000397,435,
41,s,Spot,42,1000000397,437,
42,s,Spot,43,1000000397,439,
43,s,Spot,44,1000000397,441,
44,s,Spot,45,1000000397,443,
45,s,Spot,46,1000000397,445,
46,s,Spot,47,1000000397,447,
47,s,Spot,48,1000000397,449,
48,s,Spot,49,1000000397,451,
49,s,Spot,50,1000000397,453,
50,s,Spot,51,1000000397,455,
51,s,Spot,52,1000000397,457,
52,s,Spot,53,1000000397,459,
53,s,Spot,54,1000000397,461,
54,s,Spot,55,1000000397,463,
55,s,Spot,56,1000000397,465,
56,s,Spot,57,1000000397,467,
57,s,Spot,58,1000000397,469,
58,s,Spot,59,1000000397,471,
59,s,Spot,60,1000000397,473,
59,s,Spot,60,1000000474,474,
60,s,Spot,61,1000000397,475,
60,s,Spot,61,1000000474,476,
61,s,Spot,62,1000000397,477,
61,s,Spot,62,1000000474,478,
62,s,Spot,63,1000000397,479,
62,s,Spot,63,1000000474,480,
63,s,Spot,64,1000000397,481,
63,s,Spot,64,1000000474,482,
64,s,Spot,65,1000000397,483,
64,s,Spot,65,1000000474,484,
65,s,Spot,66,1000000397,485,
65,s,Spot,66,1000000474,486,
66,s,Spot,67,1000000397,487,
66,s,Spot,67,1000000474,488,
67,s,Spot,68,1000000397,489,
67,s,Spot,68,1000000474,490,
68,s,Spot,69,1000000397,491,
68,s,Spot,69,1000000474,492,
69,s,Spot,70,1000000397,493,
69,s,Spot,70,1000000474,494,
70,s,Spot,71,1000000397,495,
70,s,Spot,71,1000000474,496,
71,s,Spot,72,1000000397,497,
71,s,Spot,72,1000000474,498,
72,s,Spot,73,1000000397,499,
72,s,Spot,73,1000000474,500,
73,s,Spot,74,1000000397,501,
73,s,Spot,74,1000000474,502,
74,s,Spot,75,1000000397,503,
74,s,Spot,75,1000000474,504,
75,s,Spot,76,1000000397,505,
75,s,Spot,76,1000000474,506,
76,s,Spot,77,1000000397,507,
76,s,Spot,77,1000000474,508,
77,s,Spot,78,1000000397,509,
77,s,Spot,78,1000000474,510,
