
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0,0,0,µm,Spot,Displacement Delta,22,1000000397,397,
-0.396999,-0.256704,0,µm,Spot,Displacement Delta,23,1000000397,399,
0.361435,0.219698,0.532501,µm,Spot,Displacement Delta,24,1000000397,401,
-0.205044,0.970268,-0.532501,µm,Spot,Displacement Delta,25,1000000397,403,
0.407928,0.785173,0,µm,Spot,Displacement Delta,26,1000000397,405,
-0.103043,-0.349873,-0.532499,µm,Spot,Displacement Delta,27,1000000397,407,
-0.355686,0.187666,-0.532499,µm,Spot,Displacement Delta,28,1000000397,409,
0.517113,-0.412437,0,µm,Spot,Displacement Delta,29,1000000397,411,
0.0190468,-0.759941,-0.532501,µm,Spot,Displacement Delta,30,1000000397,413,
0.0420723,0.312576,-0.5325,µm,Spot,Displacement Delta,31,1000000397,415,
0.362667,0.0812473,0.5325,µm,Spot,Displacement Delta,32,1000000397,417,
0.00852203,0.402395,0,µm,Spot,Displacement Delta,33,1000000397,419,
-0.326145,-0.0323219,-1.065,µm,Spot,Displacement Delta,34,1000000397,421,
0.0933647,-0.184752,0.5325,µm,Spot,Displacement Delta,35,1000000397,423,
-0.12973,0.137724,0,µm,Spot,Displacement Delta,36,1000000397,425,
-0.241798,-0.488445,-0.5325,µm,Spot,Displacement Delta,37,1000000397,427,
-0.408859,-0.397516,0,µm,Spot,Displacement Delta,38,1000000397,429,
0.506405,0.349817,0.5325,µm,Spot,Displacement Delta,39,1000000397,431,
-0.503433,-0.214298,-0.5325,µm,Spot,Displacement Delta,40,1000000397,433,
0.26965,0.129538,0,µm,Spot,Displacement Delta,41,1000000397,435,
0.127434,-0.273943,0,µm,Spot,Displacement Delta,42,1000000397,437,
-0.161983,0.229767,0.5325,µm,Spot,Displacement Delta,43,1000000397,439,
0.005867,0.269703,0,µm,Spot,Displacement Delta,44,1000000397,441,
0.271187,0.263634,0,µm,Spot,Displacement Delta,45,1000000397,443,
0.129745,-0.137758,0,µm,Spot,Displacement Delta,46,1000000397,445,
-0.0305595,0.223669,0.5325,µm,Spot,Displacement Delta,47,1000000397,447,
0.255463,-0.408443,0,µm,Spot,Displacement Delta,48,1000000397,449,
0.132027,-0.00294495,0,µm,Spot,Displacement Delta,49,1000000397,451,
-0.227173,0.0499573,-0.5325,µm,Spot,Displacement Delta,50,1000000397,453,
-0.392162,0.278505,0,µm,Spot,Displacement Delta,51,1000000397,455,
0.259514,-0.275534,0,µm,Spot,Displacement Delta,52,1000000397,457,
0.101494,0.221336,0.5325,µm,Spot,Displacement Delta,53,1000000397,459,
0.485928,-0.189371,0.532501,µm,Spot,Displacement Delta,54,1000000397,461,
0.042038,0.177505,-0.532501,µm,Spot,Displacement Delta,55,1000000397,463,
-0.225864,0.0511227,-0.5325,µm,Spot,Displacement Delta,56,1000000397,465,
-0.0324059,0.223049,0.5325,µm,Spot,Displacement Delta,57,1000000397,467,
-0.318012,-0.840862,0.532501,µm,Spot,Displacement Delta,58,1000000397,469,
0.0454483,0.444378,-0.532501,µm,Spot,Displacement Delta,59,1000000397,471,
0.567268,0.032732,-0.5325,µm,Spot,Displacement Delta,60,1000000397,473,
0,0,0,µm,Spot,Displacement Delta,60,1000000474,474,
0,0,0,µm,Spot,Displacement Delta,61,1000000397,475,
-0.111221,0.730572,1.36044,µm,Spot,Displacement Delta,61,1000000474,476,
-0.262299,0.140703,0,µm,Spot,Displacement Delta,62,1000000397,477,
-0.734062,0.243525,-0.0649166,µm,Spot,Displacement Delta,62,1000000474,478,
-0.0950623,0.0493851,-0.5325,µm,Spot,Displacement Delta,63,1000000397,479,
0.187191,-0.243525,0.252438,µm,Spot,Displacement Delta,63,1000000474,480,
-0.0745087,0.0895004,1.13787,µm,Spot,Displacement Delta,64,1000000397,481,
-0.726318,0.365288,-0.0769672,µm,Spot,Displacement Delta,64,1000000474,482,
-0.257847,0.852335,0.424072,µm,Spot,Displacement Delta,65,1000000397,483,
0.0562706,0.852335,0.239492,µm,Spot,Displacement Delta,65,1000000474,484,
-0.22942,-0.243525,-0.77211,µm,Spot,Displacement Delta,66,1000000397,485,
0.388737,0.730572,-0.0560684,µm,Spot,Displacement Delta,66,1000000474,486,
0.00524902,-0.365286,0.215927,µm,Spot,Displacement Delta,67,1000000397,487,
0.320984,0.121763,0.555733,µm,Spot,Displacement Delta,67,1000000474,488,
0.317509,-0.243525,-0.519981,µm,Spot,Displacement Delta,68,1000000397,489,
0.0132179,-0.121763,-0.648649,µm,Spot,Displacement Delta,68,1000000474,490,
0.164509,0,0.652092,µm,Spot,Displacement Delta,69,1000000397,491,
0.0684662,-0.60881,-0.260767,µm,Spot,Displacement Delta,69,1000000474,492,
-0.192024,-0.487049,-0.490753,µm,Spot,Displacement Delta,70,1000000397,493,
0.437263,0,0.0227146,µm,Spot,Displacement Delta,70,1000000474,494,
