
Track Speed Mean
 ==================== 
Track Speed Mean,Unit,Category,ID,
0.730448,,Track,1000000397,
0.740465,,Track,1000000474,
0.893855,,Track,1000000599,
0.659382,,Track,1000000621,
0.856734,,Track,1000000632,
