
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
166,,Spot,166,1000000632,650,
167,,Spot,167,1000000621,651,
167,,Spot,167,1000000632,652,
168,,Spot,168,1000000621,653,
168,,Spot,168,1000000632,654,
169,,Spot,169,1000000621,655,
169,,Spot,169,1000000632,656,
170,,Spot,170,1000000621,657,
170,,Spot,170,1000000632,658,
171,,Spot,171,1000000621,659,
171,,Spot,171,1000000632,660,
172,,Spot,172,1000000621,661,
172,,Spot,172,1000000632,662,
173,,Spot,173,1000000621,663,
173,,Spot,173,1000000632,664,
174,,Spot,174,1000000621,665,
174,,Spot,174,1000000632,666,
175,,Spot,175,1000000621,667,
175,,Spot,175,1000000632,668,
176,,Spot,176,1000000621,669,
176,,Spot,176,1000000632,670,
177,,Spot,177,1000000621,671,
177,,Spot,177,1000000632,672,
178,,Spot,178,1000000621,673,
178,,Spot,178,1000000632,674,
179,,Spot,179,1000000621,675,
180,,Spot,180,1000000621,676,
180,,Spot,180,,677,
181,,Spot,181,1000000621,678,
182,,Spot,182,1000000621,679,
183,,Spot,183,1000000621,680,
184,,Spot,184,1000000621,681,
185,,Spot,185,1000000621,682,
186,,Spot,186,1000000621,683,
187,,Spot,187,1000000621,684,
188,,Spot,188,1000000621,685,
189,,Spot,189,1000000621,686,
190,,Spot,190,1000000621,687,
191,,Spot,191,1000000621,688,
192,,Spot,192,1000000621,689,
193,,Spot,193,1000000621,690,
194,,Spot,194,1000000621,691,
195,,Spot,195,1000000621,692,
