
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
54.3451,µm,Spot,Distance from Origin,22,1000000397,397,
53.8994,µm,Spot,Distance from Origin,23,1000000397,399,
54.4758,µm,Spot,Distance from Origin,24,1000000397,401,
54.5963,µm,Spot,Distance from Origin,25,1000000397,403,
55.3114,µm,Spot,Distance from Origin,26,1000000397,405,
54.8856,µm,Spot,Distance from Origin,27,1000000397,407,
54.5242,µm,Spot,Distance from Origin,28,1000000397,409,
54.7412,µm,Spot,Distance from Origin,29,1000000397,411,
54.2274,µm,Spot,Distance from Origin,30,1000000397,413,
54.2561,µm,Spot,Distance from Origin,31,1000000397,415,
54.7505,µm,Spot,Distance from Origin,32,1000000397,417,
54.9527,µm,Spot,Distance from Origin,33,1000000397,419,
54.3624,µm,Spot,Distance from Origin,34,1000000397,421,
54.4999,µm,Spot,Distance from Origin,35,1000000397,423,
54.4605,µm,Spot,Distance from Origin,36,1000000397,425,
53.8705,µm,Spot,Distance from Origin,37,1000000397,427,
53.3393,µm,Spot,Distance from Origin,38,1000000397,429,
54.0803,µm,Spot,Distance from Origin,39,1000000397,431,
53.4075,µm,Spot,Distance from Origin,40,1000000397,433,
53.6934,µm,Spot,Distance from Origin,41,1000000397,435,
53.6664,µm,Spot,Distance from Origin,42,1000000397,437,
53.7964,µm,Spot,Distance from Origin,43,1000000397,439,
53.9325,µm,Spot,Distance from Origin,44,1000000397,441,
54.2845,µm,Spot,Distance from Origin,45,1000000397,443,
54.324,µm,Spot,Distance from Origin,46,1000000397,445,
54.5643,µm,Spot,Distance from Origin,47,1000000397,447,
54.5761,µm,Spot,Distance from Origin,48,1000000397,449,
54.6836,µm,Spot,Distance from Origin,49,1000000397,451,
54.3641,µm,Spot,Distance from Origin,50,1000000397,453,
54.1769,µm,Spot,Distance from Origin,51,1000000397,455,
54.2561,µm,Spot,Distance from Origin,52,1000000397,457,
54.6034,µm,Spot,Distance from Origin,53,1000000397,459,
55.0721,µm,Spot,Distance from Origin,54,1000000397,461,
55.0323,µm,Spot,Distance from Origin,55,1000000397,463,
54.7157,µm,Spot,Distance from Origin,56,1000000397,465,
54.9527,µm,Spot,Distance from Origin,57,1000000397,467,
54.4463,µm,Spot,Distance from Origin,58,1000000397,469,
54.5359,µm,Spot,Distance from Origin,59,1000000397,471,
54.8644,µm,Spot,Distance from Origin,60,1000000397,473,
52.8248,µm,Spot,Distance from Origin,60,1000000474,474,
54.8644,µm,Spot,Distance from Origin,61,1000000397,475,
53.198,µm,Spot,Distance from Origin,61,1000000474,476,
54.7157,µm,Spot,Distance from Origin,62,1000000397,477,
52.6369,µm,Spot,Distance from Origin,62,1000000474,478,
54.5106,µm,Spot,Distance from Origin,63,1000000397,479,
52.7347,µm,Spot,Distance from Origin,63,1000000474,480,
54.8207,µm,Spot,Distance from Origin,64,1000000397,481,
52.2343,µm,Spot,Distance from Origin,64,1000000474,482,
55.1586,µm,Spot,Distance from Origin,65,1000000397,483,
52.6961,µm,Spot,Distance from Origin,65,1000000474,484,
54.6202,µm,Spot,Distance from Origin,66,1000000397,485,
53.3614,µm,Spot,Distance from Origin,66,1000000474,486,
54.5063,µm,Spot,Distance from Origin,67,1000000397,487,
53.7799,µm,Spot,Distance from Origin,67,1000000474,488,
54.4947,µm,Spot,Distance from Origin,68,1000000397,489,
53.642,µm,Spot,Distance from Origin,68,1000000474,490,
54.8207,µm,Spot,Distance from Origin,69,1000000397,491,
53.3924,µm,Spot,Distance from Origin,69,1000000474,492,
54.2816,µm,Spot,Distance from Origin,70,1000000397,493,
53.7828,µm,Spot,Distance from Origin,70,1000000474,494,
54.5201,µm,Spot,Distance from Origin,71,1000000397,495,
53.9895,µm,Spot,Distance from Origin,71,1000000474,496,
54.2236,µm,Spot,Distance from Origin,72,1000000397,497,
53.9519,µm,Spot,Distance from Origin,72,1000000474,498,
54.4252,µm,Spot,Distance from Origin,73,1000000397,499,
53.9632,µm,Spot,Distance from Origin,73,1000000474,500,
54.7408,µm,Spot,Distance from Origin,74,1000000397,501,
54.2206,µm,Spot,Distance from Origin,74,1000000474,502,
54.9006,µm,Spot,Distance from Origin,75,1000000397,503,
53.9893,µm,Spot,Distance from Origin,75,1000000474,504,
54.9667,µm,Spot,Distance from Origin,76,1000000397,505,
54.2453,µm,Spot,Distance from Origin,76,1000000474,506,
54.4904,µm,Spot,Distance from Origin,77,1000000397,507,
54.8191,µm,Spot,Distance from Origin,77,1000000474,508,
55.0498,µm,Spot,Distance from Origin,78,1000000397,509,
54.7092,µm,Spot,Distance from Origin,78,1000000474,510,
54.9224,µm,Spot,Distance from Origin,79,1000000397,511,
54.7364,µm,Spot,Distance from Origin,79,1000000474,512,
54.3879,µm,Spot,Distance from Origin,80,1000000397,513,
54.796,µm,Spot,Distance from Origin,80,1000000474,514,
54.4764,µm,Spot,Distance from Origin,81,1000000397,515,
54.6882,µm,Spot,Distance from Origin,81,1000000474,516,
54.4293,µm,Spot,Distance from Origin,82,1000000397,517,
54.8587,µm,Spot,Distance from Origin,82,1000000474,518,
55.287,µm,Spot,Distance from Origin,83,1000000397,519,
54.7509,µm,Spot,Distance from Origin,83,1000000474,520,
54.6642,µm,Spot,Distance from Origin,84,1000000397,521,
54.4926,µm,Spot,Distance from Origin,84,1000000474,522,
54.9299,µm,Spot,Distance from Origin,85,1000000397,523,
54.6278,µm,Spot,Distance from Origin,85,1000000474,524,
54.6293,µm,Spot,Distance from Origin,86,1000000397,525,
54.6299,µm,Spot,Distance from Origin,86,1000000474,526,
54.8276,µm,Spot,Distance from Origin,87,1000000397,527,
53.8712,µm,Spot,Distance from Origin,87,1000000474,528,
54.9767,µm,Spot,Distance from Origin,88,1000000397,529,
53.9354,µm,Spot,Distance from Origin,88,1000000474,530,
55.1382,µm,Spot,Distance from Origin,89,1000000397,531,
53.6482,µm,Spot,Distance from Origin,89,1000000474,532,
54.8224,µm,Spot,Distance from Origin,90,1000000397,533,
53.8276,µm,Spot,Distance from Origin,90,1000000474,534,
55.4763,µm,Spot,Distance from Origin,91,1000000397,535,
53.8362,µm,Spot,Distance from Origin,91,1000000474,536,
56.0112,µm,Spot,Distance from Origin,92,1000000397,537,
54.1355,µm,Spot,Distance from Origin,92,1000000474,538,
57.0323,µm,Spot,Distance from Origin,93,1000000397,539,
53.8446,µm,Spot,Distance from Origin,93,1000000474,540,
56.6692,µm,Spot,Distance from Origin,94,1000000397,541,
53.7496,µm,Spot,Distance from Origin,94,1000000474,542,
57.1084,µm,Spot,Distance from Origin,95,1000000397,543,
