
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
2.75258e+06,,Spot,2,Image 1,22,1000000397,397,
2.71524e+06,,Spot,2,Image 1,23,1000000397,399,
2.76798e+06,,Spot,2,Image 1,24,1000000397,401,
2.71627e+06,,Spot,2,Image 1,25,1000000397,403,
2.7096e+06,,Spot,2,Image 1,26,1000000397,405,
2.75387e+06,,Spot,2,Image 1,27,1000000397,407,
2.71394e+06,,Spot,2,Image 1,28,1000000397,409,
2.713e+06,,Spot,2,Image 1,29,1000000397,411,
2.7531e+06,,Spot,2,Image 1,30,1000000397,413,
2.75373e+06,,Spot,2,Image 1,31,1000000397,415,
2.75633e+06,,Spot,2,Image 1,32,1000000397,417,
2.75333e+06,,Spot,2,Image 1,33,1000000397,419,
2.75452e+06,,Spot,2,Image 1,34,1000000397,421,
2.75234e+06,,Spot,2,Image 1,35,1000000397,423,
2.70601e+06,,Spot,2,Image 1,36,1000000397,425,
2.74672e+06,,Spot,2,Image 1,37,1000000397,427,
2.74882e+06,,Spot,2,Image 1,38,1000000397,429,
2.74881e+06,,Spot,2,Image 1,39,1000000397,431,
2.74717e+06,,Spot,2,Image 1,40,1000000397,433,
2.74639e+06,,Spot,2,Image 1,41,1000000397,435,
2.70405e+06,,Spot,2,Image 1,42,1000000397,437,
2.74966e+06,,Spot,2,Image 1,43,1000000397,439,
2.70171e+06,,Spot,2,Image 1,44,1000000397,441,
2.74706e+06,,Spot,2,Image 1,45,1000000397,443,
2.69972e+06,,Spot,2,Image 1,46,1000000397,445,
2.70217e+06,,Spot,2,Image 1,47,1000000397,447,
2.75037e+06,,Spot,2,Image 1,48,1000000397,449,
2.75022e+06,,Spot,2,Image 1,49,1000000397,451,
2.7471e+06,,Spot,2,Image 1,50,1000000397,453,
2.70261e+06,,Spot,2,Image 1,51,1000000397,455,
2.70323e+06,,Spot,2,Image 1,52,1000000397,457,
2.7102e+06,,Spot,2,Image 1,53,1000000397,459,
2.70598e+06,,Spot,2,Image 1,54,1000000397,461,
2.75194e+06,,Spot,2,Image 1,55,1000000397,463,
2.74644e+06,,Spot,2,Image 1,56,1000000397,465,
2.701e+06,,Spot,2,Image 1,57,1000000397,467,
2.69901e+06,,Spot,2,Image 1,58,1000000397,469,
2.70297e+06,,Spot,2,Image 1,59,1000000397,471,
2.69866e+06,,Spot,2,Image 1,60,1000000397,473,
989990,,Spot,2,Image 1,60,1000000474,474,
2.69719e+06,,Spot,2,Image 1,61,1000000397,475,
1.59157e+06,,Spot,2,Image 1,61,1000000474,476,
2.6981e+06,,Spot,2,Image 1,62,1000000397,477,
1.54445e+06,,Spot,2,Image 1,62,1000000474,478,
2.73951e+06,,Spot,2,Image 1,63,1000000397,479,
1.73665e+06,,Spot,2,Image 1,63,1000000474,480,
2.69975e+06,,Spot,2,Image 1,64,1000000397,481,
1.66682e+06,,Spot,2,Image 1,64,1000000474,482,
2.70059e+06,,Spot,2,Image 1,65,1000000397,483,
1.82233e+06,,Spot,2,Image 1,65,1000000474,484,
2.72672e+06,,Spot,2,Image 1,66,1000000397,485,
2.15579e+06,,Spot,2,Image 1,66,1000000474,486,
2.70751e+06,,Spot,2,Image 1,67,1000000397,487,
2.14047e+06,,Spot,2,Image 1,67,1000000474,488,
2.74743e+06,,Spot,2,Image 1,68,1000000397,489,
2.10318e+06,,Spot,2,Image 1,68,1000000474,490,
2.70243e+06,,Spot,2,Image 1,69,1000000397,491,
1.91186e+06,,Spot,2,Image 1,69,1000000474,492,
2.73892e+06,,Spot,2,Image 1,70,1000000397,493,
1.95514e+06,,Spot,2,Image 1,70,1000000474,494,
2.70259e+06,,Spot,2,Image 1,71,1000000397,495,
2.0031e+06,,Spot,2,Image 1,71,1000000474,496,
2.69046e+06,,Spot,2,Image 1,72,1000000397,497,
1.94975e+06,,Spot,2,Image 1,72,1000000474,498,
2.69869e+06,,Spot,2,Image 1,73,1000000397,499,
