
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
597.92,,Spot,1,Image 1,22,1000000397,397,
595.784,,Spot,1,Image 1,23,1000000397,399,
632.224,,Spot,1,Image 1,24,1000000397,401,
660.288,,Spot,1,Image 1,25,1000000397,403,
637.94,,Spot,1,Image 1,26,1000000397,405,
632.192,,Spot,1,Image 1,27,1000000397,407,
649.504,,Spot,1,Image 1,28,1000000397,409,
633.752,,Spot,1,Image 1,29,1000000397,411,
636.124,,Spot,1,Image 1,30,1000000397,413,
645.972,,Spot,1,Image 1,31,1000000397,415,
641.88,,Spot,1,Image 1,32,1000000397,417,
642.288,,Spot,1,Image 1,33,1000000397,419,
632.256,,Spot,1,Image 1,34,1000000397,421,
625.78,,Spot,1,Image 1,35,1000000397,423,
637.944,,Spot,1,Image 1,36,1000000397,425,
626,,Spot,1,Image 1,37,1000000397,427,
642.048,,Spot,1,Image 1,38,1000000397,429,
632.304,,Spot,1,Image 1,39,1000000397,431,
626,,Spot,1,Image 1,40,1000000397,433,
633.912,,Spot,1,Image 1,41,1000000397,435,
624.256,,Spot,1,Image 1,42,1000000397,437,
598.112,,Spot,1,Image 1,43,1000000397,439,
596.12,,Spot,1,Image 1,44,1000000397,441,
606,,Spot,1,Image 1,45,1000000397,443,
596.2,,Spot,1,Image 1,46,1000000397,445,
597.92,,Spot,1,Image 1,47,1000000397,447,
609.856,,Spot,1,Image 1,48,1000000397,449,
605.888,,Spot,1,Image 1,49,1000000397,451,
595.904,,Spot,1,Image 1,50,1000000397,453,
594,,Spot,1,Image 1,51,1000000397,455,
600,,Spot,1,Image 1,52,1000000397,457,
588.016,,Spot,1,Image 1,53,1000000397,459,
594.144,,Spot,1,Image 1,54,1000000397,461,
606.056,,Spot,1,Image 1,55,1000000397,463,
582.2,,Spot,1,Image 1,56,1000000397,465,
585.936,,Spot,1,Image 1,57,1000000397,467,
516.016,,Spot,1,Image 1,58,1000000397,469,
509.892,,Spot,1,Image 1,59,1000000397,471,
497.872,,Spot,1,Image 1,60,1000000397,473,
0.262,,Spot,1,Image 1,60,1000000474,474,
490.08,,Spot,1,Image 1,61,1000000397,475,
324.09,,Spot,1,Image 1,61,1000000474,476,
502.016,,Spot,1,Image 1,62,1000000397,477,
330.25,,Spot,1,Image 1,62,1000000474,478,
498.4,,Spot,1,Image 1,63,1000000397,479,
360.25,,Spot,1,Image 1,63,1000000474,480,
516.376,,Spot,1,Image 1,64,1000000397,481,
376.004,,Spot,1,Image 1,64,1000000474,482,
516.216,,Spot,1,Image 1,65,1000000397,483,
453.924,,Spot,1,Image 1,65,1000000474,484,
548.16,,Spot,1,Image 1,66,1000000397,485,
510.114,,Spot,1,Image 1,66,1000000474,486,
554,,Spot,1,Image 1,67,1000000397,487,
506.169,,Spot,1,Image 1,67,1000000474,488,
558.048,,Spot,1,Image 1,68,1000000397,489,
531.927,,Spot,1,Image 1,68,1000000474,490,
535.736,,Spot,1,Image 1,69,1000000397,491,
499.96,,Spot,1,Image 1,69,1000000474,492,
543.96,,Spot,1,Image 1,70,1000000397,493,
446.061,,Spot,1,Image 1,70,1000000474,494,
524.032,,Spot,1,Image 1,71,1000000397,495,
424.225,,Spot,1,Image 1,71,1000000474,496,
525.972,,Spot,1,Image 1,72,1000000397,497,
417.915,,Spot,1,Image 1,72,1000000474,498,
500.24,,Spot,1,Image 1,73,1000000397,499,
429.867,,Spot,1,Image 1,73,1000000474,500,
495.84,,Spot,1,Image 1,74,1000000397,501,
444.07,,Spot,1,Image 1,74,1000000474,502,
485.952,,Spot,1,Image 1,75,1000000397,503,
408.108,,Spot,1,Image 1,75,1000000474,504,
492.16,,Spot,1,Image 1,76,1000000397,505,
412.026,,Spot,1,Image 1,76,1000000474,506,
490.164,,Spot,1,Image 1,77,1000000397,507,
448.029,,Spot,1,Image 1,77,1000000474,508,
498.128,,Spot,1,Image 1,78,1000000397,509,
464.232,,Spot,1,Image 1,78,1000000474,510,
519.832,,Spot,1,Image 1,79,1000000397,511,
470.02,,Spot,1,Image 1,79,1000000474,512,
520.16,,Spot,1,Image 1,80,1000000397,513,
461.982,,Spot,1,Image 1,80,1000000474,514,
504.144,,Spot,1,Image 1,81,1000000397,515,
471.948,,Spot,1,Image 1,81,1000000474,516,
495.904,,Spot,1,Image 1,82,1000000397,517,
462.15,,Spot,1,Image 1,82,1000000474,518,
485.86,,Spot,1,Image 1,83,1000000397,519,
480.18,,Spot,1,Image 1,83,1000000474,520,
500.008,,Spot,1,Image 1,84,1000000397,521,
483.813,,Spot,1,Image 1,84,1000000474,522,
518.032,,Spot,1,Image 1,85,1000000397,523,
493.92,,Spot,1,Image 1,85,1000000474,524,
519.904,,Spot,1,Image 1,86,1000000397,525,
493.81,,Spot,1,Image 1,86,1000000474,526,
552.4,,Spot,1,Image 1,87,1000000397,527,
504.16,,Spot,1,Image 1,87,1000000474,528,
557.944,,Spot,1,Image 1,88,1000000397,529,
497.92,,Spot,1,Image 1,88,1000000474,530,
556.128,,Spot,1,Image 1,89,1000000397,531,
470.064,,Spot,1,Image 1,89,1000000474,532,
529.744,,Spot,1,Image 1,90,1000000397,533,
494.192,,Spot,1,Image 1,90,1000000474,534,
543.76,,Spot,1,Image 1,91,1000000397,535,
495.76,,Spot,1,Image 1,91,1000000474,536,
535.832,,Spot,1,Image 1,92,1000000397,537,
520.272,,Spot,1,Image 1,92,1000000474,538,
519.96,,Spot,1,Image 1,93,1000000397,539,
534.088,,Spot,1,Image 1,93,1000000474,540,
534.048,,Spot,1,Image 1,94,1000000397,541,
492.272,,Spot,1,Image 1,94,1000000474,542,
536.2,,Spot,1,Image 1,95,1000000397,543,
483.84,,Spot,1,Image 1,95,1000000474,544,
528.08,,Spot,1,Image 1,96,1000000397,545,
