
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
0,,Spot,22,1000000397,397,
0.472764,,Spot,23,1000000397,399,
0.680044,,Spot,24,1000000397,401,
1.12562,,Spot,25,1000000397,403,
0.884818,,Spot,26,1000000397,405,
0.645433,,Spot,27,1000000397,407,
0.667298,,Spot,28,1000000397,409,
0.661446,,Spot,29,1000000397,411,
0.928133,,Spot,30,1000000397,413,
0.618895,,Spot,31,1000000397,415,
0.649373,,Spot,32,1000000397,417,
0.402485,,Spot,33,1000000397,419,
1.11429,,Spot,34,1000000397,421,
0.57132,,Spot,35,1000000397,423,
0.189203,,Spot,36,1000000397,425,
0.761972,,Spot,37,1000000397,427,
0.57025,,Spot,38,1000000397,429,
0.813864,,Spot,39,1000000397,431,
0.763495,,Spot,40,1000000397,433,
0.29915,,Spot,41,1000000397,435,
0.302133,,Spot,42,1000000397,437,
0.602153,,Spot,43,1000000397,439,
0.269767,,Spot,44,1000000397,441,
0.378213,,Spot,45,1000000397,443,
0.189239,,Spot,46,1000000397,445,
0.578376,,Spot,47,1000000397,447,
0.481754,,Spot,48,1000000397,449,
0.13206,,Spot,49,1000000397,451,
0.581085,,Spot,50,1000000397,453,
0.480995,,Spot,51,1000000397,455,
0.378505,,Spot,52,1000000397,457,
0.585532,,Spot,53,1000000397,459,
0.745349,,Spot,54,1000000397,461,
0.562879,,Spot,55,1000000397,463,
0.580676,,Spot,56,1000000397,465,
0.578237,,Spot,57,1000000397,467,
1.04486,,Spot,58,1000000397,469,
0.69505,,Spot,59,1000000397,471,
0.778731,,Spot,60,1000000397,473,
0,,Spot,60,1000000474,474,
0,,Spot,61,1000000397,475,
1.5482,,Spot,61,1000000474,476,
0.297654,,Spot,62,1000000397,477,
0.776122,,Spot,62,1000000474,478,
0.543169,,Spot,63,1000000397,479,
0.397579,,Spot,63,1000000474,480,
1.14381,,Spot,64,1000000397,481,
0.816638,,Spot,64,1000000474,482,
0.986305,,Spot,65,1000000397,483,
0.887129,,Spot,65,1000000474,484,
0.841482,,Spot,66,1000000397,485,
0.829455,,Spot,66,1000000474,486,
0.424365,,Spot,67,1000000397,487,
0.65322,,Spot,67,1000000474,488,
0.656122,,Spot,68,1000000397,489,
0.660111,,Spot,68,1000000474,490,
0.672523,,Spot,69,1000000397,491,
0.665836,,Spot,69,1000000474,492,
0.717585,,Spot,70,1000000397,493,
0.437853,,Spot,70,1000000474,494,
0.628088,,Spot,71,1000000397,495,
0.246212,,Spot,71,1000000474,496,
1.08921,,Spot,72,1000000397,497,
0.271131,,Spot,72,1000000474,498,
0.55211,,Spot,73,1000000397,499,
0.109012,,Spot,73,1000000474,500,
0.584725,,Spot,74,1000000397,501,
0.260073,,Spot,74,1000000474,502,
0.514699,,Spot,75,1000000397,503,
1.02554,,Spot,75,1000000474,504,
0.258189,,Spot,76,1000000397,505,
0.258833,,Spot,76,1000000474,506,
0.75837,,Spot,77,1000000397,507,
0.941237,,Spot,77,1000000474,508,
0.758767,,Spot,78,1000000397,509,
0.313873,,Spot,78,1000000474,510,
1.03405,,Spot,79,1000000397,511,
0.259419,,Spot,79,1000000474,512,
1.93535,,Spot,80,1000000397,513,
0.280163,,Spot,80,1000000474,514,
0.404153,,Spot,81,1000000397,515,
0.315314,,Spot,81,1000000474,516,
0.168739,,Spot,82,1000000397,517,
0.307581,,Spot,82,1000000474,518,
1.16627,,Spot,83,1000000397,519,
0.315666,,Spot,83,1000000474,520,
0.799401,,Spot,84,1000000397,521,
0.26125,,Spot,84,1000000474,522,
1.15788,,Spot,85,1000000397,523,
0.286489,,Spot,85,1000000474,524,
0.959744,,Spot,86,1000000397,525,
0.573269,,Spot,86,1000000474,526,
0.595472,,Spot,87,1000000397,527,
3.71652,,Spot,87,1000000474,528,
0.568586,,Spot,88,1000000397,529,
0.264305,,Spot,88,1000000474,530,
0.867093,,Spot,89,1000000397,531,
0.571661,,Spot,89,1000000474,532,
1.03018,,Spot,90,1000000397,533,
0.789938,,Spot,90,1000000474,534,
0.91708,,Spot,91,1000000397,535,
0.713425,,Spot,91,1000000474,536,
0.920121,,Spot,92,1000000397,537,
2.3723,,Spot,92,1000000474,538,
1.03334,,Spot,93,1000000397,539,
0.430859,,Spot,93,1000000474,540,
0.419255,,Spot,94,1000000397,541,
0.761054,,Spot,94,1000000474,542,
0.474997,,Spot,95,1000000397,543,
0.254714,,Spot,95,1000000474,544,
0.521405,,Spot,96,1000000397,545,
0.462616,,Spot,96,1000000474,546,
1.14499,,Spot,97,1000000397,547,
1.23901,,Spot,97,1000000474,548,
0.424788,,Spot,98,1000000397,549,
0.365708,,Spot,98,1000000474,550,
0.969338,,Spot,99,1000000397,551,
0.587907,,Spot,99,1000000474,552,
1.11785,,Spot,100,1000000397,553,
0.407612,,Spot,100,1000000474,554,
0.852845,,Spot,101,1000000397,555,
0.785513,,Spot,101,1000000474,556,
1.28582,,Spot,102,1000000397,557,
1.23821,,Spot,102,1000000474,558,
0.531303,,Spot,103,1000000397,559,
0.221154,,Spot,103,1000000474,560,
0.787499,,Spot,104,1000000397,561,
0.175663,,Spot,104,1000000474,562,
1.72693,,Spot,105,1000000397,563,
3.53867,,Spot,105,1000000474,564,
1.1715,,Spot,106,1000000397,565,
0.687471,,Spot,106,1000000474,566,
0.693978,,Spot,107,1000000397,567,
0.447299,,Spot,107,1000000474,568,
0.320529,,Spot,108,1000000397,569,
0.514156,,Spot,108,1000000474,570,
0.41433,,Spot,109,1000000397,571,
0.525422,,Spot,109,1000000474,572,
1.00029,,Spot,110,1000000397,573,
0.903158,,Spot,110,1000000474,574,
0.732429,,Spot,111,1000000397,575,
1.87819,,Spot,111,1000000474,576,
2.70898,,Spot,112,1000000397,577,
