
Time Since Track Start
 ==================== 
Time Since Track Start,Unit,Category,Time,TrackID,ID,
0,,Spot,22,1000000397,397,
1,,Spot,23,1000000397,399,
2,,Spot,24,1000000397,401,
3,,Spot,25,1000000397,403,
4,,Spot,26,1000000397,405,
5,,Spot,27,1000000397,407,
6,,Spot,28,1000000397,409,
7,,Spot,29,1000000397,411,
8,,Spot,30,1000000397,413,
9,,Spot,31,1000000397,415,
10,,Spot,32,1000000397,417,
11,,Spot,33,1000000397,419,
12,,Spot,34,1000000397,421,
13,,Spot,35,1000000397,423,
14,,Spot,36,1000000397,425,
15,,Spot,37,1000000397,427,
16,,Spot,38,1000000397,429,
17,,Spot,39,1000000397,431,
18,,Spot,40,1000000397,433,
19,,Spot,41,1000000397,435,
20,,Spot,42,1000000397,437,
21,,Spot,43,1000000397,439,
22,,Spot,44,1000000397,441,
23,,Spot,45,1000000397,443,
24,,Spot,46,1000000397,445,
25,,Spot,47,1000000397,447,
26,,Spot,48,1000000397,449,
27,,Spot,49,1000000397,451,
28,,Spot,50,1000000397,453,
29,,Spot,51,1000000397,455,
30,,Spot,52,1000000397,457,
31,,Spot,53,1000000397,459,
32,,Spot,54,1000000397,461,
33,,Spot,55,1000000397,463,
34,,Spot,56,1000000397,465,
35,,Spot,57,1000000397,467,
36,,Spot,58,1000000397,469,
37,,Spot,59,1000000397,471,
38,,Spot,60,1000000397,473,
0,,Spot,60,1000000474,474,
39,,Spot,61,1000000397,475,
1,,Spot,61,1000000474,476,
40,,Spot,62,1000000397,477,
2,,Spot,62,1000000474,478,
41,,Spot,63,1000000397,479,
3,,Spot,63,1000000474,480,
42,,Spot,64,1000000397,481,
4,,Spot,64,1000000474,482,
43,,Spot,65,1000000397,483,
5,,Spot,65,1000000474,484,
44,,Spot,66,1000000397,485,
6,,Spot,66,1000000474,486,
45,,Spot,67,1000000397,487,
7,,Spot,67,1000000474,488,
46,,Spot,68,1000000397,489,
8,,Spot,68,1000000474,490,
47,,Spot,69,1000000397,491,
9,,Spot,69,1000000474,492,
48,,Spot,70,1000000397,493,
10,,Spot,70,1000000474,494,
49,,Spot,71,1000000397,495,
11,,Spot,71,1000000474,496,
50,,Spot,72,1000000397,497,
12,,Spot,72,1000000474,498,
51,,Spot,73,1000000397,499,
13,,Spot,73,1000000474,500,
52,,Spot,74,1000000397,501,
14,,Spot,74,1000000474,502,
53,,Spot,75,1000000397,503,
15,,Spot,75,1000000474,504,
54,,Spot,76,1000000397,505,
16,,Spot,76,1000000474,506,
55,,Spot,77,1000000397,507,
17,,Spot,77,1000000474,508,
56,,Spot,78,1000000397,509,
18,,Spot,78,1000000474,510,
57,,Spot,79,1000000397,511,
19,,Spot,79,1000000474,512,
58,,Spot,80,1000000397,513,
20,,Spot,80,1000000474,514,
59,,Spot,81,1000000397,515,
21,,Spot,81,1000000474,516,
60,,Spot,82,1000000397,517,
22,,Spot,82,1000000474,518,
61,,Spot,83,1000000397,519,
23,,Spot,83,1000000474,520,
62,,Spot,84,1000000397,521,
24,,Spot,84,1000000474,522,
63,,Spot,85,1000000397,523,
25,,Spot,85,1000000474,524,
64,,Spot,86,1000000397,525,
26,,Spot,86,1000000474,526,
65,,Spot,87,1000000397,527,
27,,Spot,87,1000000474,528,
66,,Spot,88,1000000397,529,
28,,Spot,88,1000000474,530,
67,,Spot,89,1000000397,531,
29,,Spot,89,1000000474,532,
68,,Spot,90,1000000397,533,
30,,Spot,90,1000000474,534,
69,,Spot,91,1000000397,535,
31,,Spot,91,1000000474,536,
70,,Spot,92,1000000397,537,
32,,Spot,92,1000000474,538,
71,,Spot,93,1000000397,539,
33,,Spot,93,1000000474,540,
72,,Spot,94,1000000397,541,
34,,Spot,94,1000000474,542,
73,,Spot,95,1000000397,543,
35,,Spot,95,1000000474,544,
74,,Spot,96,1000000397,545,
36,,Spot,96,1000000474,546,
75,,Spot,97,1000000397,547,
37,,Spot,97,1000000474,548,
76,,Spot,98,1000000397,549,
38,,Spot,98,1000000474,550,
77,,Spot,99,1000000397,551,
39,,Spot,99,1000000474,552,
78,,Spot,100,1000000397,553,
40,,Spot,100,1000000474,554,
79,,Spot,101,1000000397,555,
41,,Spot,101,1000000474,556,
80,,Spot,102,1000000397,557,
42,,Spot,102,1000000474,558,
81,,Spot,103,1000000397,559,
43,,Spot,103,1000000474,560,
82,,Spot,104,1000000397,561,
44,,Spot,104,1000000474,562,
83,,Spot,105,1000000397,563,
45,,Spot,105,1000000474,564,
84,,Spot,106,1000000397,565,
46,,Spot,106,1000000474,566,
85,,Spot,107,1000000397,567,
47,,Spot,107,1000000474,568,
86,,Spot,108,1000000397,569,
48,,Spot,108,1000000474,570,
87,,Spot,109,1000000397,571,
49,,Spot,109,1000000474,572,
88,,Spot,110,1000000397,573,
50,,Spot,110,1000000474,574,
89,,Spot,111,1000000397,575,
51,,Spot,111,1000000474,576,
90,,Spot,112,1000000397,577,
52,,Spot,112,1000000474,578,
91,,Spot,113,1000000397,579,
53,,Spot,113,1000000474,580,
92,,Spot,114,1000000397,581,
54,,Spot,114,1000000474,582,
93,,Spot,115,1000000397,583,
55,,Spot,115,1000000474,584,
94,,Spot,116,1000000397,585,
56,,Spot,116,1000000474,586,
95,,Spot,117,1000000397,587,
57,,Spot,117,1000000474,588,
96,,Spot,118,1000000397,589,
58,,Spot,118,1000000474,590,
97,,Spot,119,1000000397,591,
59,,Spot,119,1000000474,592,
60,,Spot,120,1000000474,593,
61,,Spot,121,1000000474,594,
62,,Spot,122,1000000474,595,
63,,Spot,123,1000000474,596,
64,,Spot,124,1000000474,597,
65,,Spot,125,1000000474,598,
0,,Spot,131,1000000599,599,
1,,Spot,132,1000000599,600,
2,,Spot,133,1000000599,601,
3,,Spot,134,1000000599,602,
4,,Spot,135,1000000599,603,
5,,Spot,136,1000000599,604,
6,,Spot,137,1000000599,605,
7,,Spot,138,1000000599,606,
8,,Spot,139,1000000599,607,
9,,Spot,140,1000000599,608,
10,,Spot,141,1000000599,609,
11,,Spot,142,1000000599,610,
12,,Spot,143,1000000599,611,
13,,Spot,144,1000000599,612,
14,,Spot,145,1000000599,613,
15,,Spot,146,1000000599,614,
16,,Spot,147,1000000599,615,
17,,Spot,148,1000000599,616,
18,,Spot,149,1000000599,617,
19,,Spot,150,1000000599,618,
20,,Spot,151,1000000599,619,
21,,Spot,152,1000000599,620,
0,,Spot,152,1000000621,621,
22,,Spot,153,1000000599,622,
1,,Spot,153,1000000621,623,
23,,Spot,154,1000000599,624,
2,,Spot,154,1000000621,625,
24,,Spot,155,1000000599,626,
3,,Spot,155,1000000621,627,
25,,Spot,156,1000000599,628,
4,,Spot,156,1000000621,629,
26,,Spot,157,1000000599,630,
5,,Spot,157,1000000621,631,
0,,Spot,157,1000000632,632,
6,,Spot,158,1000000621,633,
1,,Spot,158,1000000632,634,
7,,Spot,159,1000000621,635,
2,,Spot,159,1000000632,636,
8,,Spot,160,1000000621,637,
3,,Spot,160,1000000632,638,
9,,Spot,161,1000000621,639,
4,,Spot,161,1000000632,640,
10,,Spot,162,1000000621,641,
5,,Spot,162,1000000632,642,
11,,Spot,163,1000000621,643,
6,,Spot,163,1000000632,644,
12,,Spot,164,1000000621,645,
7,,Spot,164,1000000632,646,
13,,Spot,165,1000000621,647,
8,,Spot,165,1000000632,648,
14,,Spot,166,1000000621,649,
9,,Spot,166,1000000632,650,
15,,Spot,167,1000000621,651,
10,,Spot,167,1000000632,652,
16,,Spot,168,1000000621,653,
11,,Spot,168,1000000632,654,
17,,Spot,169,1000000621,655,
12,,Spot,169,1000000632,656,
18,,Spot,170,1000000621,657,
13,,Spot,170,1000000632,658,
19,,Spot,171,1000000621,659,
14,,Spot,171,1000000632,660,
20,,Spot,172,1000000621,661,
15,,Spot,172,1000000632,662,
21,,Spot,173,1000000621,663,
16,,Spot,173,1000000632,664,
22,,Spot,174,1000000621,665,
17,,Spot,174,1000000632,666,
23,,Spot,175,1000000621,667,
18,,Spot,175,1000000632,668,
24,,Spot,176,1000000621,669,
19,,Spot,176,1000000632,670,
25,,Spot,177,1000000621,671,
20,,Spot,177,1000000632,672,
26,,Spot,178,1000000621,673,
21,,Spot,178,1000000632,674,
27,,Spot,179,1000000621,675,
28,,Spot,180,1000000621,676,
29,,Spot,181,1000000621,678,
30,,Spot,182,1000000621,679,
31,,Spot,183,1000000621,680,
32,,Spot,184,1000000621,681,
33,,Spot,185,1000000621,682,
34,,Spot,186,1000000621,683,
35,,Spot,187,1000000621,684,
36,,Spot,188,1000000621,685,
37,,Spot,189,1000000621,686,
38,,Spot,190,1000000621,687,
39,,Spot,191,1000000621,688,
40,,Spot,192,1000000621,689,
41,,Spot,193,1000000621,690,
42,,Spot,194,1000000621,691,
43,,Spot,195,1000000621,692,
