
Track Speed Variation
 ==================== 
Track Speed Variation,Unit,Category,ID,
0.453021,,Track,1000000000,
0.66631,,Track,1000000139,
0.515555,,Track,1000000209,
0.604275,,Track,1000000287,
0.637334,,Track,1000000336,
0.446814,,Track,1000000452,
0.598808,,Track,1000000612,
0.402207,,Track,1000000730,
0.636454,,Track,1000000753,
0.61107,,Track,1000000794,
0.507085,,Track,1000000806,
