
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
4.67641e+08,,Spot,3,Image 1,1,1000000000,0,
4.52782e+08,,Spot,3,Image 1,2,1000000000,1,
4.68117e+08,,Spot,3,Image 1,3,1000000000,2,
4.71509e+08,,Spot,3,Image 1,4,1000000000,3,
4.69576e+08,,Spot,3,Image 1,5,1000000000,4,
4.67334e+08,,Spot,3,Image 1,6,1000000000,5,
4.55776e+08,,Spot,3,Image 1,7,1000000000,6,
4.53729e+08,,Spot,3,Image 1,8,1000000000,7,
4.6936e+08,,Spot,3,Image 1,9,1000000000,8,
4.53209e+08,,Spot,3,Image 1,10,1000000000,9,
4.52937e+08,,Spot,3,Image 1,11,1000000000,10,
4.69542e+08,,Spot,3,Image 1,12,1000000000,11,
4.68467e+08,,Spot,3,Image 1,13,1000000000,12,
4.68528e+08,,Spot,3,Image 1,14,1000000000,13,
4.66906e+08,,Spot,3,Image 1,15,1000000000,14,
4.55642e+08,,Spot,3,Image 1,16,1000000000,15,
4.69406e+08,,Spot,3,Image 1,17,1000000000,16,
4.56087e+08,,Spot,3,Image 1,18,1000000000,17,
4.5385e+08,,Spot,3,Image 1,19,1000000000,18,
4.55179e+08,,Spot,3,Image 1,20,1000000000,19,
4.6888e+08,,Spot,3,Image 1,21,1000000000,20,
4.69537e+08,,Spot,3,Image 1,22,1000000000,21,
4.52138e+08,,Spot,3,Image 1,23,1000000000,22,
4.68482e+08,,Spot,3,Image 1,24,1000000000,23,
4.69873e+08,,Spot,3,Image 1,25,1000000000,24,
4.69127e+08,,Spot,3,Image 1,26,1000000000,25,
4.68511e+08,,Spot,3,Image 1,27,1000000000,26,
4.55428e+08,,Spot,3,Image 1,28,1000000000,27,
4.68247e+08,,Spot,3,Image 1,29,1000000000,28,
4.67529e+08,,Spot,3,Image 1,30,1000000000,29,
4.68023e+08,,Spot,3,Image 1,31,1000000000,30,
4.52566e+08,,Spot,3,Image 1,32,1000000000,31,
4.66465e+08,,Spot,3,Image 1,33,1000000000,32,
4.66747e+08,,Spot,3,Image 1,34,1000000000,33,
4.64667e+08,,Spot,3,Image 1,35,1000000000,34,
4.49672e+08,,Spot,3,Image 1,36,1000000000,35,
4.47623e+08,,Spot,3,Image 1,37,1000000000,36,
2.36255e+08,,Spot,3,Image 1,37,1000000139,139,
4.61373e+08,,Spot,3,Image 1,38,1000000000,140,
2.50895e+08,,Spot,3,Image 1,38,1000000139,141,
4.62074e+08,,Spot,3,Image 1,39,1000000000,142,
3.07068e+08,,Spot,3,Image 1,39,1000000139,143,
4.49627e+08,,Spot,3,Image 1,40,1000000000,144,
3.7736e+08,,Spot,3,Image 1,40,1000000139,145,
4.65796e+08,,Spot,3,Image 1,41,1000000000,146,
4.31523e+08,,Spot,3,Image 1,41,1000000139,147,
4.5104e+08,,Spot,3,Image 1,42,1000000000,148,
4.45562e+08,,Spot,3,Image 1,42,1000000139,149,
4.49895e+08,,Spot,3,Image 1,43,1000000000,150,
4.5128e+08,,Spot,3,Image 1,43,1000000139,151,
4.56006e+08,,Spot,3,Image 1,44,1000000000,152,
4.51302e+08,,Spot,3,Image 1,44,1000000139,153,
4.52119e+08,,Spot,3,Image 1,45,1000000000,154,
4.48962e+08,,Spot,3,Image 1,45,1000000139,155,
4.52615e+08,,Spot,3,Image 1,46,1000000000,156,
4.47765e+08,,Spot,3,Image 1,46,1000000139,157,
4.63468e+08,,Spot,3,Image 1,47,1000000000,158,
4.61883e+08,,Spot,3,Image 1,47,1000000139,159,
4.49999e+08,,Spot,3,Image 1,48,1000000000,160,
4.49541e+08,,Spot,3,Image 1,48,1000000139,161,
4.49169e+08,,Spot,3,Image 1,49,1000000000,162,
4.4864e+08,,Spot,3,Image 1,49,1000000139,163,
4.63718e+08,,Spot,3,Image 1,50,1000000139,164,
4.63322e+08,,Spot,3,Image 1,51,1000000139,165,
4.61967e+08,,Spot,3,Image 1,52,1000000139,166,
4.60241e+08,,Spot,3,Image 1,53,1000000139,167,
4.46187e+08,,Spot,3,Image 1,54,1000000139,168,
4.4509e+08,,Spot,3,Image 1,55,1000000139,169,
4.42948e+08,,Spot,3,Image 1,56,1000000139,170,
4.453e+08,,Spot,3,Image 1,57,1000000139,171,
4.46873e+08,,Spot,3,Image 1,58,1000000139,172,
4.60312e+08,,Spot,3,Image 1,59,1000000139,173,
4.59919e+08,,Spot,3,Image 1,60,1000000139,174,
4.59833e+08,,Spot,3,Image 1,61,1000000139,175,
4.46266e+08,,Spot,3,Image 1,62,1000000139,176,
4.44349e+08,,Spot,3,Image 1,63,1000000139,177,
4.60127e+08,,Spot,3,Image 1,64,1000000139,178,
4.59105e+08,,Spot,3,Image 1,65,1000000139,179,
4.59979e+08,,Spot,3,Image 1,66,1000000139,180,
4.59412e+08,,Spot,3,Image 1,67,1000000139,181,
4.58383e+08,,Spot,3,Image 1,68,1000000139,182,
4.45109e+08,,Spot,3,Image 1,69,1000000139,183,
