
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
831,,Spot,2,Image 1,1,1000000000,0,
764,,Spot,2,Image 1,2,1000000000,1,
746,,Spot,2,Image 1,3,1000000000,2,
869,,Spot,2,Image 1,4,1000000000,3,
898,,Spot,2,Image 1,5,1000000000,4,
881,,Spot,2,Image 1,6,1000000000,5,
822,,Spot,2,Image 1,7,1000000000,6,
798,,Spot,2,Image 1,8,1000000000,7,
720,,Spot,2,Image 1,9,1000000000,8,
832,,Spot,2,Image 1,10,1000000000,9,
759,,Spot,2,Image 1,11,1000000000,10,
786,,Spot,2,Image 1,12,1000000000,11,
816,,Spot,2,Image 1,13,1000000000,12,
776,,Spot,2,Image 1,14,1000000000,13,
804,,Spot,2,Image 1,15,1000000000,14,
800,,Spot,2,Image 1,16,1000000000,15,
826,,Spot,2,Image 1,17,1000000000,16,
795,,Spot,2,Image 1,18,1000000000,17,
762,,Spot,2,Image 1,19,1000000000,18,
733,,Spot,2,Image 1,20,1000000000,19,
745,,Spot,2,Image 1,21,1000000000,20,
805,,Spot,2,Image 1,22,1000000000,21,
750,,Spot,2,Image 1,23,1000000000,22,
820,,Spot,2,Image 1,24,1000000000,23,
685,,Spot,2,Image 1,25,1000000000,24,
743,,Spot,2,Image 1,26,1000000000,25,
730,,Spot,2,Image 1,27,1000000000,26,
772,,Spot,2,Image 1,28,1000000000,27,
682,,Spot,2,Image 1,29,1000000000,28,
714,,Spot,2,Image 1,30,1000000000,29,
705,,Spot,2,Image 1,31,1000000000,30,
685,,Spot,2,Image 1,32,1000000000,31,
670,,Spot,2,Image 1,33,1000000000,32,
690,,Spot,2,Image 1,34,1000000000,33,
651,,Spot,2,Image 1,35,1000000000,34,
561,,Spot,2,Image 1,36,1000000000,35,
542,,Spot,2,Image 1,37,1000000000,36,
487,,Spot,2,Image 1,37,1000000139,139,
532,,Spot,2,Image 1,38,1000000000,140,
533,,Spot,2,Image 1,38,1000000139,141,
544,,Spot,2,Image 1,39,1000000000,142,
522,,Spot,2,Image 1,39,1000000139,143,
512,,Spot,2,Image 1,40,1000000000,144,
561,,Spot,2,Image 1,40,1000000139,145,
528,,Spot,2,Image 1,41,1000000000,146,
536,,Spot,2,Image 1,41,1000000139,147,
494,,Spot,2,Image 1,42,1000000000,148,
593,,Spot,2,Image 1,42,1000000139,149,
531,,Spot,2,Image 1,43,1000000000,150,
570,,Spot,2,Image 1,43,1000000139,151,
492,,Spot,2,Image 1,44,1000000000,152,
666,,Spot,2,Image 1,44,1000000139,153,
507,,Spot,2,Image 1,45,1000000000,154,
680,,Spot,2,Image 1,45,1000000139,155,
534,,Spot,2,Image 1,46,1000000000,156,
690,,Spot,2,Image 1,46,1000000139,157,
534,,Spot,2,Image 1,47,1000000000,158,
769,,Spot,2,Image 1,47,1000000139,159,
504,,Spot,2,Image 1,48,1000000000,160,
755,,Spot,2,Image 1,48,1000000139,161,
520,,Spot,2,Image 1,49,1000000000,162,
652,,Spot,2,Image 1,49,1000000139,163,
601,,Spot,2,Image 1,50,1000000139,164,
699,,Spot,2,Image 1,51,1000000139,165,
695,,Spot,2,Image 1,52,1000000139,166,
726,,Spot,2,Image 1,53,1000000139,167,
700,,Spot,2,Image 1,54,1000000139,168,
716,,Spot,2,Image 1,55,1000000139,169,
637,,Spot,2,Image 1,56,1000000139,170,
553,,Spot,2,Image 1,57,1000000139,171,
608,,Spot,2,Image 1,58,1000000139,172,
589,,Spot,2,Image 1,59,1000000139,173,
618,,Spot,2,Image 1,60,1000000139,174,
558,,Spot,2,Image 1,61,1000000139,175,
529,,Spot,2,Image 1,62,1000000139,176,
560,,Spot,2,Image 1,63,1000000139,177,
599,,Spot,2,Image 1,64,1000000139,178,
