
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
1.74517,,Spot,1,1000000000,0,
1.32248,,Spot,2,1000000000,1,
0.715645,,Spot,3,1000000000,2,
0.983442,,Spot,4,1000000000,3,
0.618807,,Spot,5,1000000000,4,
0.353807,,Spot,6,1000000000,5,
0.322774,,Spot,7,1000000000,6,
0.248864,,Spot,8,1000000000,7,
0.534013,,Spot,9,1000000000,8,
0.225598,,Spot,10,1000000000,9,
0.27163,,Spot,11,1000000000,10,
0.789035,,Spot,12,1000000000,11,
0.794816,,Spot,13,1000000000,12,
0.303827,,Spot,14,1000000000,13,
0.299784,,Spot,15,1000000000,14,
0.548556,,Spot,16,1000000000,15,
0.299835,,Spot,17,1000000000,16,
0.503091,,Spot,18,1000000000,17,
0.560923,,Spot,19,1000000000,18,
0.579802,,Spot,20,1000000000,19,
0.500164,,Spot,21,1000000000,20,
0.763655,,Spot,22,1000000000,21,
0.26569,,Spot,23,1000000000,22,
0.762905,,Spot,24,1000000000,23,
1.00237,,Spot,25,1000000000,24,
0.270228,,Spot,26,1000000000,25,
0.763712,,Spot,27,1000000000,26,
0.754176,,Spot,28,1000000000,27,
0.0412974,,Spot,29,1000000000,28,
0.313131,,Spot,30,1000000000,29,
0.331151,,Spot,31,1000000000,30,
0.637048,,Spot,32,1000000000,31,
0.0918487,,Spot,33,1000000000,32,
0.615411,,Spot,34,1000000000,33,
0.806475,,Spot,35,1000000000,34,
1.08055,,Spot,36,1000000000,35,
0.918402,,Spot,37,1000000000,36,
1.24886,,Spot,37,1000000139,139,
0.681074,,Spot,38,1000000000,140,
0.655748,,Spot,38,1000000139,141,
0.560348,,Spot,39,1000000000,142,
1.13267,,Spot,39,1000000139,143,
0.642092,,Spot,40,1000000000,144,
1.08333,,Spot,40,1000000139,145,
1.1403,,Spot,41,1000000000,146,
1.0459,,Spot,41,1000000139,147,
1.15192,,Spot,42,1000000000,148,
1.70791,,Spot,42,1000000139,149,
1.07124,,Spot,43,1000000000,150,
2.01022,,Spot,43,1000000139,151,
0.546162,,Spot,44,1000000000,152,
1.57484,,Spot,44,1000000139,153,
1.01195,,Spot,45,1000000000,154,
0.907016,,Spot,45,1000000139,155,
0.502336,,Spot,46,1000000000,156,
