
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
70.6803,67.075,30.7387,°,Spot,Velocity Angle,1,1000000000,0,
81.2819,73.1941,19.0572,°,Spot,Velocity Angle,2,1000000000,1,
51.9595,111.317,45.6809,°,Spot,Velocity Angle,3,1000000000,2,
44.5462,130.831,75.2755,°,Spot,Velocity Angle,4,1000000000,3,
63.2252,142.766,66.1733,°,Spot,Velocity Angle,5,1000000000,4,
61.4102,151.413,90.0027,°,Spot,Velocity Angle,6,1000000000,5,
58.296,69.3941,39.2382,°,Spot,Velocity Angle,7,1000000000,6,
62.5827,27.42,90.0027,°,Spot,Velocity Angle,8,1000000000,7,
69.443,89.8547,159.445,°,Spot,Velocity Angle,9,1000000000,8,
72.1892,17.8135,90.0027,°,Spot,Velocity Angle,10,1000000000,9,
111.234,81.5134,23.0206,°,Spot,Velocity Angle,11,1000000000,10,
72.1783,93.0386,161.907,°,Spot,Velocity Angle,12,1000000000,11,
81.3983,72.8258,160.672,°,Spot,Velocity Angle,13,1000000000,12,
113.834,23.8316,90.0027,°,Spot,Velocity Angle,14,1000000000,13,
84.1271,57.1622,146.509,°,Spot,Velocity Angle,15,1000000000,14,
97.6156,67.0837,24.2894,°,Spot,Velocity Angle,16,1000000000,15,
119.687,75.8771,33.5106,°,Spot,Velocity Angle,17,1000000000,16,
88.9265,96.2648,173.651,°,Spot,Velocity Angle,18,1000000000,17,
82.9226,64.1426,153.053,°,Spot,Velocity Angle,19,1000000000,18,
83.5523,60.4198,149.587,°,Spot,Velocity Angle,20,1000000000,19,
90.4166,88.593,1.46931,°,Spot,Velocity Angle,21,1000000000,20,
96.3735,98.751,10.8518,°,Spot,Velocity Angle,22,1000000000,21,
98.5212,107.727,19.7896,°,Spot,Velocity Angle,23,1000000000,22,
81.9742,96.8076,169.452,°,Spot,Velocity Angle,24,1000000000,23,
89.3932,93.8963,176.064,°,Spot,Velocity Angle,25,1000000000,24,
97.7489,110.789,157.695,°,Spot,Velocity Angle,26,1000000000,25,
89.0052,100.83,10.8739,°,Spot,Velocity Angle,27,1000000000,26,
94.174,85.6527,6.03236,°,Spot,Velocity Angle,28,1000000000,27,
96.0315,6.02885,90.0027,°,Spot,Velocity Angle,29,1000000000,28,
125.087,100.343,37.0248,°,Spot,Velocity Angle,30,1000000000,29,
172.612,82.6089,90.0027,°,Spot,Velocity Angle,31,1000000000,30,
126.698,80.559,141.713,°,Spot,Velocity Angle,32,1000000000,31,
172.978,97.0297,90.0027,°,Spot,Velocity Angle,33,1000000000,32,
90.676,125.658,35.6635,°,Spot,Velocity Angle,34,1000000000,33,
123.277,140.943,71.9434,°,Spot,Velocity Angle,35,1000000000,34,
117.811,148.624,76.6249,°,Spot,Velocity Angle,36,1000000000,35,
104.944,157.985,74.2063,°,Spot,Velocity Angle,37,1000000000,36,
87.4423,108.939,160.883,°,Spot,Velocity Angle,37,1000000139,139,
101.146,155.496,111.538,°,Spot,Velocity Angle,38,1000000000,140,
68.3428,140.479,121.232,°,Spot,Velocity Angle,38,1000000139,141,
70.4072,160.41,90.0027,°,Spot,Velocity Angle,39,1000000000,142,
60.848,124.713,48.5372,°,Spot,Velocity Angle,39,1000000139,143,
76.4761,166.479,90.0027,°,Spot,Velocity Angle,40,1000000000,144,
58.95,136.203,62.5152,°,Spot,Velocity Angle,40,1000000139,145,
86.1116,118.411,151.282,°,Spot,Velocity Angle,41,1000000000,146,
63.3357,139.031,61.4432,°,Spot,Velocity Angle,41,1000000139,147,
105.133,149.574,115.729,°,Spot,Velocity Angle,42,1000000000,148,
67.2418,124.125,42.9562,°,Spot,Velocity Angle,42,1000000139,149,
97.3581,151.058,62.1783,°,Spot,Velocity Angle,43,1000000000,150,
49.8878,116.44,51.5521,°,Spot,Velocity Angle,43,1000000139,151,
102.94,109.535,23.7268,°,Spot,Velocity Angle,44,1000000000,152,
42.82,104.032,50.5826,°,Spot,Velocity Angle,44,1000000139,153,
130.315,125.511,60.3918,°,Spot,Velocity Angle,45,1000000000,154,
35.0434,99.2461,56.5483,°,Spot,Velocity Angle,45,1000000139,155,
113.032,140.731,60.1555,°,Spot,Velocity Angle,46,1000000000,156,
2.34066,92.3432,90.0027,°,Spot,Velocity Angle,46,1000000139,157,
5.86438,84.1383,90.0027,°,Spot,Velocity Angle,47,1000000000,158,
2.30629,87.6963,90.0027,°,Spot,Velocity Angle,47,1000000139,159,
60.1309,108.889,143.564,°,Spot,Velocity Angle,48,1000000000,160,
31.6369,103.649,117.938,°,Spot,Velocity Angle,48,1000000139,161,
99.4664,97.3774,167.965,°,Spot,Velocity Angle,49,1000000000,162,
37.6286,107.194,122.294,°,Spot,Velocity Angle,49,1000000139,163,
49.473,95.9821,41.158,°,Spot,Velocity Angle,50,1000000139,164,
50.7632,105.725,43.4847,°,Spot,Velocity Angle,51,1000000139,165,
57.5239,147.527,90.0027,°,Spot,Velocity Angle,52,1000000139,166,
56.1362,146.139,90.0027,°,Spot,Velocity Angle,53,1000000139,167,
36.8567,126.859,90.0027,°,Spot,Velocity Angle,54,1000000139,168,
23.8582,113.861,90.0027,°,Spot,Velocity Angle,55,1000000139,169,
50.7401,129.462,116.253,°,Spot,Velocity Angle,56,1000000139,170,
45.7424,135.745,90.0027,°,Spot,Velocity Angle,57,1000000139,171,
53.1349,99.4728,38.4712,°,Spot,Velocity Angle,58,1000000139,172,
49.9178,92.6953,139.792,°,Spot,Velocity Angle,59,1000000139,173,
66.2918,156.294,90.0027,°,Spot,Velocity Angle,60,1000000139,174,
172.191,97.8167,90.0027,°,Spot,Velocity Angle,61,1000000139,175,
109.033,19.0301,90.0027,°,Spot,Velocity Angle,62,1000000139,176,
82.3375,92.6835,8.12576,°,Spot,Velocity Angle,63,1000000139,177,
68.7665,110.357,30.1441,°,Spot,Velocity Angle,64,1000000139,178,
16.3519,73.6507,90.0027,°,Spot,Velocity Angle,65,1000000139,179,
39.148,82.6646,51.8127,°,Spot,Velocity Angle,66,1000000139,180,
37.0729,127.076,90.0027,°,Spot,Velocity Angle,67,1000000139,181,
93.3025,65.9235,155.672,°,Spot,Velocity Angle,68,1000000139,182,
93.6376,3.63496,90.0027,°,Spot,Velocity Angle,69,1000000139,183,
66.2718,23.7309,90.0027,°,Spot,Velocity Angle,70,1000000139,184,
172.333,97.6747,90.0027,°,Spot,Velocity Angle,71,1000000139,185,
155.527,114.481,90.0027,°,Spot,Velocity Angle,72,1000000139,186,
108.464,111.28,151.214,°,Spot,Velocity Angle,73,1000000139,187,
108.516,111.278,151.179,°,Spot,Velocity Angle,74,1000000139,188,
37.0889,127.092,90.0027,°,Spot,Velocity Angle,75,1000000139,189,
17.9396,107.942,90.0027,°,Spot,Velocity Angle,76,1000000139,190,
104.072,66.8364,152.46,°,Spot,Velocity Angle,77,1000000139,191,
96.4957,47.9492,137.216,°,Spot,Velocity Angle,78,1000000139,192,
61.1278,61.6108,42.6648,°,Spot,Velocity Angle,79,1000000139,193,
51.6645,48.7676,115.166,°,Spot,Velocity Angle,80,1000000139,194,
29.3254,77.0773,115.833,°,Spot,Velocity Angle,81,1000000139,195,
16.3301,104.093,81.9159,°,Spot,Velocity Angle,82,1000000139,196,
5.55702,94.1924,86.3586,°,Spot,Velocity Angle,83,1000000139,197,
15.7751,79.6406,101.765,°,Spot,Velocity Angle,84,1000000139,198,
66.9619,129.441,131.749,°,Spot,Velocity Angle,87,1000000139,201,
60.4031,135.076,120.319,°,Spot,Velocity Angle,88,1000000139,202,
65.6637,155.666,90.0027,°,Spot,Velocity Angle,89,1000000139,203,
80.2851,134.8,133.575,°,Spot,Velocity Angle,90,1000000139,204,
53.0133,119.037,129.38,°,Spot,Velocity Angle,91,1000000139,205,
45.8247,111.123,128.328,°,Spot,Velocity Angle,92,1000000139,206,
39.0975,111.315,121.026,°,Spot,Velocity Angle,93,1000000139,207,
46.9906,108.703,48.9153,°,Spot,Velocity Angle,94,1000000139,208,
48.601,138.604,90.0027,°,Spot,Velocity Angle,94,1000000209,209,
45.1897,123.407,116.583,°,Spot,Velocity Angle,95,1000000139,210,
44.148,134.066,87.7987,°,Spot,Velocity Angle,95,1000000209,211,
49.2829,129.735,114.039,°,Spot,Velocity Angle,96,1000000139,212,
37.597,103.566,124.282,°,Spot,Velocity Angle,96,1000000209,213,
60.7691,116.535,41.4413,°,Spot,Velocity Angle,97,1000000139,214,
34.6869,102.356,121.829,°,Spot,Velocity Angle,97,1000000209,215,
36.1866,126.189,90.0027,°,Spot,Velocity Angle,98,1000000139,216,
44.3824,106.777,129.581,°,Spot,Velocity Angle,98,1000000209,217,
34.9218,124.537,94.5656,°,Spot,Velocity Angle,99,1000000139,218,
61.0747,90.0027,151.077,°,Spot,Velocity Angle,99,1000000209,219,
40.7511,120.913,66.2511,°,Spot,Velocity Angle,100,1000000139,220,
109.807,107.667,27.0533,°,Spot,Velocity Angle,100,1000000209,221,
45.469,119.952,59.4134,°,Spot,Velocity Angle,101,1000000139,222,
105.529,121.061,35.5364,°,Spot,Velocity Angle,101,1000000209,223,
7.02089,82.9817,90.0027,°,Spot,Velocity Angle,102,1000000139,224,
82.3,97.9242,168.922,°,Spot,Velocity Angle,102,1000000209,225,
41.4579,110.372,55.726,°,Spot,Velocity Angle,103,1000000139,226,
86.9241,109.857,159.894,°,Spot,Velocity Angle,103,1000000209,227,
25.5491,115.552,90.0027,°,Spot,Velocity Angle,104,1000000139,228,
67.1853,132.206,129.14,°,Spot,Velocity Angle,104,1000000209,229,
38.0349,114.786,63.158,°,Spot,Velocity Angle,105,1000000139,230,
