
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
0,,Spot,1,1000000000,0,
1.74517,,Spot,2,1000000000,1,
1.01899,,Spot,3,1000000000,2,
1.21925,,Spot,4,1000000000,3,
0.911732,,Spot,5,1000000000,4,
0.372369,,Spot,6,1000000000,5,
0.340297,,Spot,7,1000000000,6,
0.769431,,Spot,8,1000000000,7,
0.510526,,Spot,9,1000000000,8,
0.625377,,Spot,10,1000000000,9,
0.636393,,Spot,11,1000000000,10,
0.245856,,Spot,12,1000000000,11,
1.57633,,Spot,13,1000000000,12,
0.378516,,Spot,14,1000000000,13,
0.248703,,Spot,15,1000000000,14,
0.513549,,Spot,16,1000000000,15,
1.55768,,Spot,17,1000000000,16,
1.02242,,Spot,18,1000000000,17,
0.124825,,Spot,19,1000000000,18,
1.07697,,Spot,20,1000000000,19,
0.191709,,Spot,21,1000000000,20,
1.01479,,Spot,22,1000000000,21,
0.513903,,Spot,23,1000000000,22,
0.0818012,,Spot,24,1000000000,23,
1.51713,,Spot,25,1000000000,24,
0.533748,,Spot,26,1000000000,25,
0.190329,,Spot,27,1000000000,26,
1.5081,,Spot,28,1000000000,27,
0.24757,,Spot,29,1000000000,28,
0.164975,,Spot,30,1000000000,29,
0.628498,,Spot,31,1000000000,30,
0.573807,,Spot,32,1000000000,31,
0.716195,,Spot,33,1000000000,32,
0.615532,,Spot,34,1000000000,33,
0.786412,,Spot,35,1000000000,34,
0.929062,,Spot,36,1000000000,35,
1.29532,,Spot,37,1000000000,36,
1.3115,,Spot,37,1000000139,139,
0.591852,,Spot,38,1000000000,140,
1.24886,,Spot,38,1000000139,141,
0.849856,,Spot,39,1000000000,142,
0.895029,,Spot,39,1000000139,143,
0.88261,,Spot,40,1000000000,144,
2.07851,,Spot,40,1000000139,145,
1.02443,,Spot,41,1000000000,146,
0.985076,,Spot,41,1000000139,147,
1.5869,,Spot,42,1000000000,148,
1.31731,,Spot,42,1000000139,149,
2.09956,,Spot,43,1000000000,150,
2.10039,,Spot,43,1000000139,151,
0.939301,,Spot,44,1000000000,152,
2.10829,,Spot,44,1000000139,153,
1.16733,,Spot,45,1000000000,154,
1.15466,,Spot,45,1000000139,155,
1.10295,,Spot,46,1000000000,156,
0.945676,,Spot,46,1000000139,157,
0.199169,,Spot,47,1000000000,158,
0.343654,,Spot,47,1000000139,159,
0.416294,,Spot,48,1000000000,160,
0.428861,,Spot,48,1000000139,161,
0.511245,,Spot,49,1000000000,162,
0.731769,,Spot,49,1000000139,163,
0.26448,,Spot,50,1000000139,164,
1.17117,,Spot,51,1000000139,165,
0.386979,,Spot,52,1000000139,166,
0.659241,,Spot,53,1000000139,167,
1.01898,,Spot,54,1000000139,168,
0.850941,,Spot,55,1000000139,169,
0.521766,,Spot,56,1000000139,170,
0.727034,,Spot,57,1000000139,171,
0.592587,,Spot,58,1000000139,172,
0.0882457,,Spot,59,1000000139,173,
0.602907,,Spot,60,1000000139,174,
0.666512,,Spot,61,1000000139,175,
0.639942,,Spot,62,1000000139,176,
0.51176,,Spot,63,1000000139,177,
0.538343,,Spot,64,1000000139,178,
0.245456,,Spot,65,1000000139,179,
0.640945,,Spot,66,1000000139,180,
0.592983,,Spot,67,1000000139,181,
0.548744,,Spot,68,1000000139,182,
0,,Spot,69,1000000139,183,
0.0817264,,Spot,70,1000000139,184,
0.124194,,Spot,71,1000000139,185,
0.199175,,Spot,72,1000000139,186,
0.0879891,,Spot,73,1000000139,187,
0.544857,,Spot,74,1000000139,188,
0.0885373,,Spot,75,1000000139,189,
0.190011,,Spot,76,1000000139,190,
0.190262,,Spot,77,1000000139,191,
1.31787,,Spot,78,1000000139,192,
0.484035,,Spot,79,1000000139,193,
0.175857,,Spot,80,1000000139,194,
0.345562,,Spot,81,1000000139,195,
0.356267,,Spot,82,1000000139,196,
0.429614,,Spot,83,1000000139,197,
0.601295,,Spot,84,1000000139,198,
0,,Spot,87,1000000139,201,
0.750963,,Spot,88,1000000139,202,
0.29744,,Spot,89,1000000139,203,
0.249306,,Spot,90,1000000139,204,
0.574199,,Spot,91,1000000139,205,
0.389238,,Spot,92,1000000139,206,
0.561961,,Spot,93,1000000139,207,
0.59012,,Spot,94,1000000139,208,
0,,Spot,94,1000000209,209,
1.1492,,Spot,95,1000000139,210,
1.05022,,Spot,95,1000000209,211,
1.56282,,Spot,96,1000000139,212,
0.726525,,Spot,96,1000000209,213,
1.21073,,Spot,97,1000000139,214,
1.4528,,Spot,97,1000000209,215,
0.814022,,Spot,98,1000000139,216,
0.607196,,Spot,98,1000000209,217,
4.98416,,Spot,99,1000000139,218,
1.48898,,Spot,99,1000000209,219,
1.30951,,Spot,100,1000000139,220,
0.337705,,Spot,100,1000000209,221,
1.39142,,Spot,101,1000000139,222,
1.28111,,Spot,101,1000000209,223,
0.516557,,Spot,102,1000000139,224,
0.182163,,Spot,102,1000000209,225,
0.53516,,Spot,103,1000000139,226,
1.50178,,Spot,103,1000000209,227,
0.544205,,Spot,104,1000000139,228,
0.645949,,Spot,104,1000000209,229,
0.80426,,Spot,105,1000000139,230,
1.02921,,Spot,105,1000000209,231,
0.532773,,Spot,106,1000000139,232,
0.503033,,Spot,106,1000000209,233,
0.272406,,Spot,107,1000000139,234,
0.359814,,Spot,107,1000000209,235,
