
Time Since Track Start
 ==================== 
Time Since Track Start,Unit,Category,Time,TrackID,ID,
0,,Spot,1,1000000000,0,
1,,Spot,2,1000000000,1,
2,,Spot,3,1000000000,2,
3,,Spot,4,1000000000,3,
4,,Spot,5,1000000000,4,
5,,Spot,6,1000000000,5,
6,,Spot,7,1000000000,6,
7,,Spot,8,1000000000,7,
8,,Spot,9,1000000000,8,
9,,Spot,10,1000000000,9,
10,,Spot,11,1000000000,10,
11,,Spot,12,1000000000,11,
12,,Spot,13,1000000000,12,
13,,Spot,14,1000000000,13,
14,,Spot,15,1000000000,14,
15,,Spot,16,1000000000,15,
16,,Spot,17,1000000000,16,
17,,Spot,18,1000000000,17,
18,,Spot,19,1000000000,18,
19,,Spot,20,1000000000,19,
20,,Spot,21,1000000000,20,
21,,Spot,22,1000000000,21,
22,,Spot,23,1000000000,22,
23,,Spot,24,1000000000,23,
24,,Spot,25,1000000000,24,
25,,Spot,26,1000000000,25,
26,,Spot,27,1000000000,26,
27,,Spot,28,1000000000,27,
28,,Spot,29,1000000000,28,
29,,Spot,30,1000000000,29,
30,,Spot,31,1000000000,30,
31,,Spot,32,1000000000,31,
32,,Spot,33,1000000000,32,
33,,Spot,34,1000000000,33,
34,,Spot,35,1000000000,34,
35,,Spot,36,1000000000,35,
36,,Spot,37,1000000000,36,
0,,Spot,37,1000000139,139,
37,,Spot,38,1000000000,140,
1,,Spot,38,1000000139,141,
38,,Spot,39,1000000000,142,
2,,Spot,39,1000000139,143,
39,,Spot,40,1000000000,144,
3,,Spot,40,1000000139,145,
40,,Spot,41,1000000000,146,
4,,Spot,41,1000000139,147,
41,,Spot,42,1000000000,148,
5,,Spot,42,1000000139,149,
42,,Spot,43,1000000000,150,
6,,Spot,43,1000000139,151,
43,,Spot,44,1000000000,152,
7,,Spot,44,1000000139,153,
44,,Spot,45,1000000000,154,
8,,Spot,45,1000000139,155,
45,,Spot,46,1000000000,156,
9,,Spot,46,1000000139,157,
46,,Spot,47,1000000000,158,
10,,Spot,47,1000000139,159,
47,,Spot,48,1000000000,160,
11,,Spot,48,1000000139,161,
48,,Spot,49,1000000000,162,
12,,Spot,49,1000000139,163,
13,,Spot,50,1000000139,164,
14,,Spot,51,1000000139,165,
15,,Spot,52,1000000139,166,
16,,Spot,53,1000000139,167,
17,,Spot,54,1000000139,168,
18,,Spot,55,1000000139,169,
19,,Spot,56,1000000139,170,
20,,Spot,57,1000000139,171,
21,,Spot,58,1000000139,172,
22,,Spot,59,1000000139,173,
23,,Spot,60,1000000139,174,
24,,Spot,61,1000000139,175,
25,,Spot,62,1000000139,176,
26,,Spot,63,1000000139,177,
27,,Spot,64,1000000139,178,
28,,Spot,65,1000000139,179,
29,,Spot,66,1000000139,180,
30,,Spot,67,1000000139,181,
31,,Spot,68,1000000139,182,
32,,Spot,69,1000000139,183,
33,,Spot,70,1000000139,184,
34,,Spot,71,1000000139,185,
35,,Spot,72,1000000139,186,
36,,Spot,73,1000000139,187,
37,,Spot,74,1000000139,188,
38,,Spot,75,1000000139,189,
39,,Spot,76,1000000139,190,
40,,Spot,77,1000000139,191,
41,,Spot,78,1000000139,192,
42,,Spot,79,1000000139,193,
43,,Spot,80,1000000139,194,
44,,Spot,81,1000000139,195,
45,,Spot,82,1000000139,196,
46,,Spot,83,1000000139,197,
47,,Spot,84,1000000139,198,
0,,Spot,87,1000000139,201,
1,,Spot,88,1000000139,202,
