
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
47.6659,µm,Spot,Distance from Origin,1,1000000000,0,
48.9577,µm,Spot,Distance from Origin,2,1000000000,1,
49.2585,µm,Spot,Distance from Origin,3,1000000000,2,
49.314,µm,Spot,Distance from Origin,4,1000000000,3,
49.1273,µm,Spot,Distance from Origin,5,1000000000,4,
49.0043,µm,Spot,Distance from Origin,6,1000000000,5,
48.8262,µm,Spot,Distance from Origin,7,1000000000,6,
49.5332,µm,Spot,Distance from Origin,8,1000000000,7,
49.2901,µm,Spot,Distance from Origin,9,1000000000,8,
49.3986,µm,Spot,Distance from Origin,10,1000000000,9,
49.6963,µm,Spot,Distance from Origin,11,1000000000,10,
49.5211,µm,Spot,Distance from Origin,12,1000000000,11,
49.4087,µm,Spot,Distance from Origin,13,1000000000,12,
49.5297,µm,Spot,Distance from Origin,14,1000000000,13,
49.7091,µm,Spot,Distance from Origin,15,1000000000,14,
49.6667,µm,Spot,Distance from Origin,16,1000000000,15,
50.2812,µm,Spot,Distance from Origin,17,1000000000,16,
49.7728,µm,Spot,Distance from Origin,18,1000000000,17,
49.8906,µm,Spot,Distance from Origin,19,1000000000,18,
49.938,µm,Spot,Distance from Origin,20,1000000000,19,
50.1184,µm,Spot,Distance from Origin,21,1000000000,20,
50.2481,µm,Spot,Distance from Origin,22,1000000000,21,
50.2924,µm,Spot,Distance from Origin,23,1000000000,22,
50.2329,µm,Spot,Distance from Origin,24,1000000000,23,
49.8141,µm,Spot,Distance from Origin,25,1000000000,24,
49.5453,µm,Spot,Distance from Origin,26,1000000000,25,
49.4817,µm,Spot,Distance from Origin,27,1000000000,26,
49.7707,µm,Spot,Distance from Origin,28,1000000000,27,
49.9506,µm,Spot,Distance from Origin,29,1000000000,28,
49.8307,µm,Spot,Distance from Origin,30,1000000000,29,
49.826,µm,Spot,Distance from Origin,31,1000000000,30,
49.5493,µm,Spot,Distance from Origin,32,1000000000,31,
49.2856,µm,Spot,Distance from Origin,33,1000000000,32,
49.4358,µm,Spot,Distance from Origin,34,1000000000,33,
49.0176,µm,Spot,Distance from Origin,35,1000000000,34,
48.1415,µm,Spot,Distance from Origin,36,1000000000,35,
47.2083,µm,Spot,Distance from Origin,37,1000000000,36,
47.2593,µm,Spot,Distance from Origin,37,1000000139,139,
46.7289,µm,Spot,Distance from Origin,38,1000000000,140,
46.6393,µm,Spot,Distance from Origin,38,1000000139,141,
45.9329,µm,Spot,Distance from Origin,39,1000000000,142,
46.1379,µm,Spot,Distance from Origin,39,1000000139,143,
46.115,µm,Spot,Distance from Origin,40,1000000000,144,
45.6829,µm,Spot,Distance from Origin,40,1000000139,145,
45.1332,µm,Spot,Distance from Origin,41,1000000000,146,
44.8379,µm,Spot,Distance from Origin,41,1000000139,147,
44.6989,µm,Spot,Distance from Origin,42,1000000000,148,
44.4091,µm,Spot,Distance from Origin,42,1000000139,149,
42.9478,µm,Spot,Distance from Origin,43,1000000000,150,
43.6766,µm,Spot,Distance from Origin,43,1000000139,151,
43.4651,µm,Spot,Distance from Origin,44,1000000000,152,
43.5798,µm,Spot,Distance from Origin,44,1000000139,153,
42.8928,µm,Spot,Distance from Origin,45,1000000000,154,
43.7777,µm,Spot,Distance from Origin,45,1000000139,155,
42.2257,µm,Spot,Distance from Origin,46,1000000000,156,
43.807,µm,Spot,Distance from Origin,46,1000000139,157,
42.2849,µm,Spot,Distance from Origin,47,1000000000,158,
43.902,µm,Spot,Distance from Origin,47,1000000139,159,
42.4038,µm,Spot,Distance from Origin,48,1000000000,160,
43.9518,µm,Spot,Distance from Origin,48,1000000139,161,
42.1191,µm,Spot,Distance from Origin,49,1000000000,162,
43.6528,µm,Spot,Distance from Origin,49,1000000139,163,
43.6588,µm,Spot,Distance from Origin,50,1000000139,164,
44.0053,µm,Spot,Distance from Origin,51,1000000139,165,
43.8017,µm,Spot,Distance from Origin,52,1000000139,166,
43.3126,µm,Spot,Distance from Origin,53,1000000139,167,
42.7283,µm,Spot,Distance from Origin,54,1000000139,168,
42.6491,µm,Spot,Distance from Origin,55,1000000139,169,
42.5247,µm,Spot,Distance from Origin,56,1000000139,170,
42.0086,µm,Spot,Distance from Origin,57,1000000139,171,
42.1542,µm,Spot,Distance from Origin,58,1000000139,172,
42.1886,µm,Spot,Distance from Origin,59,1000000139,173,
42.0702,µm,Spot,Distance from Origin,60,1000000139,174,
41.8295,µm,Spot,Distance from Origin,61,1000000139,175,
41.9996,µm,Spot,Distance from Origin,62,1000000139,176,
42.0737,µm,Spot,Distance from Origin,63,1000000139,177,
42.3443,µm,Spot,Distance from Origin,64,1000000139,178,
42.1303,µm,Spot,Distance from Origin,65,1000000139,179,
42.6257,µm,Spot,Distance from Origin,66,1000000139,180,
42.5834,µm,Spot,Distance from Origin,67,1000000139,181,
42.5904,µm,Spot,Distance from Origin,68,1000000139,182,
42.5904,µm,Spot,Distance from Origin,69,1000000139,183,
42.6613,µm,Spot,Distance from Origin,70,1000000139,184,
42.7679,µm,Spot,Distance from Origin,71,1000000139,185,
42.6257,µm,Spot,Distance from Origin,72,1000000139,186,
42.5903,µm,Spot,Distance from Origin,73,1000000139,187,
42.2128,µm,Spot,Distance from Origin,74,1000000139,188,
42.1772,µm,Spot,Distance from Origin,75,1000000139,189,
42.1768,µm,Spot,Distance from Origin,76,1000000139,190,
42.1772,µm,Spot,Distance from Origin,77,1000000139,191,
42.1584,µm,Spot,Distance from Origin,78,1000000139,192,
42.558,µm,Spot,Distance from Origin,79,1000000139,193,
42.5445,µm,Spot,Distance from Origin,80,1000000139,194,
42.6763,µm,Spot,Distance from Origin,81,1000000139,195,
42.7521,µm,Spot,Distance from Origin,82,1000000139,196,
42.7571,µm,Spot,Distance from Origin,83,1000000139,197,
42.9938,µm,Spot,Distance from Origin,84,1000000139,198,
42.9158,µm,Spot,Distance from Origin,85,1000000139,199,
42.818,µm,Spot,Distance from Origin,86,1000000139,200,
43.1823,µm,Spot,Distance from Origin,87,1000000139,201,
42.6832,µm,Spot,Distance from Origin,88,1000000139,202,
42.5512,µm,Spot,Distance from Origin,89,1000000139,203,
