
Track Area Mean
 ==================== 
Track Area Mean,Unit,Category,ID,
78.5398,,Track,1000000000,
78.5398,,Track,1000000139,
78.5398,,Track,1000000209,
78.5398,,Track,1000000287,
78.5398,,Track,1000000336,
78.5399,,Track,1000000452,
78.5399,,Track,1000000612,
78.5398,,Track,1000000730,
78.5398,,Track,1000000753,
78.5398,,Track,1000000794,
78.5398,,Track,1000000806,
