
Track Speed Mean
 ==================== 
Track Speed Mean,Unit,Category,ID,
0.786974,,Track,1000000000,
0.641121,,Track,1000000139,
0.634063,,Track,1000000209,
1.08,,Track,1000000287,
0.992966,,Track,1000000336,
0.470297,,Track,1000000452,
0.551269,,Track,1000000612,
0.716896,,Track,1000000730,
0.66808,,Track,1000000753,
0.785857,,Track,1000000794,
0.796637,,Track,1000000806,
