
Average Distance To 3 Nearest Neighbours
 ==================== 
Average Distance To 3 Nearest Neighbours,Unit,Category,Time,TrackID,ID,
0,µm,Spot,275,1000000452,625,
0,µm,Spot,275,1000000612,626,
0,µm,Spot,276,1000000452,627,
0,µm,Spot,276,1000000612,628,
0,µm,Spot,277,1000000452,629,
0,µm,Spot,277,1000000612,630,
0,µm,Spot,278,1000000452,631,
0,µm,Spot,278,1000000612,632,
0,µm,Spot,279,1000000452,633,
0,µm,Spot,279,1000000612,634,
0,µm,Spot,280,1000000452,635,
0,µm,Spot,280,1000000612,636,
0,µm,Spot,281,1000000452,637,
0,µm,Spot,281,1000000612,638,
0,µm,Spot,282,1000000452,639,
0,µm,Spot,282,1000000612,640,
0,µm,Spot,283,1000000452,641,
0,µm,Spot,283,1000000612,642,
0,µm,Spot,284,1000000452,643,
0,µm,Spot,284,1000000612,644,
0,µm,Spot,285,1000000452,645,
0,µm,Spot,285,1000000612,646,
0,µm,Spot,286,1000000452,647,
0,µm,Spot,286,1000000612,648,
0,µm,Spot,287,1000000452,649,
0,µm,Spot,287,1000000612,650,
0,µm,Spot,288,1000000452,651,
0,µm,Spot,288,1000000612,652,
0,µm,Spot,289,1000000452,653,
0,µm,Spot,289,1000000612,654,
0,µm,Spot,290,1000000452,655,
0,µm,Spot,290,1000000612,665,
0,µm,Spot,291,1000000452,666,
0,µm,Spot,291,1000000612,667,
0,µm,Spot,292,1000000452,668,
0,µm,Spot,292,1000000612,669,
0,µm,Spot,293,1000000452,670,
0,µm,Spot,293,1000000612,671,
0,µm,Spot,294,1000000452,672,
0,µm,Spot,294,1000000612,673,
0,µm,Spot,295,1000000452,674,
0,µm,Spot,295,1000000612,675,
0,µm,Spot,296,1000000452,676,
0,µm,Spot,296,1000000612,677,
0,µm,Spot,297,1000000452,678,
0,µm,Spot,297,1000000612,679,
0,µm,Spot,298,1000000452,680,
0,µm,Spot,298,1000000612,681,
0,µm,Spot,299,1000000452,682,
0,µm,Spot,299,1000000612,683,
0,µm,Spot,300,1000000452,684,
0,µm,Spot,300,1000000612,685,
0,µm,Spot,301,1000000452,686,
0,µm,Spot,301,1000000612,687,
0,µm,Spot,302,1000000452,688,
0,µm,Spot,302,1000000612,689,
0,µm,Spot,303,1000000452,690,
0,µm,Spot,303,1000000612,691,
0,µm,Spot,304,1000000452,692,
0,µm,Spot,304,1000000612,693,
0,µm,Spot,305,1000000452,694,
0,µm,Spot,305,1000000612,695,
0,µm,Spot,306,1000000452,696,
0,µm,Spot,306,1000000612,697,
0,µm,Spot,307,1000000452,698,
0,µm,Spot,307,1000000612,699,
0,µm,Spot,308,1000000452,700,
0,µm,Spot,308,1000000612,701,
0,µm,Spot,309,1000000452,702,
0,µm,Spot,309,1000000612,703,
0,µm,Spot,310,1000000452,704,
0,µm,Spot,310,1000000612,705,
0,µm,Spot,311,1000000452,706,
0,µm,Spot,311,1000000612,707,
0,µm,Spot,312,1000000452,708,
0,µm,Spot,312,1000000612,709,
0,µm,Spot,313,1000000452,710,
0,µm,Spot,313,1000000612,711,
0,µm,Spot,314,1000000452,712,
0,µm,Spot,314,1000000612,713,
0,µm,Spot,315,1000000452,714,
0,µm,Spot,315,1000000612,715,
0,µm,Spot,316,1000000452,716,
0,µm,Spot,316,1000000612,717,
0,µm,Spot,317,1000000452,718,
0,µm,Spot,317,1000000612,719,
0,µm,Spot,318,1000000452,720,
0,µm,Spot,318,1000000612,721,
0,µm,Spot,319,1000000452,722,
0,µm,Spot,319,1000000612,723,
0,µm,Spot,320,1000000452,724,
0,µm,Spot,320,1000000612,725,
0,µm,Spot,324,1000000612,729,
0,µm,Spot,324,1000000730,730,
0,µm,Spot,325,1000000612,731,
0,µm,Spot,325,1000000730,732,
0,µm,Spot,326,1000000612,733,
0,µm,Spot,326,1000000730,734,
0,µm,Spot,327,1000000612,735,
0,µm,Spot,327,1000000730,736,
0,µm,Spot,328,1000000612,737,
0,µm,Spot,328,1000000730,738,
0,µm,Spot,329,1000000730,739,
0,µm,Spot,329,1000000612,740,
0,µm,Spot,330,1000000730,741,
0,µm,Spot,330,1000000612,742,
0,µm,Spot,331,1000000730,743,
0,µm,Spot,331,1000000612,744,
0,µm,Spot,332,1000000730,745,
0,µm,Spot,332,1000000612,746,
0,µm,Spot,333,1000000730,747,
0,µm,Spot,333,1000000612,748,
0,µm,Spot,334,1000000730,749,
0,µm,Spot,334,1000000612,750,
0,µm,Spot,335,1000000730,751,
0,µm,Spot,335,1000000612,752,
0,µm,Spot,335,1000000753,753,
0,µm,Spot,336,1000000730,754,
0,µm,Spot,336,1000000612,755,
0,µm,Spot,336,1000000753,756,
0,µm,Spot,337,1000000730,757,
0,µm,Spot,337,1000000612,758,
0,µm,Spot,337,1000000753,759,
0,µm,Spot,338,1000000730,760,
0,µm,Spot,338,1000000612,761,
0,µm,Spot,338,1000000753,762,
0,µm,Spot,339,1000000730,763,
0,µm,Spot,339,1000000612,764,
0,µm,Spot,339,1000000753,765,
0,µm,Spot,340,1000000730,766,
0,µm,Spot,340,1000000753,767,
0,µm,Spot,341,1000000730,768,
0,µm,Spot,341,1000000753,769,
0,µm,Spot,342,1000000730,770,
0,µm,Spot,342,1000000753,771,
0,µm,Spot,343,1000000730,772,
0,µm,Spot,343,1000000753,773,
0,µm,Spot,344,1000000730,774,
0,µm,Spot,344,1000000753,775,
0,µm,Spot,345,1000000730,776,
0,µm,Spot,345,1000000753,777,
0,µm,Spot,346,1000000730,778,
0,µm,Spot,346,1000000753,779,
0,µm,Spot,347,1000000730,780,
0,µm,Spot,347,1000000753,781,
0,µm,Spot,348,1000000730,782,
0,µm,Spot,348,1000000753,783,
0,µm,Spot,349,1000000730,784,
0,µm,Spot,349,1000000753,785,
0,µm,Spot,350,1000000730,786,
0,µm,Spot,350,1000000753,787,
0,µm,Spot,351,1000000730,788,
0,µm,Spot,351,1000000753,789,
0,µm,Spot,352,1000000730,790,
0,µm,Spot,352,1000000753,791,
0,µm,Spot,353,1000000730,792,
0,µm,Spot,353,1000000753,793,
0,µm,Spot,353,1000000794,794,
0,µm,Spot,354,1000000730,795,
0,µm,Spot,354,1000000753,796,
0,µm,Spot,354,1000000794,797,
0,µm,Spot,355,1000000730,798,
0,µm,Spot,355,1000000753,799,
0,µm,Spot,355,1000000794,800,
0,µm,Spot,356,1000000730,801,
0,µm,Spot,356,1000000753,802,
0,µm,Spot,356,1000000794,803,
10.4159,µm,Spot,357,1000000730,804,
7.78641,µm,Spot,357,1000000753,805,
8.69412,µm,Spot,357,1000000806,806,
9.58631,µm,Spot,357,1000000794,807,
10.0363,µm,Spot,358,1000000730,808,
7.54943,µm,Spot,358,1000000753,809,
7.82111,µm,Spot,358,1000000806,810,
9.60224,µm,Spot,358,1000000794,811,
7.39582,µm,Spot,359,1000000753,812,
7.61092,µm,Spot,359,1000000806,813,
9.97524,µm,Spot,359,1000000730,814,
9.29073,µm,Spot,359,1000000794,815,
0,µm,Spot,360,1000000806,816,
0,µm,Spot,360,1000000730,817,
0,µm,Spot,360,1000000794,818,
0,µm,Spot,361,1000000806,819,
0,µm,Spot,361,1000000730,820,
0,µm,Spot,361,1000000794,821,
0,µm,Spot,362,1000000806,822,
0,µm,Spot,362,1000000730,823,
0,µm,Spot,362,1000000794,824,
0,µm,Spot,363,1000000806,825,
0,µm,Spot,363,1000000794,826,
0,µm,Spot,364,1000000806,827,
0,µm,Spot,364,1000000794,828,
0,µm,Spot,365,1000000806,829,
0,µm,Spot,365,1000000794,830,
0,µm,Spot,366,1000000806,831,
0,µm,Spot,366,1000000794,832,
0,µm,Spot,367,1000000806,833,
0,µm,Spot,367,1000000794,834,
0,µm,Spot,368,1000000806,835,
0,µm,Spot,368,1000000794,836,
0,µm,Spot,369,1000000806,837,
0,µm,Spot,369,1000000794,838,
0,µm,Spot,370,1000000806,839,
0,µm,Spot,370,1000000794,840,
0,µm,Spot,371,1000000806,841,
0,µm,Spot,371,1000000794,842,
0,µm,Spot,372,1000000806,843,
0,µm,Spot,372,1000000794,844,
0,µm,Spot,373,1000000806,845,
0,µm,Spot,373,1000000794,846,
0,µm,Spot,374,1000000806,847,
0,µm,Spot,374,1000000794,848,
0,µm,Spot,375,1000000806,849,
0,µm,Spot,375,1000000794,850,
0,µm,Spot,376,1000000806,851,
0,µm,Spot,376,1000000794,852,
0,µm,Spot,377,1000000806,853,
0,µm,Spot,377,1000000794,854,
0,µm,Spot,378,1000000806,855,
0,µm,Spot,378,1000000794,856,
0,µm,Spot,379,1000000806,857,
0,µm,Spot,379,1000000794,858,
