
Intensity Center Ch=3 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
221,,Spot,3,Image 1,1,1000000000,0,
211,,Spot,3,Image 1,2,1000000000,1,
222,,Spot,3,Image 1,3,1000000000,2,
215,,Spot,3,Image 1,4,1000000000,3,
224,,Spot,3,Image 1,5,1000000000,4,
224,,Spot,3,Image 1,6,1000000000,5,
219,,Spot,3,Image 1,7,1000000000,6,
216,,Spot,3,Image 1,8,1000000000,7,
214,,Spot,3,Image 1,9,1000000000,8,
209,,Spot,3,Image 1,10,1000000000,9,
222,,Spot,3,Image 1,11,1000000000,10,
221,,Spot,3,Image 1,12,1000000000,11,
226,,Spot,3,Image 1,13,1000000000,12,
219,,Spot,3,Image 1,14,1000000000,13,
227,,Spot,3,Image 1,15,1000000000,14,
230,,Spot,3,Image 1,16,1000000000,15,
223,,Spot,3,Image 1,17,1000000000,16,
217,,Spot,3,Image 1,18,1000000000,17,
222,,Spot,3,Image 1,19,1000000000,18,
216,,Spot,3,Image 1,20,1000000000,19,
234,,Spot,3,Image 1,21,1000000000,20,
223,,Spot,3,Image 1,22,1000000000,21,
219,,Spot,3,Image 1,23,1000000000,22,
223,,Spot,3,Image 1,24,1000000000,23,
211,,Spot,3,Image 1,25,1000000000,24,
204,,Spot,3,Image 1,26,1000000000,25,
217,,Spot,3,Image 1,27,1000000000,26,
213,,Spot,3,Image 1,28,1000000000,27,
222,,Spot,3,Image 1,29,1000000000,28,
220,,Spot,3,Image 1,30,1000000000,29,
219,,Spot,3,Image 1,31,1000000000,30,
216,,Spot,3,Image 1,32,1000000000,31,
220,,Spot,3,Image 1,33,1000000000,32,
214,,Spot,3,Image 1,34,1000000000,33,
227,,Spot,3,Image 1,35,1000000000,34,
212,,Spot,3,Image 1,36,1000000000,35,
218,,Spot,3,Image 1,37,1000000000,36,
214,,Spot,3,Image 1,37,1000000139,139,
226,,Spot,3,Image 1,38,1000000000,140,
234,,Spot,3,Image 1,38,1000000139,141,
216,,Spot,3,Image 1,39,1000000000,142,
238,,Spot,3,Image 1,39,1000000139,143,
225,,Spot,3,Image 1,40,1000000000,144,
215,,Spot,3,Image 1,40,1000000139,145,
222,,Spot,3,Image 1,41,1000000000,146,
219,,Spot,3,Image 1,41,1000000139,147,
217,,Spot,3,Image 1,42,1000000000,148,
197,,Spot,3,Image 1,42,1000000139,149,
215,,Spot,3,Image 1,43,1000000000,150,
216,,Spot,3,Image 1,43,1000000139,151,
210,,Spot,3,Image 1,44,1000000000,152,
212,,Spot,3,Image 1,44,1000000139,153,
219,,Spot,3,Image 1,45,1000000000,154,
215,,Spot,3,Image 1,45,1000000139,155,
215,,Spot,3,Image 1,46,1000000000,156,
214,,Spot,3,Image 1,46,1000000139,157,
219,,Spot,3,Image 1,47,1000000000,158,
213,,Spot,3,Image 1,47,1000000139,159,
211,,Spot,3,Image 1,48,1000000000,160,
217,,Spot,3,Image 1,48,1000000139,161,
208,,Spot,3,Image 1,49,1000000000,162,
211,,Spot,3,Image 1,49,1000000139,163,
216,,Spot,3,Image 1,50,1000000139,164,
220,,Spot,3,Image 1,51,1000000139,165,
228,,Spot,3,Image 1,52,1000000139,166,
231,,Spot,3,Image 1,53,1000000139,167,
213,,Spot,3,Image 1,54,1000000139,168,
211,,Spot,3,Image 1,55,1000000139,169,
217,,Spot,3,Image 1,56,1000000139,170,
