
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
223,,Spot,1,Image 1,1,1000000000,0,
208,,Spot,1,Image 1,2,1000000000,1,
230,,Spot,1,Image 1,3,1000000000,2,
241,,Spot,1,Image 1,4,1000000000,3,
254,,Spot,1,Image 1,5,1000000000,4,
255,,Spot,1,Image 1,6,1000000000,5,
255,,Spot,1,Image 1,7,1000000000,6,
268,,Spot,1,Image 1,8,1000000000,7,
255,,Spot,1,Image 1,9,1000000000,8,
278,,Spot,1,Image 1,10,1000000000,9,
294,,Spot,1,Image 1,11,1000000000,10,
278,,Spot,1,Image 1,12,1000000000,11,
315,,Spot,1,Image 1,13,1000000000,12,
279,,Spot,1,Image 1,14,1000000000,13,
281,,Spot,1,Image 1,15,1000000000,14,
321,,Spot,1,Image 1,16,1000000000,15,
285,,Spot,1,Image 1,17,1000000000,16,
283,,Spot,1,Image 1,18,1000000000,17,
295,,Spot,1,Image 1,19,1000000000,18,
283,,Spot,1,Image 1,20,1000000000,19,
311,,Spot,1,Image 1,21,1000000000,20,
298,,Spot,1,Image 1,22,1000000000,21,
285,,Spot,1,Image 1,23,1000000000,22,
279,,Spot,1,Image 1,24,1000000000,23,
269,,Spot,1,Image 1,25,1000000000,24,
293,,Spot,1,Image 1,26,1000000000,25,
258,,Spot,1,Image 1,27,1000000000,26,
279,,Spot,1,Image 1,28,1000000000,27,
271,,Spot,1,Image 1,29,1000000000,28,
264,,Spot,1,Image 1,30,1000000000,29,
255,,Spot,1,Image 1,31,1000000000,30,
243,,Spot,1,Image 1,32,1000000000,31,
253,,Spot,1,Image 1,33,1000000000,32,
207,,Spot,1,Image 1,34,1000000000,33,
203,,Spot,1,Image 1,35,1000000000,34,
217,,Spot,1,Image 1,36,1000000000,35,
225,,Spot,1,Image 1,37,1000000000,36,
187,,Spot,1,Image 1,37,1000000139,139,
245,,Spot,1,Image 1,38,1000000000,140,
205,,Spot,1,Image 1,38,1000000139,141,
214,,Spot,1,Image 1,39,1000000000,142,
212,,Spot,1,Image 1,39,1000000139,143,
231,,Spot,1,Image 1,40,1000000000,144,
221,,Spot,1,Image 1,40,1000000139,145,
235,,Spot,1,Image 1,41,1000000000,146,
204,,Spot,1,Image 1,41,1000000139,147,
216,,Spot,1,Image 1,42,1000000000,148,
216,,Spot,1,Image 1,42,1000000139,149,
267,,Spot,1,Image 1,43,1000000000,150,
210,,Spot,1,Image 1,43,1000000139,151,
236,,Spot,1,Image 1,44,1000000000,152,
219,,Spot,1,Image 1,44,1000000139,153,
246,,Spot,1,Image 1,45,1000000000,154,
225,,Spot,1,Image 1,45,1000000139,155,
230,,Spot,1,Image 1,46,1000000000,156,
207,,Spot,1,Image 1,46,1000000139,157,
226,,Spot,1,Image 1,47,1000000000,158,
213,,Spot,1,Image 1,47,1000000139,159,
238,,Spot,1,Image 1,48,1000000000,160,
227,,Spot,1,Image 1,48,1000000139,161,
248,,Spot,1,Image 1,49,1000000000,162,
213,,Spot,1,Image 1,49,1000000139,163,
230,,Spot,1,Image 1,50,1000000139,164,
231,,Spot,1,Image 1,51,1000000139,165,
223,,Spot,1,Image 1,52,1000000139,166,
229,,Spot,1,Image 1,53,1000000139,167,
220,,Spot,1,Image 1,54,1000000139,168,
215,,Spot,1,Image 1,55,1000000139,169,
225,,Spot,1,Image 1,56,1000000139,170,
222,,Spot,1,Image 1,57,1000000139,171,
212,,Spot,1,Image 1,58,1000000139,172,
213,,Spot,1,Image 1,59,1000000139,173,
209,,Spot,1,Image 1,60,1000000139,174,
219,,Spot,1,Image 1,61,1000000139,175,
222,,Spot,1,Image 1,62,1000000139,176,
210,,Spot,1,Image 1,63,1000000139,177,
209,,Spot,1,Image 1,64,1000000139,178,
208,,Spot,1,Image 1,65,1000000139,179,
212,,Spot,1,Image 1,66,1000000139,180,
227,,Spot,1,Image 1,67,1000000139,181,
228,,Spot,1,Image 1,68,1000000139,182,
228,,Spot,1,Image 1,69,1000000139,183,
221,,Spot,1,Image 1,70,1000000139,184,
203,,Spot,1,Image 1,71,1000000139,185,
241,,Spot,1,Image 1,72,1000000139,186,
210,,Spot,1,Image 1,73,1000000139,187,
234,,Spot,1,Image 1,74,1000000139,188,
221,,Spot,1,Image 1,75,1000000139,189,
222,,Spot,1,Image 1,76,1000000139,190,
220,,Spot,1,Image 1,77,1000000139,191,
243,,Spot,1,Image 1,78,1000000139,192,
204,,Spot,1,Image 1,79,1000000139,193,
219,,Spot,1,Image 1,80,1000000139,194,
226,,Spot,1,Image 1,81,1000000139,195,
221,,Spot,1,Image 1,82,1000000139,196,
231,,Spot,1,Image 1,83,1000000139,197,
227,,Spot,1,Image 1,84,1000000139,198,
225,,Spot,1,Image 1,85,1000000139,199,
223,,Spot,1,Image 1,86,1000000139,200,
233,,Spot,1,Image 1,87,1000000139,201,
257,,Spot,1,Image 1,88,1000000139,202,
231,,Spot,1,Image 1,89,1000000139,203,
235,,Spot,1,Image 1,90,1000000139,204,
231,,Spot,1,Image 1,91,1000000139,205,
231,,Spot,1,Image 1,92,1000000139,206,
237,,Spot,1,Image 1,93,1000000139,207,
236,,Spot,1,Image 1,94,1000000139,208,
218,,Spot,1,Image 1,94,1000000209,209,
229,,Spot,1,Image 1,95,1000000139,210,
231,,Spot,1,Image 1,95,1000000209,211,
222,,Spot,1,Image 1,96,1000000139,212,
223,,Spot,1,Image 1,96,1000000209,213,
217,,Spot,1,Image 1,97,1000000139,214,
248,,Spot,1,Image 1,97,1000000209,215,
216,,Spot,1,Image 1,98,1000000139,216,
236,,Spot,1,Image 1,98,1000000209,217,
248,,Spot,1,Image 1,99,1000000139,218,
244,,Spot,1,Image 1,99,1000000209,219,
271,,Spot,1,Image 1,100,1000000139,220,
256,,Spot,1,Image 1,100,1000000209,221,
252,,Spot,1,Image 1,101,1000000139,222,
238,,Spot,1,Image 1,101,1000000209,223,
224,,Spot,1,Image 1,102,1000000139,224,
240,,Spot,1,Image 1,102,1000000209,225,
244,,Spot,1,Image 1,103,1000000139,226,
264,,Spot,1,Image 1,103,1000000209,227,
250,,Spot,1,Image 1,104,1000000139,228,
232,,Spot,1,Image 1,104,1000000209,229,
255,,Spot,1,Image 1,105,1000000139,230,
250,,Spot,1,Image 1,105,1000000209,231,
263,,Spot,1,Image 1,106,1000000139,232,
256,,Spot,1,Image 1,106,1000000209,233,
255,,Spot,1,Image 1,107,1000000139,234,
278,,Spot,1,Image 1,107,1000000209,235,
239,,Spot,1,Image 1,108,1000000139,236,
292,,Spot,1,Image 1,108,1000000209,237,
244,,Spot,1,Image 1,109,1000000139,238,
344,,Spot,1,Image 1,109,1000000209,239,
234,,Spot,1,Image 1,110,1000000139,240,
297,,Spot,1,Image 1,110,1000000209,241,
237,,Spot,1,Image 1,111,1000000139,242,
259,,Spot,1,Image 1,111,1000000209,243,
242,,Spot,1,Image 1,112,1000000139,244,
283,,Spot,1,Image 1,112,1000000209,245,
250,,Spot,1,Image 1,113,1000000139,246,
287,,Spot,1,Image 1,113,1000000209,247,
259,,Spot,1,Image 1,114,1000000139,248,
269,,Spot,1,Image 1,114,1000000209,249,
222,,Spot,1,Image 1,115,1000000139,250,
262,,Spot,1,Image 1,115,1000000209,251,
225,,Spot,1,Image 1,116,1000000139,252,
280,,Spot,1,Image 1,116,1000000209,253,
259,,Spot,1,Image 1,117,1000000139,254,
261,,Spot,1,Image 1,117,1000000209,255,
254,,Spot,1,Image 1,118,1000000139,256,
240,,Spot,1,Image 1,118,1000000209,257,
231,,Spot,1,Image 1,119,1000000139,258,
257,,Spot,1,Image 1,119,1000000209,259,
221,,Spot,1,Image 1,120,1000000139,260,
255,,Spot,1,Image 1,120,1000000209,261,
242,,Spot,1,Image 1,121,1000000139,262,
244,,Spot,1,Image 1,121,1000000209,263,
213,,Spot,1,Image 1,122,1000000139,264,
238,,Spot,1,Image 1,122,1000000209,265,
253,,Spot,1,Image 1,123,1000000139,266,
268,,Spot,1,Image 1,123,1000000209,267,
257,,Spot,1,Image 1,124,1000000139,268,
247,,Spot,1,Image 1,124,1000000209,269,
221,,Spot,1,Image 1,125,1000000209,270,
289,,Spot,1,Image 1,126,1000000209,271,
300,,Spot,1,Image 1,127,1000000209,272,
294,,Spot,1,Image 1,128,1000000209,273,
290,,Spot,1,Image 1,129,1000000209,274,
262,,Spot,1,Image 1,130,1000000209,275,
270,,Spot,1,Image 1,131,1000000209,276,
255,,Spot,1,Image 1,132,1000000209,277,
259,,Spot,1,Image 1,133,1000000209,278,
240,,Spot,1,Image 1,134,1000000209,279,
220,,Spot,1,Image 1,135,1000000209,280,
255,,Spot,1,Image 1,136,1000000209,281,
255,,Spot,1,Image 1,137,1000000209,282,
258,,Spot,1,Image 1,138,1000000209,283,
244,,Spot,1,Image 1,139,1000000209,284,
256,,Spot,1,Image 1,140,1000000209,285,
270,,Spot,1,Image 1,141,1000000209,286,
239,,Spot,1,Image 1,141,1000000287,287,
233,,Spot,1,Image 1,142,1000000209,288,
201,,Spot,1,Image 1,142,1000000287,289,
213,,Spot,1,Image 1,143,1000000209,290,
225,,Spot,1,Image 1,143,1000000287,291,
252,,Spot,1,Image 1,144,1000000209,292,
211,,Spot,1,Image 1,144,1000000287,293,
