
Track Displacement Length
 ==================== 
Track Displacement Length,Unit,Category,ID,
7.95106,,Track,1000000000,
16.2762,,Track,1000000139,
14.6346,,Track,1000000209,
25.8004,,Track,1000000287,
11.3348,,Track,1000000336,
11.9295,,Track,1000000452,
5.23064,,Track,1000000612,
8.04671,,Track,1000000730,
8.27099,,Track,1000000753,
8.85621,,Track,1000000794,
4.13055,,Track,1000000806,
