
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
232,,Spot,3,Image 1,1,1019132070,19132070,
250,,Spot,3,Image 1,2,1019132070,19132071,
246,,Spot,3,Image 1,3,1019132070,19132072,
238,,Spot,3,Image 1,4,1019132070,19132073,
252,,Spot,3,Image 1,5,1019132070,19132074,
238,,Spot,3,Image 1,6,1019132070,19132075,
242,,Spot,3,Image 1,7,1019132070,19132076,
256,,Spot,3,Image 1,8,1019132070,19132077,
258,,Spot,3,Image 1,9,1019132070,19132078,
252,,Spot,3,Image 1,10,1019132070,19132079,
256,,Spot,3,Image 1,11,1019132070,19132080,
248,,Spot,3,Image 1,12,1019132070,19132081,
242,,Spot,3,Image 1,13,1019132070,19132082,
246,,Spot,3,Image 1,14,1019132070,19132083,
234,,Spot,3,Image 1,15,1019132070,19132084,
242,,Spot,3,Image 1,16,1019132070,19132085,
234,,Spot,3,Image 1,17,1019132070,19132086,
232,,Spot,3,Image 1,18,1019132070,19132087,
232,,Spot,3,Image 1,19,1019132070,19132088,
212,,Spot,3,Image 1,20,1019132070,19132089,
232,,Spot,3,Image 1,21,1019132070,19132090,
232,,Spot,3,Image 1,22,1019132070,19132091,
244,,Spot,3,Image 1,23,1019132070,19132092,
252,,Spot,3,Image 1,24,1019132070,19132093,
248,,Spot,3,Image 1,25,1019132070,19132094,
244,,Spot,3,Image 1,26,1019132070,19132095,
258,,Spot,3,Image 1,27,1019132070,19132096,
262,,Spot,3,Image 1,28,1019132070,19132097,
254,,Spot,3,Image 1,29,1019132070,19132098,
244,,Spot,3,Image 1,30,1019132070,19132099,
266,,Spot,3,Image 1,31,1019132070,19132100,
250,,Spot,3,Image 1,32,1019132070,19132101,
234,,Spot,3,Image 1,33,1019132070,19132102,
254,,Spot,3,Image 1,34,1019132070,19132103,
224,,Spot,3,Image 1,35,1019132070,19132104,
256,,Spot,3,Image 1,36,1019132070,19132105,
238,,Spot,3,Image 1,37,1019132070,19132106,
252,,Spot,3,Image 1,38,1019132070,19132107,
250,,Spot,3,Image 1,39,1019132070,19132108,
236,,Spot,3,Image 1,40,1019132070,19132109,
254,,Spot,3,Image 1,41,1019132070,19132110,
254,,Spot,3,Image 1,42,1019132070,19132111,
240,,Spot,3,Image 1,43,1019132070,19132112,
240,,Spot,3,Image 1,44,1019132070,19132113,
250,,Spot,3,Image 1,45,1019132070,19132114,
252,,Spot,3,Image 1,46,1019132070,19132115,
242,,Spot,3,Image 1,47,1019132070,19132116,
248,,Spot,3,Image 1,48,1019132070,19132117,
240,,Spot,3,Image 1,49,1019132070,19132118,
240,,Spot,3,Image 1,50,1019132070,19132119,
230,,Spot,3,Image 1,51,1019132070,19132120,
242,,Spot,3,Image 1,52,1019132070,19132121,
240,,Spot,3,Image 1,53,1019132070,19132122,
244,,Spot,3,Image 1,54,1019132070,19132123,
240,,Spot,3,Image 1,55,1019132070,19132124,
240,,Spot,3,Image 1,56,1019132070,19132125,
244,,Spot,3,Image 1,57,1019132070,19132126,
248,,Spot,3,Image 1,58,1019132070,19132127,
242,,Spot,3,Image 1,59,1019132070,19132128,
232,,Spot,3,Image 1,60,1019132070,19132129,
246,,Spot,3,Image 1,61,1019132070,19132130,
246,,Spot,3,Image 1,62,1019132070,19132131,
244,,Spot,3,Image 1,63,1019132070,19132132,
250,,Spot,3,Image 1,64,1019132070,19132133,
242,,Spot,3,Image 1,65,1019132070,19132134,
240,,Spot,3,Image 1,66,1019132070,19132135,
248,,Spot,3,Image 1,67,1019132070,19132136,
246,,Spot,3,Image 1,68,1019132070,19132137,
222,,Spot,3,Image 1,69,1019132070,19132138,
226,,Spot,3,Image 1,70,1019132070,19132139,
236,,Spot,3,Image 1,71,1019132070,19132140,
228,,Spot,3,Image 1,72,1019132070,19132141,
236,,Spot,3,Image 1,73,1019132070,19132142,
224,,Spot,3,Image 1,74,1019132070,19132143,
240,,Spot,3,Image 1,75,1019132070,19132144,
226,,Spot,3,Image 1,76,1019132070,19132145,
242,,Spot,3,Image 1,77,1019132070,19132146,
226,,Spot,3,Image 1,78,1019132070,19132147,
238,,Spot,3,Image 1,79,1019132070,19132148,
222,,Spot,3,Image 1,80,1019132070,19132149,
248,,Spot,3,Image 1,81,1019132070,19132150,
250,,Spot,3,Image 1,82,1019132070,19132151,
248,,Spot,3,Image 1,83,1019132070,19132152,
264,,Spot,3,Image 1,84,1019132070,19132153,
258,,Spot,3,Image 1,85,1019132070,19132154,
252,,Spot,3,Image 1,86,1019132070,19132155,
252,,Spot,3,Image 1,87,1019132070,19132156,
248,,Spot,3,Image 1,88,1019132070,19132157,
232,,Spot,3,Image 1,89,1019132070,19132158,
238,,Spot,3,Image 1,90,1019132070,19132159,
260,,Spot,3,Image 1,91,1019132070,19132160,
230,,Spot,3,Image 1,92,1019132070,19132161,
230,,Spot,3,Image 1,93,1019132070,19132162,
248,,Spot,3,Image 1,94,1019132070,19132163,
232,,Spot,3,Image 1,95,1019132070,19132164,
240,,Spot,3,Image 1,96,1019132070,19132165,
236,,Spot,3,Image 1,97,1019132070,19132166,
236,,Spot,3,Image 1,98,1019132070,19132167,
244,,Spot,3,Image 1,99,1019132070,19132168,
238,,Spot,3,Image 1,100,1019132070,19132169,
248,,Spot,3,Image 1,101,1019132070,19132170,
240,,Spot,3,Image 1,102,1019132070,19132171,
234,,Spot,3,Image 1,103,1019132070,19132172,
230,,Spot,3,Image 1,104,1019132070,19132173,
234,,Spot,3,Image 1,105,1019132070,19132174,
224,,Spot,3,Image 1,106,1019132070,19132175,
244,,Spot,3,Image 1,107,1019132070,19132176,
228,,Spot,3,Image 1,108,1019132070,19132177,
236,,Spot,3,Image 1,109,1019132070,19132178,
234,,Spot,3,Image 1,110,1019132070,19132179,
238,,Spot,3,Image 1,111,1019132070,19132180,
248,,Spot,3,Image 1,112,1019132070,19132181,
222,,Spot,3,Image 1,113,1019132070,19132182,
228,,Spot,3,Image 1,114,1019132070,19132183,
224,,Spot,3,Image 1,115,1019132070,19132184,
242,,Spot,3,Image 1,116,1019132070,19132185,
226,,Spot,3,Image 1,117,1019132070,19132186,
238,,Spot,3,Image 1,118,1019132070,19132187,
238,,Spot,3,Image 1,119,1019132070,19132188,
232,,Spot,3,Image 1,120,1019132070,19132189,
236,,Spot,3,Image 1,121,1019132070,19132190,
218,,Spot,3,Image 1,122,1019132070,19132191,
236,,Spot,3,Image 1,123,1019132070,19132192,
240,,Spot,3,Image 1,124,1019132070,19132193,
250,,Spot,3,Image 1,125,1019132070,19132194,
240,,Spot,3,Image 1,126,1019132070,19132195,
240,,Spot,3,Image 1,127,1019132070,19132196,
234,,Spot,3,Image 1,128,1019132070,19132197,
242,,Spot,3,Image 1,129,1019132070,19132198,
228,,Spot,3,Image 1,130,1019132070,19132199,
256,,Spot,3,Image 1,131,1019132070,19132200,
252,,Spot,3,Image 1,132,1019132070,19132201,
254,,Spot,3,Image 1,133,1019132070,19132202,
228,,Spot,3,Image 1,134,1019132070,19132203,
254,,Spot,3,Image 1,135,1019132070,19132204,
230,,Spot,3,Image 1,136,1019132070,19132205,
240,,Spot,3,Image 1,137,1019132070,19132206,
224,,Spot,3,Image 1,138,1019132070,19132207,
226,,Spot,3,Image 1,139,1019132070,19132208,
218,,Spot,3,Image 1,140,1019132070,19132209,
230,,Spot,3,Image 1,141,1019132070,19132210,
236,,Spot,3,Image 1,142,1019132070,19132211,
238,,Spot,3,Image 1,143,1019132070,19132212,
224,,Spot,3,Image 1,144,1019132070,19132213,
242,,Spot,3,Image 1,145,1019132070,19132214,
240,,Spot,3,Image 1,146,1019132070,19132215,
240,,Spot,3,Image 1,147,1019132070,19132216,
228,,Spot,3,Image 1,148,1019132070,19132217,
238,,Spot,3,Image 1,149,1019132070,19132218,
234,,Spot,3,Image 1,150,1019132070,19132219,
248,,Spot,3,Image 1,151,1019132070,19132220,
252,,Spot,3,Image 1,152,1019132070,19132221,
240,,Spot,3,Image 1,153,1019132070,19132222,
226,,Spot,3,Image 1,154,1019132070,19132223,
216,,Spot,3,Image 1,155,1019132070,19132224,
210,,Spot,3,Image 1,156,1019132070,19132225,
222,,Spot,3,Image 1,157,1019132070,19132226,
212,,Spot,3,Image 1,158,1019132070,19132227,
222,,Spot,3,Image 1,159,1019132070,19132228,
204,,Spot,3,Image 1,160,1019132070,19132229,
204,,Spot,3,Image 1,168,1019132070,19132230,
216,,Spot,3,Image 1,169,1019132070,19132231,
242,,Spot,3,Image 1,170,1019132070,19132232,
252,,Spot,3,Image 1,171,1019132070,19132233,
250,,Spot,3,Image 1,172,1019132070,19132234,
260,,Spot,3,Image 1,173,1019132070,19132235,
254,,Spot,3,Image 1,174,1019132070,19132236,
234,,Spot,3,Image 1,175,1019132070,19132237,
246,,Spot,3,Image 1,176,1019132070,19132238,
248,,Spot,3,Image 1,177,1019132070,19132239,
222,,Spot,3,Image 1,178,1019132070,19132240,
212,,Spot,3,Image 1,179,1019132070,19132241,
