
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
110.642,102.366,155.648,°,Spot,Velocity Angle,1,1019132070,19132070,
145.467,59.3178,104.304,°,Spot,Velocity Angle,2,1019132070,19132071,
111.945,64.7678,34.5348,°,Spot,Velocity Angle,3,1019132070,19132072,
107.49,108.31,154.239,°,Spot,Velocity Angle,4,1019132070,19132073,
91.1875,82.5762,172.484,°,Spot,Velocity Angle,5,1019132070,19132074,
126.662,97.1067,37.5701,°,Spot,Velocity Angle,6,1019132070,19132075,
143.609,119.469,70.6223,°,Spot,Velocity Angle,7,1019132070,19132076,
146.878,117.636,106.803,°,Spot,Velocity Angle,8,1019132070,19132077,
52.0168,85.6459,141.679,°,Spot,Velocity Angle,9,1019132070,19132078,
72.2894,38.574,122.976,°,Spot,Velocity Angle,10,1019132070,19132079,
92.0177,81.4763,8.76465,°,Spot,Velocity Angle,11,1019132070,19132080,
113.494,116.841,37.0322,°,Spot,Velocity Angle,12,1019132070,19132081,
130.808,133.792,72.1373,°,Spot,Velocity Angle,13,1019132070,19132082,
131.731,137.749,84.509,°,Spot,Velocity Angle,14,1019132070,19132083,
113.565,149.784,72.1921,°,Spot,Velocity Angle,15,1019132070,19132084,
71.4869,122.125,38.2676,°,Spot,Velocity Angle,16,1019132070,19132085,
101.606,124.985,37.4151,°,Spot,Velocity Angle,17,1019132070,19132086,
153.223,115.067,81.17,°,Spot,Velocity Angle,18,1019132070,19132087,
135.896,128.913,107.454,°,Spot,Velocity Angle,19,1019132070,19132088,
118.453,118.688,137.452,°,Spot,Velocity Angle,20,1019132070,19132089,
73.8688,19.4572,100.587,°,Spot,Velocity Angle,21,1019132070,19132090,
47.1749,43.4946,83.8157,°,Spot,Velocity Angle,22,1019132070,19132091,
52.6593,38.8717,99.2645,°,Spot,Velocity Angle,23,1019132070,19132092,
117.94,90.326,152.066,°,Spot,Velocity Angle,24,1019132070,19132093,
80.2767,104.49,162.436,°,Spot,Velocity Angle,25,1019132070,19132094,
80.4068,107.082,160.268,°,Spot,Velocity Angle,26,1019132070,19132095,
126.348,95.7028,36.9353,°,Spot,Velocity Angle,27,1019132070,19132096,
110.79,128.319,134.412,°,Spot,Velocity Angle,28,1019132070,19132097,
71.7212,113.21,149.762,°,Spot,Velocity Angle,29,1019132070,19132098,
53.7837,79.6293,141.857,°,Spot,Velocity Angle,30,1019132070,19132099,
121.233,89.9609,31.2309,°,Spot,Velocity Angle,31,1019132070,19132100,
15.1032,75.1594,92.7306,°,Spot,Velocity Angle,32,1019132070,19132101,
83.5025,36.7007,54.0714,°,Spot,Velocity Angle,33,1019132070,19132102,
145.04,96.2393,55.7603,°,Spot,Velocity Angle,34,1019132070,19132103,
140.671,119.566,66.5554,°,Spot,Velocity Angle,35,1019132070,19132104,
79.1452,94.1471,168.366,°,Spot,Velocity Angle,36,1019132070,19132105,
98.6934,87.9667,171.076,°,Spot,Velocity Angle,37,1019132070,19132106,
77.779,94.2673,167.037,°,Spot,Velocity Angle,38,1019132070,19132107,
74.2299,104.5,158.319,°,Spot,Velocity Angle,39,1019132070,19132108,
136.006,104.923,49.8244,°,Spot,Velocity Angle,40,1019132070,19132109,
136.771,92.6728,46.8931,°,Spot,Velocity Angle,41,1019132070,19132110,
127.574,125.063,56.8994,°,Spot,Velocity Angle,42,1019132070,19132111,
49.4983,94.483,40.858,°,Spot,Velocity Angle,43,1019132070,19132112,
104.976,61.1385,33.1973,°,Spot,Velocity Angle,44,1019132070,19132113,
137.619,52.3459,73.4454,°,Spot,Velocity Angle,45,1019132070,19132114,
67.0184,156.993,91.0692,°,Spot,Velocity Angle,46,1019132070,19132115,
28.2628,116.942,97.918,°,Spot,Velocity Angle,47,1019132070,19132116,
32.3912,70.5475,114.81,°,Spot,Velocity Angle,48,1019132070,19132117,
100.182,136.548,48.3418,°,Spot,Velocity Angle,49,1019132070,19132118,
138.029,110.823,55.4925,°,Spot,Velocity Angle,50,1019132070,19132119,
159.982,69.9838,90.4218,°,Spot,Velocity Angle,51,1019132070,19132120,
67.0873,42.9931,124.046,°,Spot,Velocity Angle,52,1019132070,19132121,
34.8813,55.1216,89.901,°,Spot,Velocity Angle,53,1019132070,19132122,
95.2375,73.4624,17.3947,°,Spot,Velocity Angle,54,1019132070,19132123,
25.7724,66.501,99.9813,°,Spot,Velocity Angle,55,1019132070,19132124,
22.7822,67.224,89.6227,°,Spot,Velocity Angle,56,1019132070,19132125,
106.552,130.822,45.4829,°,Spot,Velocity Angle,57,1019132070,19132126,
107.949,147.91,64.3528,°,Spot,Velocity Angle,58,1019132070,19132127,
102.811,163.286,79.4387,°,Spot,Velocity Angle,59,1019132070,19132128,
86.1406,145.45,55.7259,°,Spot,Velocity Angle,60,1019132070,19132129,
62.2326,27.8936,87.5848,°,Spot,Velocity Angle,61,1019132070,19132130,
55.8012,40.9093,70.3701,°,Spot,Velocity Angle,62,1019132070,19132131,
104.125,135.756,49.1792,°,Spot,Velocity Angle,63,1019132070,19132132,
122.869,141.07,108.478,°,Spot,Velocity Angle,64,1019132070,19132133,
160.068,79.4873,106.743,°,Spot,Velocity Angle,65,1019132070,19132134,
114.942,154.222,96.1317,°,Spot,Velocity Angle,66,1019132070,19132135,
109.317,156.676,102.582,°,Spot,Velocity Angle,67,1019132070,19132136,
102.291,159.051,106.705,°,Spot,Velocity Angle,68,1019132070,19132137,
90.9165,138.369,131.625,°,Spot,Velocity Angle,69,1019132070,19132138,
87.7149,123.205,146.703,°,Spot,Velocity Angle,70,1019132070,19132139,
94.1298,68.3238,22.1077,°,Spot,Velocity Angle,71,1019132070,19132140,
92.4814,76.2662,13.967,°,Spot,Velocity Angle,72,1019132070,19132141,
89.9738,60.8082,29.1945,°,Spot,Velocity Angle,73,1019132070,19132142,
89.6332,41.2797,48.7254,°,Spot,Velocity Angle,74,1019132070,19132143,
90.9772,58.2268,31.7943,°,Spot,Velocity Angle,75,1019132070,19132144,
52.4239,74.0574,41.9799,°,Spot,Velocity Angle,76,1019132070,19132145,
76.0743,19.041,77.281,°,Spot,Velocity Angle,77,1019132070,19132146,
84.736,25.0883,114.456,°,Spot,Velocity Angle,78,1019132070,19132147,
81.623,164.629,102.801,°,Spot,Velocity Angle,79,1019132070,19132148,
