
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
394,,Spot,2,Image 1,1,1019132070,19132070,
398,,Spot,2,Image 1,2,1019132070,19132071,
388,,Spot,2,Image 1,3,1019132070,19132072,
406,,Spot,2,Image 1,4,1019132070,19132073,
384,,Spot,2,Image 1,5,1019132070,19132074,
396,,Spot,2,Image 1,6,1019132070,19132075,
392,,Spot,2,Image 1,7,1019132070,19132076,
366,,Spot,2,Image 1,8,1019132070,19132077,
380,,Spot,2,Image 1,9,1019132070,19132078,
374,,Spot,2,Image 1,10,1019132070,19132079,
362,,Spot,2,Image 1,11,1019132070,19132080,
432,,Spot,2,Image 1,12,1019132070,19132081,
354,,Spot,2,Image 1,13,1019132070,19132082,
386,,Spot,2,Image 1,14,1019132070,19132083,
382,,Spot,2,Image 1,15,1019132070,19132084,
366,,Spot,2,Image 1,16,1019132070,19132085,
394,,Spot,2,Image 1,17,1019132070,19132086,
372,,Spot,2,Image 1,18,1019132070,19132087,
356,,Spot,2,Image 1,19,1019132070,19132088,
388,,Spot,2,Image 1,20,1019132070,19132089,
368,,Spot,2,Image 1,21,1019132070,19132090,
364,,Spot,2,Image 1,22,1019132070,19132091,
410,,Spot,2,Image 1,23,1019132070,19132092,
380,,Spot,2,Image 1,24,1019132070,19132093,
396,,Spot,2,Image 1,25,1019132070,19132094,
390,,Spot,2,Image 1,26,1019132070,19132095,
394,,Spot,2,Image 1,27,1019132070,19132096,
402,,Spot,2,Image 1,28,1019132070,19132097,
388,,Spot,2,Image 1,29,1019132070,19132098,
384,,Spot,2,Image 1,30,1019132070,19132099,
388,,Spot,2,Image 1,31,1019132070,19132100,
396,,Spot,2,Image 1,32,1019132070,19132101,
392,,Spot,2,Image 1,33,1019132070,19132102,
414,,Spot,2,Image 1,34,1019132070,19132103,
388,,Spot,2,Image 1,35,1019132070,19132104,
382,,Spot,2,Image 1,36,1019132070,19132105,
386,,Spot,2,Image 1,37,1019132070,19132106,
378,,Spot,2,Image 1,38,1019132070,19132107,
386,,Spot,2,Image 1,39,1019132070,19132108,
398,,Spot,2,Image 1,40,1019132070,19132109,
402,,Spot,2,Image 1,41,1019132070,19132110,
392,,Spot,2,Image 1,42,1019132070,19132111,
370,,Spot,2,Image 1,43,1019132070,19132112,
372,,Spot,2,Image 1,44,1019132070,19132113,
390,,Spot,2,Image 1,45,1019132070,19132114,
418,,Spot,2,Image 1,46,1019132070,19132115,
382,,Spot,2,Image 1,47,1019132070,19132116,
