
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
380,,Spot,3,Image 1,1,1019132070,19132070,
384,,Spot,3,Image 1,2,1019132070,19132071,
352,,Spot,3,Image 1,3,1019132070,19132072,
356,,Spot,3,Image 1,4,1019132070,19132073,
358,,Spot,3,Image 1,5,1019132070,19132074,
398,,Spot,3,Image 1,6,1019132070,19132075,
362,,Spot,3,Image 1,7,1019132070,19132076,
370,,Spot,3,Image 1,8,1019132070,19132077,
378,,Spot,3,Image 1,9,1019132070,19132078,
360,,Spot,3,Image 1,10,1019132070,19132079,
368,,Spot,3,Image 1,11,1019132070,19132080,
358,,Spot,3,Image 1,12,1019132070,19132081,
352,,Spot,3,Image 1,13,1019132070,19132082,
360,,Spot,3,Image 1,14,1019132070,19132083,
344,,Spot,3,Image 1,15,1019132070,19132084,
344,,Spot,3,Image 1,16,1019132070,19132085,
356,,Spot,3,Image 1,17,1019132070,19132086,
342,,Spot,3,Image 1,18,1019132070,19132087,
338,,Spot,3,Image 1,19,1019132070,19132088,
322,,Spot,3,Image 1,20,1019132070,19132089,
338,,Spot,3,Image 1,21,1019132070,19132090,
340,,Spot,3,Image 1,22,1019132070,19132091,
344,,Spot,3,Image 1,23,1019132070,19132092,
352,,Spot,3,Image 1,24,1019132070,19132093,
362,,Spot,3,Image 1,25,1019132070,19132094,
352,,Spot,3,Image 1,26,1019132070,19132095,
388,,Spot,3,Image 1,27,1019132070,19132096,
404,,Spot,3,Image 1,28,1019132070,19132097,
390,,Spot,3,Image 1,29,1019132070,19132098,
380,,Spot,3,Image 1,30,1019132070,19132099,
382,,Spot,3,Image 1,31,1019132070,19132100,
378,,Spot,3,Image 1,32,1019132070,19132101,
362,,Spot,3,Image 1,33,1019132070,19132102,
404,,Spot,3,Image 1,34,1019132070,19132103,
382,,Spot,3,Image 1,35,1019132070,19132104,
422,,Spot,3,Image 1,36,1019132070,19132105,
396,,Spot,3,Image 1,37,1019132070,19132106,
392,,Spot,3,Image 1,38,1019132070,19132107,
386,,Spot,3,Image 1,39,1019132070,19132108,
358,,Spot,3,Image 1,40,1019132070,19132109,
362,,Spot,3,Image 1,41,1019132070,19132110,
400,,Spot,3,Image 1,42,1019132070,19132111,
366,,Spot,3,Image 1,43,1019132070,19132112,
336,,Spot,3,Image 1,44,1019132070,19132113,
416,,Spot,3,Image 1,45,1019132070,19132114,
358,,Spot,3,Image 1,46,1019132070,19132115,
370,,Spot,3,Image 1,47,1019132070,19132116,
348,,Spot,3,Image 1,48,1019132070,19132117,
334,,Spot,3,Image 1,49,1019132070,19132118,
356,,Spot,3,Image 1,50,1019132070,19132119,
370,,Spot,3,Image 1,51,1019132070,19132120,
366,,Spot,3,Image 1,52,1019132070,19132121,
378,,Spot,3,Image 1,53,1019132070,19132122,
358,,Spot,3,Image 1,54,1019132070,19132123,
348,,Spot,3,Image 1,55,1019132070,19132124,
342,,Spot,3,Image 1,56,1019132070,19132125,
350,,Spot,3,Image 1,57,1019132070,19132126,
356,,Spot,3,Image 1,58,1019132070,19132127,
382,,Spot,3,Image 1,59,1019132070,19132128,
374,,Spot,3,Image 1,60,1019132070,19132129,
370,,Spot,3,Image 1,61,1019132070,19132130,
346,,Spot,3,Image 1,62,1019132070,19132131,
344,,Spot,3,Image 1,63,1019132070,19132132,
362,,Spot,3,Image 1,64,1019132070,19132133,
368,,Spot,3,Image 1,65,1019132070,19132134,
366,,Spot,3,Image 1,66,1019132070,19132135,
382,,Spot,3,Image 1,67,1019132070,19132136,
344,,Spot,3,Image 1,68,1019132070,19132137,
338,,Spot,3,Image 1,69,1019132070,19132138,
392,,Spot,3,Image 1,70,1019132070,19132139,
352,,Spot,3,Image 1,71,1019132070,19132140,
360,,Spot,3,Image 1,72,1019132070,19132141,
360,,Spot,3,Image 1,73,1019132070,19132142,
346,,Spot,3,Image 1,74,1019132070,19132143,
368,,Spot,3,Image 1,75,1019132070,19132144,
356,,Spot,3,Image 1,76,1019132070,19132145,
338,,Spot,3,Image 1,77,1019132070,19132146,
344,,Spot,3,Image 1,78,1019132070,19132147,
352,,Spot,3,Image 1,79,1019132070,19132148,
336,,Spot,3,Image 1,80,1019132070,19132149,
362,,Spot,3,Image 1,81,1019132070,19132150,
360,,Spot,3,Image 1,82,1019132070,19132151,
390,,Spot,3,Image 1,83,1019132070,19132152,
386,,Spot,3,Image 1,84,1019132070,19132153,
422,,Spot,3,Image 1,85,1019132070,19132154,
372,,Spot,3,Image 1,86,1019132070,19132155,
390,,Spot,3,Image 1,87,1019132070,19132156,
408,,Spot,3,Image 1,88,1019132070,19132157,
368,,Spot,3,Image 1,89,1019132070,19132158,
