
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
36228,,Spot,2,Image 1,1,1019132070,19132070,
41744,,Spot,2,Image 1,2,1019132070,19132071,
40552,,Spot,2,Image 1,3,1019132070,19132072,
40492,,Spot,2,Image 1,4,1019132070,19132073,
33188,,Spot,2,Image 1,5,1019132070,19132074,
42734,,Spot,2,Image 1,6,1019132070,19132075,
29440,,Spot,2,Image 1,7,1019132070,19132076,
32606,,Spot,2,Image 1,8,1019132070,19132077,
41396,,Spot,2,Image 1,9,1019132070,19132078,
29744,,Spot,2,Image 1,10,1019132070,19132079,
38648,,Spot,2,Image 1,11,1019132070,19132080,
31606,,Spot,2,Image 1,12,1019132070,19132081,
41136,,Spot,2,Image 1,13,1019132070,19132082,
36192,,Spot,2,Image 1,14,1019132070,19132083,
40178,,Spot,2,Image 1,15,1019132070,19132084,
30404,,Spot,2,Image 1,16,1019132070,19132085,
41798,,Spot,2,Image 1,17,1019132070,19132086,
38306,,Spot,2,Image 1,18,1019132070,19132087,
31502,,Spot,2,Image 1,19,1019132070,19132088,
42660,,Spot,2,Image 1,20,1019132070,19132089,
39196,,Spot,2,Image 1,21,1019132070,19132090,
32800,,Spot,2,Image 1,22,1019132070,19132091,
43574,,Spot,2,Image 1,23,1019132070,19132092,
30278,,Spot,2,Image 1,24,1019132070,19132093,
44194,,Spot,2,Image 1,25,1019132070,19132094,
43784,,Spot,2,Image 1,26,1019132070,19132095,
38330,,Spot,2,Image 1,27,1019132070,19132096,
32786,,Spot,2,Image 1,28,1019132070,19132097,
34688,,Spot,2,Image 1,29,1019132070,19132098,
32030,,Spot,2,Image 1,30,1019132070,19132099,
29558,,Spot,2,Image 1,31,1019132070,19132100,
42266,,Spot,2,Image 1,32,1019132070,19132101,
35224,,Spot,2,Image 1,33,1019132070,19132102,
42258,,Spot,2,Image 1,34,1019132070,19132103,
40332,,Spot,2,Image 1,35,1019132070,19132104,
44926,,Spot,2,Image 1,36,1019132070,19132105,
37804,,Spot,2,Image 1,37,1019132070,19132106,
44450,,Spot,2,Image 1,38,1019132070,19132107,
36472,,Spot,2,Image 1,39,1019132070,19132108,
43268,,Spot,2,Image 1,40,1019132070,19132109,
39134,,Spot,2,Image 1,41,1019132070,19132110,
44450,,Spot,2,Image 1,42,1019132070,19132111,
30086,,Spot,2,Image 1,43,1019132070,19132112,
36298,,Spot,2,Image 1,44,1019132070,19132113,
44982,,Spot,2,Image 1,45,1019132070,19132114,
30614,,Spot,2,Image 1,46,1019132070,19132115,
44430,,Spot,2,Image 1,47,1019132070,19132116,
42380,,Spot,2,Image 1,48,1019132070,19132117,
41594,,Spot,2,Image 1,49,1019132070,19132118,
38844,,Spot,2,Image 1,50,1019132070,19132119,
39576,,Spot,2,Image 1,51,1019132070,19132120,
37240,,Spot,2,Image 1,52,1019132070,19132121,
33128,,Spot,2,Image 1,53,1019132070,19132122,
38338,,Spot,2,Image 1,54,1019132070,19132123,
40308,,Spot,2,Image 1,55,1019132070,19132124,
37806,,Spot,2,Image 1,56,1019132070,19132125,
40548,,Spot,2,Image 1,57,1019132070,19132126,
32604,,Spot,2,Image 1,58,1019132070,19132127,
43104,,Spot,2,Image 1,59,1019132070,19132128,
43952,,Spot,2,Image 1,60,1019132070,19132129,
43376,,Spot,2,Image 1,61,1019132070,19132130,
45442,,Spot,2,Image 1,62,1019132070,19132131,
44780,,Spot,2,Image 1,63,1019132070,19132132,
44414,,Spot,2,Image 1,64,1019132070,19132133,
39476,,Spot,2,Image 1,65,1019132070,19132134,
40852,,Spot,2,Image 1,66,1019132070,19132135,
39456,,Spot,2,Image 1,67,1019132070,19132136,
35856,,Spot,2,Image 1,68,1019132070,19132137,
40196,,Spot,2,Image 1,69,1019132070,19132138,
44710,,Spot,2,Image 1,70,1019132070,19132139,
43444,,Spot,2,Image 1,71,1019132070,19132140,
36680,,Spot,2,Image 1,72,1019132070,19132141,
38156,,Spot,2,Image 1,73,1019132070,19132142,
39898,,Spot,2,Image 1,74,1019132070,19132143,
33706,,Spot,2,Image 1,75,1019132070,19132144,
34118,,Spot,2,Image 1,76,1019132070,19132145,
39494,,Spot,2,Image 1,77,1019132070,19132146,
29918,,Spot,2,Image 1,78,1019132070,19132147,
28164,,Spot,2,Image 1,79,1019132070,19132148,
42556,,Spot,2,Image 1,80,1019132070,19132149,
39232,,Spot,2,Image 1,81,1019132070,19132150,
39660,,Spot,2,Image 1,82,1019132070,19132151,
35090,,Spot,2,Image 1,83,1019132070,19132152,
39438,,Spot,2,Image 1,84,1019132070,19132153,
43742,,Spot,2,Image 1,85,1019132070,19132154,
40296,,Spot,2,Image 1,86,1019132070,19132155,
41504,,Spot,2,Image 1,87,1019132070,19132156,
31412,,Spot,2,Image 1,88,1019132070,19132157,
40546,,Spot,2,Image 1,89,1019132070,19132158,
43972,,Spot,2,Image 1,90,1019132070,19132159,
41162,,Spot,2,Image 1,91,1019132070,19132160,
41048,,Spot,2,Image 1,92,1019132070,19132161,
30364,,Spot,2,Image 1,93,1019132070,19132162,
32460,,Spot,2,Image 1,94,1019132070,19132163,
36810,,Spot,2,Image 1,95,1019132070,19132164,
29580,,Spot,2,Image 1,96,1019132070,19132165,
33186,,Spot,2,Image 1,97,1019132070,19132166,
31814,,Spot,2,Image 1,98,1019132070,19132167,
29972,,Spot,2,Image 1,99,1019132070,19132168,
28692,,Spot,2,Image 1,100,1019132070,19132169,
30812,,Spot,2,Image 1,101,1019132070,19132170,
42842,,Spot,2,Image 1,102,1019132070,19132171,
43726,,Spot,2,Image 1,103,1019132070,19132172,
44190,,Spot,2,Image 1,104,1019132070,19132173,
41664,,Spot,2,Image 1,105,1019132070,19132174,
33984,,Spot,2,Image 1,106,1019132070,19132175,
38564,,Spot,2,Image 1,107,1019132070,19132176,
46482,,Spot,2,Image 1,108,1019132070,19132177,
36034,,Spot,2,Image 1,109,1019132070,19132178,
29086,,Spot,2,Image 1,110,1019132070,19132179,
31148,,Spot,2,Image 1,111,1019132070,19132180,
31784,,Spot,2,Image 1,112,1019132070,19132181,
31278,,Spot,2,Image 1,113,1019132070,19132182,
31594,,Spot,2,Image 1,114,1019132070,19132183,
39966,,Spot,2,Image 1,115,1019132070,19132184,
45876,,Spot,2,Image 1,116,1019132070,19132185,
37498,,Spot,2,Image 1,117,1019132070,19132186,
36148,,Spot,2,Image 1,118,1019132070,19132187,
47252,,Spot,2,Image 1,119,1019132070,19132188,
45184,,Spot,2,Image 1,120,1019132070,19132189,
47582,,Spot,2,Image 1,121,1019132070,19132190,
43572,,Spot,2,Image 1,122,1019132070,19132191,
33174,,Spot,2,Image 1,123,1019132070,19132192,
31038,,Spot,2,Image 1,124,1019132070,19132193,
36316,,Spot,2,Image 1,125,1019132070,19132194,
31412,,Spot,2,Image 1,126,1019132070,19132195,
31546,,Spot,2,Image 1,127,1019132070,19132196,
33218,,Spot,2,Image 1,128,1019132070,19132197,
33788,,Spot,2,Image 1,129,1019132070,19132198,
32460,,Spot,2,Image 1,130,1019132070,19132199,
32400,,Spot,2,Image 1,131,1019132070,19132200,
31990,,Spot,2,Image 1,132,1019132070,19132201,
33038,,Spot,2,Image 1,133,1019132070,19132202,
32298,,Spot,2,Image 1,134,1019132070,19132203,
31428,,Spot,2,Image 1,135,1019132070,19132204,
32218,,Spot,2,Image 1,136,1019132070,19132205,
32708,,Spot,2,Image 1,137,1019132070,19132206,
29872,,Spot,2,Image 1,138,1019132070,19132207,
35392,,Spot,2,Image 1,139,1019132070,19132208,
47622,,Spot,2,Image 1,140,1019132070,19132209,
47412,,Spot,2,Image 1,141,1019132070,19132210,
36638,,Spot,2,Image 1,142,1019132070,19132211,
48098,,Spot,2,Image 1,143,1019132070,19132212,
40358,,Spot,2,Image 1,144,1019132070,19132213,
47206,,Spot,2,Image 1,145,1019132070,19132214,
43968,,Spot,2,Image 1,146,1019132070,19132215,
44902,,Spot,2,Image 1,147,1019132070,19132216,
36200,,Spot,2,Image 1,148,1019132070,19132217,
47916,,Spot,2,Image 1,149,1019132070,19132218,
34812,,Spot,2,Image 1,150,1019132070,19132219,
39590,,Spot,2,Image 1,151,1019132070,19132220,
41060,,Spot,2,Image 1,152,1019132070,19132221,
43620,,Spot,2,Image 1,153,1019132070,19132222,
38580,,Spot,2,Image 1,154,1019132070,19132223,
43916,,Spot,2,Image 1,155,1019132070,19132224,
42248,,Spot,2,Image 1,156,1019132070,19132225,
34886,,Spot,2,Image 1,157,1019132070,19132226,
45970,,Spot,2,Image 1,158,1019132070,19132227,
46340,,Spot,2,Image 1,159,1019132070,19132228,
35480,,Spot,2,Image 1,160,1019132070,19132229,
40682,,Spot,2,Image 1,168,1019132070,19132230,
43014,,Spot,2,Image 1,169,1019132070,19132231,
31088,,Spot,2,Image 1,170,1019132070,19132232,
44152,,Spot,2,Image 1,171,1019132070,19132233,
34146,,Spot,2,Image 1,172,1019132070,19132234,
30898,,Spot,2,Image 1,173,1019132070,19132235,
31708,,Spot,2,Image 1,174,1019132070,19132236,
34198,,Spot,2,Image 1,175,1019132070,19132237,
35516,,Spot,2,Image 1,176,1019132070,19132238,
37912,,Spot,2,Image 1,177,1019132070,19132239,
36264,,Spot,2,Image 1,178,1019132070,19132240,
34814,,Spot,2,Image 1,179,1019132070,19132241,
33326,,Spot,2,Image 1,180,1019132070,19132242,
37754,,Spot,2,Image 1,181,1019132070,19132243,
40728,,Spot,2,Image 1,182,1019132070,19132244,
36230,,Spot,2,Image 1,183,1019132070,19132245,
36198,,Spot,2,Image 1,184,1019132070,19132246,
40586,,Spot,2,Image 1,185,1019132070,19132247,
42500,,Spot,2,Image 1,186,1019132070,19132248,
38500,,Spot,2,Image 1,187,1019132070,19132249,
37374,,Spot,2,Image 1,188,1019132070,19132250,
40242,,Spot,2,Image 1,189,1019132070,19132251,
32022,,Spot,2,Image 1,190,1019132070,19132252,
36588,,Spot,2,Image 1,191,1019132070,19132253,
