
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
31038,,Spot,3,Image 1,1,1019132070,19132070,
38892,,Spot,3,Image 1,2,1019132070,19132071,
36218,,Spot,3,Image 1,3,1019132070,19132072,
36792,,Spot,3,Image 1,4,1019132070,19132073,
30430,,Spot,3,Image 1,5,1019132070,19132074,
40188,,Spot,3,Image 1,6,1019132070,19132075,
27730,,Spot,3,Image 1,7,1019132070,19132076,
32174,,Spot,3,Image 1,8,1019132070,19132077,
39280,,Spot,3,Image 1,9,1019132070,19132078,
28656,,Spot,3,Image 1,10,1019132070,19132079,
38368,,Spot,3,Image 1,11,1019132070,19132080,
29602,,Spot,3,Image 1,12,1019132070,19132081,
39288,,Spot,3,Image 1,13,1019132070,19132082,
33426,,Spot,3,Image 1,14,1019132070,19132083,
35432,,Spot,3,Image 1,15,1019132070,19132084,
27692,,Spot,3,Image 1,16,1019132070,19132085,
38400,,Spot,3,Image 1,17,1019132070,19132086,
34136,,Spot,3,Image 1,18,1019132070,19132087,
28152,,Spot,3,Image 1,19,1019132070,19132088,
37020,,Spot,3,Image 1,20,1019132070,19132089,
33954,,Spot,3,Image 1,21,1019132070,19132090,
29634,,Spot,3,Image 1,22,1019132070,19132091,
38568,,Spot,3,Image 1,23,1019132070,19132092,
27456,,Spot,3,Image 1,24,1019132070,19132093,
40814,,Spot,3,Image 1,25,1019132070,19132094,
40844,,Spot,3,Image 1,26,1019132070,19132095,
35940,,Spot,3,Image 1,27,1019132070,19132096,
30970,,Spot,3,Image 1,28,1019132070,19132097,
34060,,Spot,3,Image 1,29,1019132070,19132098,
29174,,Spot,3,Image 1,30,1019132070,19132099,
27290,,Spot,3,Image 1,31,1019132070,19132100,
39566,,Spot,3,Image 1,32,1019132070,19132101,
31822,,Spot,3,Image 1,33,1019132070,19132102,
39422,,Spot,3,Image 1,34,1019132070,19132103,
37912,,Spot,3,Image 1,35,1019132070,19132104,
42594,,Spot,3,Image 1,36,1019132070,19132105,
36842,,Spot,3,Image 1,37,1019132070,19132106,
43120,,Spot,3,Image 1,38,1019132070,19132107,
33550,,Spot,3,Image 1,39,1019132070,19132108,
38714,,Spot,3,Image 1,40,1019132070,19132109,
34364,,Spot,3,Image 1,41,1019132070,19132110,
40966,,Spot,3,Image 1,42,1019132070,19132111,
26986,,Spot,3,Image 1,43,1019132070,19132112,
32430,,Spot,3,Image 1,44,1019132070,19132113,
40864,,Spot,3,Image 1,45,1019132070,19132114,
27132,,Spot,3,Image 1,46,1019132070,19132115,
40706,,Spot,3,Image 1,47,1019132070,19132116,
39286,,Spot,3,Image 1,48,1019132070,19132117,
36574,,Spot,3,Image 1,49,1019132070,19132118,
35972,,Spot,3,Image 1,50,1019132070,19132119,
37338,,Spot,3,Image 1,51,1019132070,19132120,
32896,,Spot,3,Image 1,52,1019132070,19132121,
29526,,Spot,3,Image 1,53,1019132070,19132122,
33786,,Spot,3,Image 1,54,1019132070,19132123,
36136,,Spot,3,Image 1,55,1019132070,19132124,
33022,,Spot,3,Image 1,56,1019132070,19132125,
37026,,Spot,3,Image 1,57,1019132070,19132126,
30408,,Spot,3,Image 1,58,1019132070,19132127,
40206,,Spot,3,Image 1,59,1019132070,19132128,
40924,,Spot,3,Image 1,60,1019132070,19132129,
40526,,Spot,3,Image 1,61,1019132070,19132130,
39822,,Spot,3,Image 1,62,1019132070,19132131,
39262,,Spot,3,Image 1,63,1019132070,19132132,
41162,,Spot,3,Image 1,64,1019132070,19132133,
37348,,Spot,3,Image 1,65,1019132070,19132134,
39022,,Spot,3,Image 1,66,1019132070,19132135,
38066,,Spot,3,Image 1,67,1019132070,19132136,
32534,,Spot,3,Image 1,68,1019132070,19132137,
36514,,Spot,3,Image 1,69,1019132070,19132138,
