
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
47.1013,µm,Spot,Distance from Origin,1,1019132070,19132070,
45.3323,µm,Spot,Distance from Origin,2,1019132070,19132071,
46.6964,µm,Spot,Distance from Origin,3,1019132070,19132072,
46.3637,µm,Spot,Distance from Origin,4,1019132070,19132073,
45.2291,µm,Spot,Distance from Origin,5,1019132070,19132074,
45.5823,µm,Spot,Distance from Origin,6,1019132070,19132075,
45.1277,µm,Spot,Distance from Origin,7,1019132070,19132076,
44.2023,µm,Spot,Distance from Origin,8,1019132070,19132077,
43.8841,µm,Spot,Distance from Origin,9,1019132070,19132078,
44.2358,µm,Spot,Distance from Origin,10,1019132070,19132079,
44.2865,µm,Spot,Distance from Origin,11,1019132070,19132080,
44.7641,µm,Spot,Distance from Origin,12,1019132070,19132081,
44.003,µm,Spot,Distance from Origin,13,1019132070,19132082,
43.4586,µm,Spot,Distance from Origin,14,1019132070,19132083,
42.4366,µm,Spot,Distance from Origin,15,1019132070,19132084,
42.5612,µm,Spot,Distance from Origin,16,1019132070,19132085,
42.745,µm,Spot,Distance from Origin,17,1019132070,19132086,
42.4984,µm,Spot,Distance from Origin,18,1019132070,19132087,
41.9647,µm,Spot,Distance from Origin,19,1019132070,19132088,
41.2601,µm,Spot,Distance from Origin,20,1019132070,19132089,
41.2075,µm,Spot,Distance from Origin,21,1019132070,19132090,
42.2165,µm,Spot,Distance from Origin,22,1019132070,19132091,
44.7811,µm,Spot,Distance from Origin,23,1019132070,19132092,
44.3618,µm,Spot,Distance from Origin,24,1019132070,19132093,
43.941,µm,Spot,Distance from Origin,25,1019132070,19132094,
42.8242,µm,Spot,Distance from Origin,26,1019132070,19132095,
42.9325,µm,Spot,Distance from Origin,27,1019132070,19132096,
42.7757,µm,Spot,Distance from Origin,28,1019132070,19132097,
41.5396,µm,Spot,Distance from Origin,29,1019132070,19132098,
41.9898,µm,Spot,Distance from Origin,30,1019132070,19132099,
41.6183,µm,Spot,Distance from Origin,31,1019132070,19132100,
42.0648,µm,Spot,Distance from Origin,32,1019132070,19132101,
42.4886,µm,Spot,Distance from Origin,33,1019132070,19132102,
42.4561,µm,Spot,Distance from Origin,34,1019132070,19132103,
41.7062,µm,Spot,Distance from Origin,35,1019132070,19132104,
41.5877,µm,Spot,Distance from Origin,36,1019132070,19132105,
41.1854,µm,Spot,Distance from Origin,37,1019132070,19132106,
40.5271,µm,Spot,Distance from Origin,38,1019132070,19132107,
39.6674,µm,Spot,Distance from Origin,39,1019132070,19132108,
38.7068,µm,Spot,Distance from Origin,40,1019132070,19132109,
38.7873,µm,Spot,Distance from Origin,41,1019132070,19132110,
38.0728,µm,Spot,Distance from Origin,42,1019132070,19132111,
38.2268,µm,Spot,Distance from Origin,43,1019132070,19132112,
38.7619,µm,Spot,Distance from Origin,44,1019132070,19132113,
38.6979,µm,Spot,Distance from Origin,45,1019132070,19132114,
38.9133,µm,Spot,Distance from Origin,46,1019132070,19132115,
38.3382,µm,Spot,Distance from Origin,47,1019132070,19132116,
39.323,µm,Spot,Distance from Origin,48,1019132070,19132117,
39.5046,µm,Spot,Distance from Origin,49,1019132070,19132118,
39.1435,µm,Spot,Distance from Origin,50,1019132070,19132119,
38.4975,µm,Spot,Distance from Origin,51,1019132070,19132120,
38.5365,µm,Spot,Distance from Origin,52,1019132070,19132121,
39.0385,µm,Spot,Distance from Origin,53,1019132070,19132122,
39.3073,µm,Spot,Distance from Origin,54,1019132070,19132123,
39.4039,µm,Spot,Distance from Origin,55,1019132070,19132124,
40.0146,µm,Spot,Distance from Origin,56,1019132070,19132125,
40.1289,µm,Spot,Distance from Origin,57,1019132070,19132126,
39.5774,µm,Spot,Distance from Origin,58,1019132070,19132127,
38.6322,µm,Spot,Distance from Origin,59,1019132070,19132128,
37.1155,µm,Spot,Distance from Origin,60,1019132070,19132129,
38.472,µm,Spot,Distance from Origin,61,1019132070,19132130,
39.0063,µm,Spot,Distance from Origin,62,1019132070,19132131,
39.906,µm,Spot,Distance from Origin,63,1019132070,19132132,
38.7984,µm,Spot,Distance from Origin,64,1019132070,19132133,
37.8333,µm,Spot,Distance from Origin,65,1019132070,19132134,
38.435,µm,Spot,Distance from Origin,66,1019132070,19132135,
35.8736,µm,Spot,Distance from Origin,67,1019132070,19132136,
32.3802,µm,Spot,Distance from Origin,68,1019132070,19132137,
29.9051,µm,Spot,Distance from Origin,69,1019132070,19132138,
27.2942,µm,Spot,Distance from Origin,70,1019132070,19132139,
27.5996,µm,Spot,Distance from Origin,71,1019132070,19132140,
28.0744,µm,Spot,Distance from Origin,72,1019132070,19132141,
28.5946,µm,Spot,Distance from Origin,73,1019132070,19132142,
29.6751,µm,Spot,Distance from Origin,74,1019132070,19132143,
31.3963,µm,Spot,Distance from Origin,75,1019132070,19132144,
31.185,µm,Spot,Distance from Origin,76,1019132070,19132145,
32.5239,µm,Spot,Distance from Origin,77,1019132070,19132146,
32.995,µm,Spot,Distance from Origin,78,1019132070,19132147,
33.1398,µm,Spot,Distance from Origin,79,1019132070,19132148,
32.2412,µm,Spot,Distance from Origin,80,1019132070,19132149,
33.5217,µm,Spot,Distance from Origin,81,1019132070,19132150,
33.4918,µm,Spot,Distance from Origin,82,1019132070,19132151,
33.7555,µm,Spot,Distance from Origin,83,1019132070,19132152,
34.8779,µm,Spot,Distance from Origin,84,1019132070,19132153,
35.2777,µm,Spot,Distance from Origin,85,1019132070,19132154,
35.8106,µm,Spot,Distance from Origin,86,1019132070,19132155,
36.5795,µm,Spot,Distance from Origin,87,1019132070,19132156,
37.1594,µm,Spot,Distance from Origin,88,1019132070,19132157,
38.8612,µm,Spot,Distance from Origin,89,1019132070,19132158,
39.4655,µm,Spot,Distance from Origin,90,1019132070,19132159,
38.5422,µm,Spot,Distance from Origin,91,1019132070,19132160,
37.8562,µm,Spot,Distance from Origin,92,1019132070,19132161,
39.4175,µm,Spot,Distance from Origin,93,1019132070,19132162,
39.5245,µm,Spot,Distance from Origin,94,1019132070,19132163,
39.4523,µm,Spot,Distance from Origin,95,1019132070,19132164,
40.6943,µm,Spot,Distance from Origin,96,1019132070,19132165,
41.834,µm,Spot,Distance from Origin,97,1019132070,19132166,
40.6591,µm,Spot,Distance from Origin,98,1019132070,19132167,
41.8705,µm,Spot,Distance from Origin,99,1019132070,19132168,
41.146,µm,Spot,Distance from Origin,100,1019132070,19132169,
40.8915,µm,Spot,Distance from Origin,101,1019132070,19132170,
40.299,µm,Spot,Distance from Origin,102,1019132070,19132171,
43.7214,µm,Spot,Distance from Origin,103,1019132070,19132172,
42.2573,µm,Spot,Distance from Origin,104,1019132070,19132173,
39.3086,µm,Spot,Distance from Origin,105,1019132070,19132174,
40.623,µm,Spot,Distance from Origin,106,1019132070,19132175,
41.1889,µm,Spot,Distance from Origin,107,1019132070,19132176,
40.6275,µm,Spot,Distance from Origin,108,1019132070,19132177,
39.4184,µm,Spot,Distance from Origin,109,1019132070,19132178,
