
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
338,,Spot,2,Image 1,1,1019132070,19132070,
329.976,,Spot,2,Image 1,2,1019132070,19132071,
328.044,,Spot,2,Image 1,3,1019132070,19132072,
327.024,,Spot,2,Image 1,4,1019132070,19132073,
327.96,,Spot,2,Image 1,5,1019132070,19132074,
328,,Spot,2,Image 1,6,1019132070,19132075,
314,,Spot,2,Image 1,7,1019132070,19132076,
314.976,,Spot,2,Image 1,8,1019132070,19132077,
327.984,,Spot,2,Image 1,9,1019132070,19132078,
312,,Spot,2,Image 1,10,1019132070,19132079,
310,,Spot,2,Image 1,11,1019132070,19132080,
321.04,,Spot,2,Image 1,12,1019132070,19132081,
314.048,,Spot,2,Image 1,13,1019132070,19132082,
325.984,,Spot,2,Image 1,14,1019132070,19132083,
322.04,,Spot,2,Image 1,15,1019132070,19132084,
324.04,,Spot,2,Image 1,16,1019132070,19132085,
319.984,,Spot,2,Image 1,17,1019132070,19132086,
310.976,,Spot,2,Image 1,18,1019132070,19132087,
313.988,,Spot,2,Image 1,19,1019132070,19132088,
311.924,,Spot,2,Image 1,20,1019132070,19132089,
321.98,,Spot,2,Image 1,21,1019132070,19132090,
314.028,,Spot,2,Image 1,22,1019132070,19132091,
330.05,,Spot,2,Image 1,23,1019132070,19132092,
325.982,,Spot,2,Image 1,24,1019132070,19132093,
326.048,,Spot,2,Image 1,25,1019132070,19132094,
326.992,,Spot,2,Image 1,26,1019132070,19132095,
342.048,,Spot,2,Image 1,27,1019132070,19132096,
335.008,,Spot,2,Image 1,28,1019132070,19132097,
318,,Spot,2,Image 1,29,1019132070,19132098,
328.016,,Spot,2,Image 1,30,1019132070,19132099,
331.988,,Spot,2,Image 1,31,1019132070,19132100,
338.024,,Spot,2,Image 1,32,1019132070,19132101,
339.01,,Spot,2,Image 1,33,1019132070,19132102,
341.9,,Spot,2,Image 1,34,1019132070,19132103,
334.08,,Spot,2,Image 1,35,1019132070,19132104,
330.056,,Spot,2,Image 1,36,1019132070,19132105,
318.014,,Spot,2,Image 1,37,1019132070,19132106,
322.04,,Spot,2,Image 1,38,1019132070,19132107,
335.976,,Spot,2,Image 1,39,1019132070,19132108,
326.05,,Spot,2,Image 1,40,1019132070,19132109,
340.008,,Spot,2,Image 1,41,1019132070,19132110,
330.052,,Spot,2,Image 1,42,1019132070,19132111,
