
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
242,,Spot,1,Image 1,1,1019132070,19132070,
256,,Spot,1,Image 1,2,1019132070,19132071,
252,,Spot,1,Image 1,3,1019132070,19132072,
264,,Spot,1,Image 1,4,1019132070,19132073,
272,,Spot,1,Image 1,5,1019132070,19132074,
292,,Spot,1,Image 1,6,1019132070,19132075,
226,,Spot,1,Image 1,7,1019132070,19132076,
284,,Spot,1,Image 1,8,1019132070,19132077,
284,,Spot,1,Image 1,9,1019132070,19132078,
262,,Spot,1,Image 1,10,1019132070,19132079,
290,,Spot,1,Image 1,11,1019132070,19132080,
274,,Spot,1,Image 1,12,1019132070,19132081,
260,,Spot,1,Image 1,13,1019132070,19132082,
304,,Spot,1,Image 1,14,1019132070,19132083,
284,,Spot,1,Image 1,15,1019132070,19132084,
278,,Spot,1,Image 1,16,1019132070,19132085,
262,,Spot,1,Image 1,17,1019132070,19132086,
254,,Spot,1,Image 1,18,1019132070,19132087,
234,,Spot,1,Image 1,19,1019132070,19132088,
222,,Spot,1,Image 1,20,1019132070,19132089,
236,,Spot,1,Image 1,21,1019132070,19132090,
242,,Spot,1,Image 1,22,1019132070,19132091,
318,,Spot,1,Image 1,23,1019132070,19132092,
280,,Spot,1,Image 1,24,1019132070,19132093,
290,,Spot,1,Image 1,25,1019132070,19132094,
284,,Spot,1,Image 1,26,1019132070,19132095,
312,,Spot,1,Image 1,27,1019132070,19132096,
296,,Spot,1,Image 1,28,1019132070,19132097,
294,,Spot,1,Image 1,29,1019132070,19132098,
286,,Spot,1,Image 1,30,1019132070,19132099,
304,,Spot,1,Image 1,31,1019132070,19132100,
284,,Spot,1,Image 1,32,1019132070,19132101,
290,,Spot,1,Image 1,33,1019132070,19132102,
324,,Spot,1,Image 1,34,1019132070,19132103,
306,,Spot,1,Image 1,35,1019132070,19132104,
320,,Spot,1,Image 1,36,1019132070,19132105,
288,,Spot,1,Image 1,37,1019132070,19132106,
308,,Spot,1,Image 1,38,1019132070,19132107,
320,,Spot,1,Image 1,39,1019132070,19132108,
290,,Spot,1,Image 1,40,1019132070,19132109,
300,,Spot,1,Image 1,41,1019132070,19132110,
248,,Spot,1,Image 1,42,1019132070,19132111,
268,,Spot,1,Image 1,43,1019132070,19132112,
244,,Spot,1,Image 1,44,1019132070,19132113,
266,,Spot,1,Image 1,45,1019132070,19132114,
298,,Spot,1,Image 1,46,1019132070,19132115,
274,,Spot,1,Image 1,47,1019132070,19132116,
246,,Spot,1,Image 1,48,1019132070,19132117,
280,,Spot,1,Image 1,49,1019132070,19132118,
260,,Spot,1,Image 1,50,1019132070,19132119,
244,,Spot,1,Image 1,51,1019132070,19132120,
276,,Spot,1,Image 1,52,1019132070,19132121,
288,,Spot,1,Image 1,53,1019132070,19132122,
310,,Spot,1,Image 1,54,1019132070,19132123,
276,,Spot,1,Image 1,55,1019132070,19132124,
296,,Spot,1,Image 1,56,1019132070,19132125,
312,,Spot,1,Image 1,57,1019132070,19132126,
250,,Spot,1,Image 1,58,1019132070,19132127,
222,,Spot,1,Image 1,59,1019132070,19132128,
244,,Spot,1,Image 1,60,1019132070,19132129,
248,,Spot,1,Image 1,61,1019132070,19132130,
280,,Spot,1,Image 1,62,1019132070,19132131,
286,,Spot,1,Image 1,63,1019132070,19132132,
220,,Spot,1,Image 1,64,1019132070,19132133,
224,,Spot,1,Image 1,65,1019132070,19132134,
