
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,TrackID,ID,
12.4331,µm,Spot,255,1000000372,432,
4.59864,µm,Spot,255,1000000371,433,
4.59864,µm,Spot,255,1000000401,434,
4.10523,µm,Spot,256,1000000371,435,
4.10523,µm,Spot,256,1000000401,436,
3.76422,µm,Spot,257,1000000371,437,
3.76422,µm,Spot,257,1000000401,438,
3.61224,µm,Spot,258,1000000371,439,
3.61224,µm,Spot,258,1000000401,440,
3.94585,µm,Spot,259,1000000371,441,
3.94585,µm,Spot,259,1000000401,442,
3.02394,µm,Spot,260,1000000371,443,
3.02394,µm,Spot,260,1000000401,444,
3.09666,µm,Spot,261,1000000371,445,
3.09666,µm,Spot,261,1000000401,446,
2.84154,µm,Spot,262,1000000371,447,
2.84154,µm,Spot,262,1000000401,448,
3.96592,µm,Spot,263,1000000371,449,
3.96592,µm,Spot,263,1000000401,450,
3.93326,µm,Spot,264,1000000371,451,
3.93326,µm,Spot,264,1000000401,452,
3.83724,µm,Spot,265,1000000401,453,
3.83724,µm,Spot,265,1000000371,454,
14.2738,µm,Spot,355,1000000456,468,
14.2738,µm,Spot,355,1000000469,469,
13.6308,µm,Spot,356,1000000456,470,
13.6308,µm,Spot,356,1000000469,471,
14.3816,µm,Spot,357,1000000456,472,
14.3816,µm,Spot,357,1000000469,473,
15.2785,µm,Spot,358,1000000456,474,
15.2785,µm,Spot,358,1000000469,475,
15.0366,µm,Spot,359,1000000456,476,
15.0366,µm,Spot,359,1000000469,477,
14.6399,µm,Spot,360,1000000456,478,
14.6399,µm,Spot,360,1000000469,479,
15.3557,µm,Spot,361,1000000456,480,
15.3557,µm,Spot,361,1000000469,481,
13.8081,µm,Spot,362,1000000456,482,
13.8081,µm,Spot,362,1000000469,483,
9.71813,µm,Spot,370,1000000469,491,
9.71813,µm,Spot,370,1000000496,496,
9.86872,µm,Spot,371,1000000469,497,
9.86872,µm,Spot,371,1000000496,498,
