
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
8.59971,,Spot,3,Image 1,28,1000000051,51,
8.57835,,Spot,3,Image 1,29,1000000051,52,
8.81923,,Spot,3,Image 1,30,1000000051,53,
10.0077,,Spot,3,Image 1,31,1000000051,54,
9.83534,,Spot,3,Image 1,32,1000000051,55,
10.5751,,Spot,3,Image 1,33,1000000051,56,
10.4374,,Spot,3,Image 1,34,1000000051,57,
10.9842,,Spot,3,Image 1,35,1000000051,58,
11.5406,,Spot,3,Image 1,36,1000000051,59,
11.5209,,Spot,3,Image 1,37,1000000051,60,
12.0018,,Spot,3,Image 1,38,1000000051,61,
10.9163,,Spot,3,Image 1,39,1000000051,62,
10.514,,Spot,3,Image 1,40,1000000051,63,
10.7217,,Spot,3,Image 1,41,1000000051,64,
11.8073,,Spot,3,Image 1,42,1000000051,65,
11.2421,,Spot,3,Image 1,43,1000000051,66,
11.3953,,Spot,3,Image 1,44,1000000051,67,
11.9248,,Spot,3,Image 1,45,1000000051,68,
12.1503,,Spot,3,Image 1,46,1000000051,69,
12.5341,,Spot,3,Image 1,47,1000000051,70,
11.0239,,Spot,3,Image 1,48,1000000051,71,
10.8691,,Spot,3,Image 1,49,1000000051,72,
11.3405,,Spot,3,Image 1,50,1000000051,73,
10.8646,,Spot,3,Image 1,51,1000000051,74,
11.1818,,Spot,3,Image 1,52,1000000051,75,
11.6321,,Spot,3,Image 1,53,1000000051,76,
12.3595,,Spot,3,Image 1,54,1000000051,77,
9.02867,,Spot,3,Image 1,54,1000000094,94,
8.86018,,Spot,3,Image 1,55,1000000094,95,
11.7662,,Spot,3,Image 1,55,1000000051,181,
8.95577,,Spot,3,Image 1,56,1000000094,182,
11.6349,,Spot,3,Image 1,56,1000000051,183,
9.55608,,Spot,3,Image 1,57,1000000094,184,
11.6736,,Spot,3,Image 1,57,1000000051,185,
10.8614,,Spot,3,Image 1,58,1000000094,186,
12.5817,,Spot,3,Image 1,58,1000000051,187,
11.478,,Spot,3,Image 1,59,1000000094,188,
12.7817,,Spot,3,Image 1,59,1000000051,189,
16.4772,,Spot,3,Image 1,60,1000000094,190,
14.8579,,Spot,3,Image 1,60,1000000051,191,
12.1538,,Spot,3,Image 1,61,1000000192,192,
17.9993,,Spot,3,Image 1,61,1000000094,193,
16.6026,,Spot,3,Image 1,61,1000000051,194,
9.78821,,Spot,3,Image 1,62,1000000195,195,
18.3745,,Spot,3,Image 1,62,1000000094,196,
11.6438,,Spot,3,Image 1,62,1000000192,197,
53.742,,Spot,3,Image 1,62,1000000198,198,
14.2557,,Spot,3,Image 1,62,1000000051,199,
10.2608,,Spot,3,Image 1,63,1000000195,200,
14.2033,,Spot,3,Image 1,63,1000000094,201,
15.5596,,Spot,3,Image 1,63,1000000192,202,
40.8618,,Spot,3,Image 1,63,1000000198,203,
14.5741,,Spot,3,Image 1,63,1000000051,204,
11.3008,,Spot,3,Image 1,64,1000000195,205,
14.9609,,Spot,3,Image 1,64,1000000094,206,
16.0262,,Spot,3,Image 1,64,1000000192,207,
14.9194,,Spot,3,Image 1,64,1000000198,208,
9.82788,,Spot,3,Image 1,65,1000000195,209,
59.8786,,Spot,3,Image 1,65,1000000192,210,
60.1579,,Spot,3,Image 1,65,1000000198,211,
9.84419,,Spot,3,Image 1,66,1000000195,212,
76.2055,,Spot,3,Image 1,66,1000000192,213,
60.8724,,Spot,3,Image 1,66,1000000198,214,
9.21594,,Spot,3,Image 1,67,1000000195,215,
60.8086,,Spot,3,Image 1,67,1000000192,216,
60.4589,,Spot,3,Image 1,67,1000000198,217,
9.21336,,Spot,3,Image 1,68,1000000195,218,
49.5907,,Spot,3,Image 1,68,1000000192,219,
23.8766,,Spot,3,Image 1,68,1000000198,220,
9.4334,,Spot,3,Image 1,69,1000000195,221,
15.1801,,Spot,3,Image 1,69,1000000192,222,
13.8103,,Spot,3,Image 1,69,1000000198,223,
10.0221,,Spot,3,Image 1,70,1000000195,224,
22.1451,,Spot,3,Image 1,70,1000000192,225,
33.8178,,Spot,3,Image 1,70,1000000198,226,
10.8744,,Spot,3,Image 1,71,1000000195,227,
14.9121,,Spot,3,Image 1,71,1000000192,228,
44.8013,,Spot,3,Image 1,71,1000000198,229,
12.5609,,Spot,3,Image 1,72,1000000195,230,
14.5156,,Spot,3,Image 1,72,1000000192,231,
13.7346,,Spot,3,Image 1,72,1000000198,232,
12.3644,,Spot,3,Image 1,73,1000000195,233,
22.788,,Spot,3,Image 1,73,1000000192,234,
13.3717,,Spot,3,Image 1,73,1000000198,235,
12.825,,Spot,3,Image 1,74,1000000195,236,
20.1001,,Spot,3,Image 1,74,1000000192,237,
13.4545,,Spot,3,Image 1,74,1000000198,238,
11.6672,,Spot,3,Image 1,75,1000000195,239,
14.0932,,Spot,3,Image 1,75,1000000192,240,
14.7193,,Spot,3,Image 1,75,1000000198,241,
12.6732,,Spot,3,Image 1,76,1000000195,242,
15.0793,,Spot,3,Image 1,76,1000000192,243,
15.8521,,Spot,3,Image 1,76,1000000198,244,
11.9729,,Spot,3,Image 1,77,1000000195,245,
